No.	NAME	MW	AMW	Sp	Mv	Mp	Mi	GD	nTA	nBM	RBN	RBF	nDB	nTB	nN	nO	nS	nCL	nBR	nI	nHM	nHet	nX	C%	N%	O%	X%	nCsp3	nCsp2	nCsp	Fsp3	max_conj_path	nStructures	totalcharge
3650	50340110	408.53	7.4278	38.2958	0.6594	0.6963	1.1088	0.0774	2	23	2	0.0333	0	0	2	2	0	0	0	0	0	4	0	49.0909	3.6364	3.6364	0	6	21	0	0.2222	10	1	0
3651	50340111	408.53	7.4278	38.2958	0.6594	0.6963	1.1088	0.0774	2	23	2	0.0333	0	0	2	2	0	0	0	0	0	4	0	49.0909	3.6364	3.6364	0	6	21	0	0.2222	10	1	0
3652	50340112	408.53	7.4278	38.2958	0.6594	0.6963	1.1088	0.0774	2	23	2	0.0333	0	0	2	2	0	0	0	0	0	4	0	49.0909	3.6364	3.6364	0	6	21	0	0.2222	10	1	0
3653	50340113	410.5	7.7453	36.9889	0.669	0.6979	1.109	0.0774	3	23	2	0.0345	0	0	2	3	0	0	0	0	0	5	0	49.0566	3.7736	5.6604	0	5	21	0	0.1923	10	1	0
3654	50340114	424.53	7.5809	38.7503	0.6604	0.692	1.1106	0.0746	3	23	2	0.0328	0	0	2	3	0	0	0	0	0	5	0	48.2143	3.5714	5.3571	0	6	21	0	0.2222	10	1	0
3655	50340115	438.56	7.4332	40.5117	0.6527	0.6866	1.112	0.072	3	23	3	0.0469	0	0	2	3	0	0	0	0	0	5	0	47.4576	3.3898	5.0847	0	7	21	0	0.25	10	1	0
3656	50340116	468.59	7.4379	42.7276	0.6468	0.6782	1.1148	0.0672	4	23	4	0.0588	0	0	2	4	0	0	0	0	0	6	0	46.0317	3.1746	6.3492	0	8	21	0	0.2759	10	1	0
3657	50340117	423.5	7.9906	37.2332	0.6783	0.7025	1.1106	0.0746	3	25	2	0.0345	2	0	3	3	0	0	0	0	0	6	0	49.0566	5.6604	5.6604	0	5	21	0	0.1923	10	1	0
3658	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
3659	50241346	394.51	7.1729	35.9662	0.6222	0.6539	1.1239	0.0788	5	14	5	0.0862	2	0	2	4	0	0	0	0	0	6	0	41.8182	3.6364	7.2727	0	9	14	0	0.3913	6	1	0
3660	50341583	586.73	7.427	51.5572	0.6274	0.6526	1.1289	0.0543	3	23	11	0.1294	1	0	5	6	0	0	0	0	0	11	0	40.5063	6.3291	7.5949	0	14	18	0	0.4375	16	1	1
3661	50341584	514.66	7.3523	46.1254	0.6297	0.6589	1.1276	0.0626	1	22	7	0.0921	0	0	5	4	0	0	0	0	0	9	0	41.4286	7.1429	5.7143	0	12	17	0	0.4138	16	1	1
3662	50341585	528.69	7.2423	47.8868	0.6247	0.656	1.1281	0.0607	1	22	8	0.1013	0	0	5	4	0	0	0	0	0	9	0	41.0959	6.8493	5.4795	0	13	17	0	0.4333	16	1	1
3663	50341586	558.77	6.8984	52.171	0.6072	0.6441	1.1308	0.0561	3	22	13	0.1512	0	0	5	4	0	0	0	0	0	9	0	39.5062	6.1728	4.9383	0	15	17	0	0.4688	16	1	1
3664	50341587	572.8	6.819	53.9324	0.6037	0.6421	1.1311	0.0546	3	22	14	0.1573	0	0	5	4	0	0	0	0	0	9	0	39.2857	5.9524	4.7619	0	16	17	0	0.4848	16	1	1
3665	50341588	530.71	7.0761	48.6482	0.6151	0.6486	1.1302	0.0594	3	22	11	0.1375	0	0	5	4	0	0	0	0	0	9	0	40	6.6667	5.3333	0	13	17	0	0.4333	16	1	1
3666	50341589	544.74	6.9838	50.4096	0.611	0.6463	1.1305	0.0577	3	22	12	0.1446	0	0	5	4	0	0	0	0	0	9	0	39.7436	6.4103	5.1282	0	14	17	0	0.4516	16	1	1
3667	50341590	530.71	7.0761	48.6482	0.6151	0.6486	1.1302	0.0594	5	22	9	0.1125	0	0	5	4	0	0	0	0	0	9	0	40	6.6667	5.3333	0	13	17	0	0.4333	16	1	1
3668	50341591	544.74	6.9838	50.4096	0.611	0.6463	1.1305	0.0577	5	22	10	0.1205	0	0	5	4	0	0	0	0	0	9	0	39.7436	6.4103	5.1282	0	14	17	0	0.4516	16	1	1
3669	50341592	507.61	7.8094	44.5969	0.6616	0.6861	1.117	0.0626	1	28	7	0.0986	0	0	4	4	0	0	0	0	0	8	0	46.1538	6.1538	6.1538	0	7	23	0	0.2333	16	1	1
3670	50341593	521.64	7.6712	46.3583	0.6548	0.6817	1.118	0.0607	1	28	8	0.1081	0	0	4	4	0	0	0	0	0	8	0	45.5882	5.8824	5.8824	0	8	23	0	0.2581	16	1	1
3671	50341594	487.63	7.2781	44.1197	0.6277	0.6585	1.1259	0.0651	2	22	9	0.125	0	0	4	4	0	0	0	0	0	8	0	41.791	5.9701	5.9701	0	11	17	0	0.3929	16	1	1
3672	50341595	501.66	7.1666	45.8811	0.6226	0.6554	1.1264	0.0631	2	22	10	0.1333	0	0	4	4	0	0	0	0	0	8	0	41.4286	5.7143	5.7143	0	12	17	0	0.4138	16	1	1
3673	10404	287.39	6.8426	26.9832	0.6056	0.6425	1.1257	0.1143	3	7	1	0.0222	1	0	1	3	0	0	0	0	0	4	0	40.4762	2.381	7.1429	0	9	8	0	0.5294	6	1	0
3674	50203126	336.39	7.823	29.2956	0.6595	0.6813	1.1131	0.0967	2	17	2	0.0426	0	0	1	4	0	0	0	0	0	5	0	46.5116	2.3256	9.3023	0	5	15	0	0.25	16	1	1
3675	50341596	558.67	7.653	48.0344	0.6371	0.658	1.1281	0.0573	3	23	9	0.1139	1	0	5	6	0	0	0	0	0	11	0	41.0959	6.8493	8.2192	0	12	18	0	0.4	16	1	1
3676	50341597	572.7	7.5355	49.7958	0.632	0.6552	1.1285	0.0557	3	23	10	0.122	1	0	5	6	0	0	0	0	0	11	0	40.7895	6.5789	7.8947	0	13	18	0	0.4194	16	1	1
3677	50341598	572.7	7.5355	49.7958	0.632	0.6552	1.1285	0.0557	3	23	10	0.122	1	0	5	6	0	0	0	0	0	11	0	40.7895	6.5789	7.8947	0	13	18	0	0.4194	16	1	1
3678	50342754	318.4	7.581	29.0116	0.6592	0.6908	1.1128	0.0978	3	18	4	0.0889	1	0	2	2	0	0	0	0	0	4	0	47.619	4.7619	4.7619	0	4	16	0	0.2	18	1	0
3679	50342755	346.46	7.2179	32.5344	0.6404	0.6778	1.116	0.0892	3	18	6	0.1176	1	0	2	2	0	0	0	0	0	4	0	45.8333	4.1667	4.1667	0	6	16	0	0.2727	18	1	0
3680	50342756	344.44	7.4878	31.773	0.6568	0.6907	1.112	0.0923	1	18	4	0.08	1	0	2	2	0	0	0	0	0	4	0	47.8261	4.3478	4.3478	0	6	16	0	0.2727	18	1	0
3681	50342757	358.47	7.3157	33.5344	0.6478	0.6844	1.1136	0.0883	1	18	4	0.0755	1	0	2	2	0	0	0	0	0	4	0	46.9388	4.0816	4.0816	0	7	16	0	0.3043	18	1	0
3682	50342758	333.44	7.2487	31.1537	0.6408	0.6773	1.1165	0.0933	4	18	4	0.0816	1	0	2	2	0	0	0	0	0	4	0	45.6522	4.3478	4.3478	0	5	16	0	0.2381	18	1	1
3683	50342759	361.5	6.9519	34.6765	0.6256	0.6669	1.119	0.0855	4	18	6	0.1091	1	0	2	2	0	0	0	0	0	4	0	44.2308	3.8462	3.8462	0	7	16	0	0.3043	18	1	1
3684	50342760	359.48	7.1896	33.9151	0.6401	0.6783	1.1155	0.0883	2	18	4	0.0741	1	0	2	2	0	0	0	0	0	4	0	46	4	4	0	7	16	0	0.3043	18	1	1
3685	50342761	373.51	7.0474	35.6765	0.6327	0.6731	1.1168	0.0847	2	18	4	0.0702	1	0	2	2	0	0	0	0	0	4	0	45.283	3.7736	3.7736	0	8	16	0	0.3333	18	1	1
3686	50342762	346.46	7.2179	32.5344	0.6404	0.6778	1.116	0.0892	3	18	6	0.1176	1	0	2	2	0	0	0	0	0	4	0	45.8333	4.1667	4.1667	0	6	16	0	0.2727	18	1	0
3687	50342764	358.47	7.3157	33.5344	0.6478	0.6844	1.1136	0.0883	1	18	4	0.0755	1	0	2	2	0	0	0	0	0	4	0	46.9388	4.0816	4.0816	0	7	16	0	0.3043	18	1	0
3688	50342765	372.5	7.1635	35.2958	0.6398	0.6788	1.115	0.0847	1	18	5	0.0893	1	0	2	2	0	0	0	0	0	4	0	46.1538	3.8462	3.8462	0	8	16	0	0.3333	18	1	0
3689	50342766	373.49	7.3233	34.5401	0.6424	0.6773	1.1189	0.0847	2	18	4	0.0727	1	0	3	2	0	0	0	0	0	5	0	45.098	5.8824	3.9216	0	7	16	0	0.3043	18	1	0
3690	50342767	387.52	7.1763	36.3015	0.635	0.6722	1.12	0.0813	2	18	5	0.0862	1	0	3	2	0	0	0	0	0	5	0	44.4444	5.5556	3.7037	0	8	16	0	0.3333	18	1	0
3691	50342768	331.45	7.2054	31.3242	0.6417	0.681	1.1183	0.0933	3	18	5	0.102	1	0	3	1	0	0	0	0	0	4	0	45.6522	6.5217	2.1739	0	5	16	0	0.2381	18	1	0
3692	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
3693	50342853	536.78	6.7097	52.637	0.6125	0.658	1.1236	0.0577	2	18	6	0.0706	6	0	4	2	0	0	0	0	0	6	0	42.5	5	2.5	0	12	22	0	0.3529	6	1	2
3694	50342854	239.37	6.4695	24.4833	0.6087	0.6617	1.1223	0.1307	0	9	2	0.0513	3	0	2	0	0	0	0	0	0	2	0	43.2432	5.4054	0	0	5	11	0	0.3125	6	1	1
3695	50342855	312.51	6.1276	32.1596	0.5766	0.6306	1.1368	0.0988	4	6	4	0.0755	6	0	4	0	0	0	0	0	0	4	0	37.2549	7.8431	0	0	9	10	0	0.4737	6	1	2
3696	50342856	348.54	6.4544	35.1596	0.6001	0.6511	1.1292	0.0862	4	12	4	0.0714	6	0	4	0	0	0	0	0	0	4	0	40.7407	7.4074	0	0	6	16	0	0.2727	6	1	2
3697	50154645	400.62	6.4616	40.6824	0.6042	0.6562	1.1259	0.0782	0	12	4	0.0606	6	0	4	0	0	0	0	0	0	4	0	41.9355	6.4516	0	0	10	16	0	0.3846	6	1	2
3698	50154649	428.68	6.3041	44.2052	0.5958	0.6501	1.127	0.0726	0	12	4	0.0556	6	0	4	0	0	0	0	0	0	4	0	41.1765	5.8824	0	0	12	16	0	0.4286	6	1	2
3699	50342857	524.76	6.9047	52.2052	0.6383	0.6869	1.1136	0.059	0	24	4	0.0488	6	0	4	0	0	0	0	0	0	4	0	47.3684	5.2632	0	0	8	28	0	0.2222	6	1	2
3700	50342858	644.88	7.0096	61.0688	0.6248	0.6638	1.121	0.0479	4	24	8	0.0816	6	0	4	4	0	0	0	0	0	8	0	43.4783	4.3478	4.3478	0	12	28	0	0.3	6	1	2
3701	50154655	472.68	6.9512	46.6824	0.6391	0.6865	1.1148	0.0635	2	24	6	0.0833	6	0	4	0	0	0	0	0	0	4	0	47.0588	5.8824	0	0	4	28	0	0.125	12	1	2
3702	50342859	348.54	6.4544	35.1596	0.6001	0.6511	1.1292	0.0862	4	12	4	0.0714	6	0	4	0	0	0	0	0	0	4	0	40.7407	7.4074	0	0	6	16	0	0.2727	6	1	2
3703	50154652	400.62	6.4616	40.6824	0.6042	0.6562	1.1259	0.0782	0	12	4	0.0606	6	0	4	0	0	0	0	0	0	4	0	41.9355	6.4516	0	0	10	16	0	0.3846	6	1	2
3704	50154640	428.68	6.3041	44.2052	0.5958	0.6501	1.127	0.0726	0	12	4	0.0556	6	0	4	0	0	0	0	0	0	4	0	41.1765	5.8824	0	0	12	16	0	0.4286	6	1	2
3705	50342860	524.76	6.9047	52.2052	0.6383	0.6869	1.1136	0.059	0	24	4	0.0488	6	0	4	0	0	0	0	0	0	4	0	47.3684	5.2632	0	0	8	28	0	0.2222	6	1	2
3706	50342861	644.88	7.0096	61.0688	0.6248	0.6638	1.121	0.0479	4	24	8	0.0816	6	0	4	4	0	0	0	0	0	8	0	43.4783	4.3478	4.3478	0	12	28	0	0.3	6	1	2
3707	50154663	610.44	8.9771	50.114	0.6878	0.737	1.1115	0.0564	6	24	6	0.0833	6	0	4	0	0	4	0	0	4	8	4	47.0588	5.8824	0	5.8824	4	28	0	0.125	12	1	2
3708	50154643	476.72	6.6211	48.2052	0.6183	0.6695	1.1199	0.0651	0	18	5	0.0649	6	0	4	0	0	0	0	0	0	4	0	44.4444	5.5556	0	0	10	22	0	0.3125	12	1	2
3709	50154654	504.78	6.4715	51.728	0.6098	0.6632	1.1214	0.0612	0	18	5	0.0602	6	0	4	0	0	0	0	0	0	4	0	43.5897	5.1282	0	0	12	22	0	0.3529	12	1	2
3710	50342862	502.8	6.285	53.2394	0.6072	0.6655	1.1163	0.0612	0	24	7	0.0824	0	0	2	0	0	0	0	0	0	2	0	45	2.5	0	0	14	22	0	0.3889	12	1	2
3711	50342863	490.68	7.2159	48.671	0.6679	0.7157	1.1001	0.0612	0	36	7	0.0959	0	0	2	0	0	0	0	0	0	2	0	52.9412	2.9412	0	0	2	34	0	0.0556	12	1	2
3712	50342864	720.98	7.0684	68.5916	0.6327	0.6725	1.1173	0.0426	4	30	9	0.0826	6	0	4	4	0	0	0	0	0	8	0	45.098	3.9216	3.9216	0	12	34	0	0.2609	12	1	2
3713	50154646	548.78	7.0356	54.2052	0.6476	0.6949	1.1107	0.0546	2	30	7	0.0843	6	0	4	0	0	0	0	0	0	4	0	48.7179	5.1282	0	0	4	34	0	0.1053	12	1	2
3714	50154653	617.66	7.9187	55.921	0.6688	0.7169	1.1093	0.0518	4	30	7	0.0843	6	0	4	0	0	2	0	0	2	6	2	48.7179	5.1282	0	2.5641	4	34	0	0.1053	12	1	2
3715	50154660	476.72	6.6211	48.2052	0.6183	0.6695	1.1199	0.0651	0	18	5	0.0649	6	0	4	0	0	0	0	0	0	4	0	44.4444	5.5556	0	0	10	22	0	0.3125	12	1	2
3716	50154642	504.78	6.4715	51.728	0.6098	0.6632	1.1214	0.0612	0	18	5	0.0602	6	0	4	0	0	0	0	0	0	4	0	43.5897	5.1282	0	0	12	22	0	0.3529	12	1	2
3717	50342865	600.86	6.9867	59.728	0.6461	0.6945	1.1101	0.0512	0	30	5	0.0538	6	0	4	0	0	0	0	0	0	4	0	48.8372	4.6512	0	0	8	34	0	0.1905	12	1	2
3718	50342866	720.98	7.0684	68.5916	0.6327	0.6725	1.1173	0.0426	4	30	9	0.0826	6	0	4	4	0	0	0	0	0	8	0	45.098	3.9216	3.9216	0	12	34	0	0.2609	12	1	2
3719	50154664	617.66	7.9187	55.921	0.6688	0.7169	1.1093	0.0518	4	30	7	0.0843	6	0	4	0	0	2	0	0	2	6	2	48.7179	5.1282	0	2.5641	4	34	0	0.1053	12	1	2
3720	50342867	686.54	8.8018	57.6368	0.6901	0.7389	1.1079	0.0493	6	30	7	0.0843	6	0	4	0	0	4	0	0	4	8	4	48.7179	5.1282	0	5.1282	4	34	0	0.1053	12	1	2
3721	50342868	490.75	6.5433	49.9666	0.6139	0.6662	1.1207	0.0631	0	18	6	0.075	6	0	4	0	0	0	0	0	0	4	0	44	5.3333	0	0	11	22	0	0.3333	6	1	2
3722	50342869	518.81	6.4051	53.4894	0.6061	0.6604	1.122	0.0594	0	18	6	0.0698	6	0	4	0	0	0	0	0	0	4	0	43.2099	4.9383	0	0	13	22	0	0.3714	6	1	2
3723	50087659	452.7	6.4671	46.2052	0.6073	0.6601	1.1234	0.066	4	18	7	0.0959	6	0	4	0	0	0	0	0	0	4	0	42.8571	5.7143	0	0	8	22	0	0.2667	6	1	2
3724	50087663	504.78	6.4715	51.728	0.6098	0.6632	1.1214	0.0612	0	18	7	0.0843	6	0	4	0	0	0	0	0	0	4	0	43.5897	5.1282	0	0	12	22	0	0.3529	6	1	2
3725	50087657	532.84	6.3433	55.2508	0.6026	0.6577	1.1226	0.0577	0	18	7	0.0787	6	0	4	0	0	0	0	0	0	4	0	42.8571	4.7619	0	0	14	22	0	0.3889	6	1	2
3726	50342870	536.78	6.7097	52.637	0.6125	0.658	1.1236	0.0577	0	18	7	0.0824	6	0	4	2	0	0	0	0	0	6	0	42.5	5	2.5	0	12	22	0	0.3529	6	1	2
3727	50087655	560.9	6.2322	58.7736	0.5964	0.653	1.1236	0.0546	0	18	7	0.0737	6	0	4	0	0	0	0	0	0	4	0	42.2222	4.4444	0	0	16	22	0	0.4211	6	1	2
3728	50342871	518.81	6.4051	53.4894	0.6061	0.6604	1.122	0.0594	0	18	8	0.093	6	0	4	0	0	0	0	0	0	4	0	43.2099	4.9383	0	0	13	22	0	0.3714	6	1	2
3729	50342872	546.87	6.2859	57.0122	0.5994	0.6553	1.1231	0.0561	0	18	8	0.087	6	0	4	0	0	0	0	0	0	4	0	42.5287	4.5977	0	0	15	22	0	0.4054	6	1	2
3730	50342873	574.93	6.182	60.535	0.5936	0.6509	1.1241	0.0532	0	18	8	0.0816	6	0	4	0	0	0	0	0	0	4	0	41.9355	4.3011	0	0	17	22	0	0.4359	6	1	2
3731	50342874	480.76	6.3258	49.728	0.5996	0.6543	1.1246	0.0619	4	18	9	0.1139	6	0	4	0	0	0	0	0	0	4	0	42.1053	5.2632	0	0	10	22	0	0.3125	6	1	2
3732	50342875	532.84	6.3433	55.2508	0.6026	0.6577	1.1226	0.0577	0	18	9	0.1011	6	0	4	0	0	0	0	0	0	4	0	42.8571	4.7619	0	0	14	22	0	0.3889	6	1	2
3733	50342876	588.96	6.135	62.2964	0.5909	0.6489	1.1246	0.0518	0	18	11	0.1089	6	0	4	0	0	0	0	0	0	4	0	41.6667	4.1667	0	0	18	22	0	0.45	6	1	2
3734	50342877	530.82	6.4734	54.4894	0.6109	0.6645	1.1205	0.0577	0	19	6	0.069	7	0	4	0	0	0	0	0	0	4	0	43.9024	4.878	0	0	12	24	0	0.3333	14	1	2
3735	50166206	496.7	7.0957	48.6824	0.6494	0.6955	1.1115	0.0612	4	28	5	0.0667	4	0	4	0	0	0	0	0	0	4	0	48.5714	5.7143	0	0	4	30	0	0.1176	12	1	2
3736	50054095	496.7	7.0957	48.6824	0.6494	0.6955	1.1115	0.0612	2	28	7	0.0933	4	0	4	0	0	0	0	0	0	4	0	48.5714	5.7143	0	0	4	30	0	0.1176	10	1	2
3737	50342852	402.68	5.9218	43.7166	0.5813	0.6429	1.1246	0.0805	0	12	5	0.0685	0	0	2	0	0	0	0	0	0	2	0	41.1765	2.9412	0	0	16	12	0	0.5714	12	1	2
3738	50342878	622.54	7.9813	51.6144	0.5973	0.6617	1.1259	0.0619	2	12	7	0.0864	0	0	2	2	0	0	2	0	2	6	2	38.4615	2.5641	2.5641	2.5641	18	12	0	0.6	6	3	0
3739	50342879	620.52	8.1647	50.853	0.606	0.6691	1.1237	0.0619	2	13	6	0.0759	1	0	2	2	0	0	2	0	2	6	2	39.4737	2.6316	2.6316	2.6316	16	14	0	0.5333	14	3	0
3740	50131883	394.56	7.0457	38.3982	0.6407	0.6857	1.1171	0.0782	0	24	0	0	0	0	4	0	0	0	0	0	0	4	0	46.4286	7.1429	0	0	4	22	0	0.1538	6	1	2
3741	50131885	394.56	7.0457	38.3982	0.6407	0.6857	1.1171	0.0782	0	24	0	0	0	0	4	0	0	0	0	0	0	4	0	46.4286	7.1429	0	0	4	22	0	0.1538	6	1	2
3742	50342880	483.75	6.45	48.5973	0.5976	0.648	1.1312	0.0619	6	15	6	0.0769	9	0	6	0	0	0	0	0	0	6	0	40	8	0	0	9	21	0	0.3	6	1	3
3743	50342881	876.6	9.1312	71.0289	0.6913	0.7399	1.112	0.0395	9	33	9	0.0882	9	0	6	0	0	6	0	0	6	12	6	46.875	6.25	0	6.25	6	39	0	0.1333	12	1	3
3744	50342882	555.81	6.8619	54.5973	0.6274	0.674	1.1215	0.0557	3	30	0	0	0	0	6	0	0	0	0	0	0	6	0	44.4444	7.4074	0	0	9	27	0	0.25	6	1	3
3745	50355395	588.85	6.4709	58.0006	0.5927	0.6374	1.1233	0.0509	3	19	21	0.2234	3	0	0	6	0	0	0	0	0	6	0	40.6593	0	6.5934	0	18	19	0	0.4865	15	1	0
3746	50355396	590.87	6.3534	58.762	0.5856	0.6318	1.1251	0.0509	3	18	22	0.2292	2	0	0	6	0	0	0	0	0	6	0	39.7849	0	6.4516	0	20	17	0	0.5405	15	1	0
3747	50355397	558.82	6.4232	55.7847	0.5941	0.6412	1.1218	0.0537	2	19	20	0.2222	3	0	0	5	0	0	0	0	0	5	0	41.3793	0	5.7471	0	17	19	0	0.4722	15	1	0
3748	50355398	560.84	6.3016	56.5461	0.5867	0.6353	1.1237	0.0537	2	18	21	0.2283	2	0	0	5	0	0	0	0	0	5	0	40.4494	0	5.618	0	19	17	0	0.5278	15	1	0
3749	50355399	445.5	7.9554	38.1081	0.6626	0.6805	1.1129	0.0701	2	23	8	0.1333	1	0	1	6	0	0	0	0	0	7	0	46.4286	1.7857	10.7143	0	5	21	0	0.1923	15	1	0
3750	50355400	410.5	7.3304	36.6252	0.6274	0.654	1.1188	0.0759	4	17	9	0.1525	1	0	0	6	0	0	0	0	0	6	0	42.8571	0	10.7143	0	9	15	0	0.375	15	1	0
3751	50355401	380.47	7.3167	34.4093	0.6326	0.6617	1.1159	0.082	3	17	8	0.1455	1	0	0	5	0	0	0	0	0	5	0	44.2308	0	9.6154	0	8	15	0	0.3478	15	1	0
3752	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
3753	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
3754	50353679	583.79	7.2073	55.1199	0.6415	0.6805	1.1179	0.0529	2	30	10	0.1149	2	0	5	2	0	0	0	0	0	7	0	45.679	6.1728	2.4691	0	11	26	0	0.2973	18	1	0
3755	50353680	569.76	7.3046	53.3585	0.6466	0.6841	1.1172	0.0543	2	30	9	0.1071	2	0	5	2	0	0	0	0	0	7	0	46.1538	6.4103	2.5641	0	10	26	0	0.2778	18	1	0
3756	50353689	541.7	7.5236	49.8357	0.6581	0.6922	1.1154	0.0573	2	30	7	0.0897	2	0	5	2	0	0	0	0	0	7	0	47.2222	6.9444	2.7778	0	8	26	0	0.2353	18	1	0
3757	50353682	569.76	7.3046	53.3585	0.6466	0.6841	1.1172	0.0543	2	30	10	0.119	2	0	5	2	0	0	0	0	0	7	0	46.1538	6.4103	2.5641	0	10	26	0	0.2778	18	1	0
3758	50353685	527.67	7.6474	48.0743	0.6646	0.6967	1.1144	0.059	2	30	7	0.0933	2	0	5	2	0	0	0	0	0	7	0	47.8261	7.2464	2.8986	0	7	26	0	0.2121	18	1	0
3759	50353686	555.73	7.4097	51.5971	0.6522	0.688	1.1163	0.0557	2	30	10	0.1235	2	0	5	2	0	0	0	0	0	7	0	46.6667	6.6667	2.6667	0	9	26	0	0.2571	18	1	0
3760	50353687	541.7	7.5236	49.8357	0.6581	0.6922	1.1154	0.0573	2	30	9	0.1154	2	0	5	2	0	0	0	0	0	7	0	47.2222	6.9444	2.7778	0	8	26	0	0.2353	18	1	0
3761	50353690	527.67	7.6474	48.0743	0.6646	0.6967	1.1144	0.059	2	30	8	0.1067	2	0	5	2	0	0	0	0	0	7	0	47.8261	7.2464	2.8986	0	7	26	0	0.2121	18	1	0
3762	50353688	513.64	7.7824	46.3129	0.6717	0.7017	1.1133	0.0607	2	30	7	0.0972	2	0	5	2	0	0	0	0	0	7	0	48.4848	7.5758	3.0303	0	6	26	0	0.1875	18	1	0
3763	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
3764	10404	287.39	6.8426	26.9832	0.6056	0.6425	1.1257	0.1143	3	7	1	0.0222	1	0	1	3	0	0	0	0	0	4	0	40.4762	2.381	7.1429	0	9	8	0	0.5294	6	1	0
3765	50203126	336.39	7.823	29.2956	0.6595	0.6813	1.1131	0.0967	2	17	2	0.0426	0	0	1	4	0	0	0	0	0	5	0	46.5116	2.3256	9.3023	0	5	15	0	0.25	16	1	1
3766	50310278	470.58	7.4695	42.5571	0.6461	0.6755	1.1135	0.0672	1	23	8	0.1176	0	0	1	5	0	0	0	0	0	6	0	46.0317	1.5873	7.9365	0	8	21	0	0.2759	16	1	1
3767	50359507	472.55	7.7467	41.2502	0.654	0.6762	1.1138	0.0672	2	23	7	0.1061	0	0	1	6	0	0	0	0	0	7	0	45.9016	1.6393	9.8361	0	7	21	0	0.25	16	1	1
3768	50359508	486.58	7.6028	43.0116	0.6472	0.6721	1.115	0.0651	2	23	8	0.1159	0	0	1	6	0	0	0	0	0	7	0	45.3125	1.5625	9.375	0	8	21	0	0.2759	16	1	1
3769	50359509	442.52	7.7635	39.0343	0.6606	0.6848	1.1109	0.072	2	23	5	0.0806	0	0	1	5	0	0	0	0	0	6	0	47.3684	1.7544	8.7719	0	6	21	0	0.2222	16	1	1
3770	50359510	472.55	7.7467	41.2502	0.654	0.6762	1.1138	0.0672	2	23	7	0.1061	0	0	1	6	0	0	0	0	0	7	0	45.9016	1.6393	9.8361	0	7	21	0	0.25	16	1	1
3771	50359511	486.58	7.6028	43.0116	0.6472	0.6721	1.115	0.0651	2	23	8	0.1159	0	0	1	6	0	0	0	0	0	7	0	45.3125	1.5625	9.375	0	8	21	0	0.2759	16	1	1
3772	50359512	472.55	7.7467	41.2502	0.654	0.6762	1.1138	0.0672	2	23	7	0.1061	0	0	1	6	0	0	0	0	0	7	0	45.9016	1.6393	9.8361	0	7	21	0	0.25	16	1	1
3773	50359513	486.58	7.6028	43.0116	0.6472	0.6721	1.115	0.0651	2	23	8	0.1159	0	0	1	6	0	0	0	0	0	7	0	45.3125	1.5625	9.375	0	8	21	0	0.2759	16	1	1
3774	50359514	536.65	7.6664	47.5685	0.6536	0.6795	1.1164	0.059	2	28	8	0.1053	1	0	3	5	0	0	0	0	0	8	0	45.7143	4.2857	7.1429	0	8	24	0	0.25	16	1	1
3775	50359515	550.68	7.5436	49.3299	0.6476	0.6758	1.1173	0.0573	3	28	8	0.1013	1	0	3	5	0	0	0	0	0	8	0	45.2055	4.1096	6.8493	0	9	24	0	0.2727	16	1	1
3776	50359516	566.68	7.6578	49.7844	0.6485	0.6728	1.1185	0.0557	3	28	9	0.1125	1	0	3	6	0	0	0	0	0	9	0	44.5946	4.0541	8.1081	0	9	24	0	0.2727	16	1	1
3777	50359517	556.63	7.8399	47.682	0.6532	0.6716	1.1154	0.0561	4	25	10	0.1316	2	0	1	8	0	0	0	0	0	9	0	45.0704	1.4085	11.2676	0	8	24	0	0.25	16	1	1
3778	50357943	339.47	7.2228	32.8697	0.6554	0.6994	1.1113	0.0923	1	22	2	0.0392	0	0	3	0	0	0	0	0	0	3	0	48.9362	6.383	0	0	4	19	0	0.1739	21	1	0
3779	50357950	373.91	7.9555	33.7276	0.673	0.7176	1.1101	0.0883	2	22	2	0.0392	0	0	3	0	0	1	0	0	1	4	1	48.9362	6.383	0	2.1277	4	19	0	0.1739	21	1	0
3780	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
