No.	NAME	AAC	IDDE	IDMT	IVDE	Ges	rGes	S0K	Uindex	Xindex	Yindex	BertzCT	IC1	IC2	IC3	IC5	CIC1	CIC2	CIC4	BIC0	BIC2	BIC3	BIC4
3973	9385	1.3149	4.0016	13294.115	0.9738	18	0.75	98.0391	39.7155	0.2936	0.4534	594.2242	2.9528	3.7938	4.4235	4.8039	2.691	1.8501	0.88	0.2235	0.6449	0.752	0.8098
3974	50029927	1.36	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	855.5263	3.302	4.4738	4.7947	4.9175	2.4793	1.3076	0.9002	0.225	0.7402	0.7933	0.8076
3975	50004022	1.3132	4.3239	14158.8953	1.0783	21	0.84	108.0964	36.3026	0.2665	0.4255	696.3093	2.9262	3.8946	4.562	4.9665	2.7462	1.7778	0.7599	0.2214	0.6567	0.7692	0.8283
3976	50029931	1.2307	4.0235	13632.6645	1.0783	21	0.84	108.0964	36.225	0.2775	0.4561	692.3748	2.929	4.0679	4.7174	5.0081	2.7715	1.6326	0.7453	0.2067	0.6832	0.7923	0.8322
3977	50029930	1.3339	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	759.672	3.1224	4.4686	4.8612	5.0096	2.7602	1.414	0.9069	0.2191	0.7341	0.7986	0.8174
3978	50029932	1.5054	4.6316	26963.1719	1.4617	28	0.9032	147.5801	49.8271	0.2614	0.4217	952.4541	3.4101	4.6872	5.0774	5.1452	2.4726	1.1954	0.7714	0.2448	0.7622	0.8256	0.8311
3979	50029935	1.2192	4.2389	15114.3082	1.0577	22	0.8462	114.2114	38.2955	0.2794	0.4645	707.3096	2.8885	4.0702	4.8156	5.0905	2.8929	1.7111	0.741	0.2024	0.6758	0.7996	0.8369
3980	50029934	1.5054	4.5671	27500.6328	1.4617	26	0.8387	143.5801	49.8989	0.2569	0.4092	936.4541	3.4101	4.6194	4.9418	5.0096	2.4726	1.2632	0.9069	0.2448	0.7512	0.8036	0.8091
3981	50029936	1.3474	4.3518	19038.8875	1.3329	23	0.8214	124.6059	42.7155	0.2773	0.4606	800.7883	3.1633	4.4745	4.8809	5.0696	2.6696	1.3583	0.8686	0.2221	0.7376	0.8046	0.8184
3982	50029937	1.333	4.3752	21825.2233	1.4158	25	0.8621	132.8814	45.0764	0.2675	0.4349	844.4994	3.1631	4.5522	4.8691	5.0025	2.7438	1.3547	0.9377	0.2175	0.7427	0.7944	0.8107
3983	50029938	1.2432	4.2516	11996.3705	1.0995	20	0.8333	102.0391	34.163	0.2813	0.4635	677.4816	2.9655	4.0555	4.6123	4.9208	2.6493	1.5593	0.7501	0.2113	0.6894	0.784	0.8269
3984	50029940	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1282	4.3693	4.8458	4.9643	2.7047	1.4636	0.9037	0.2221	0.7203	0.7988	0.8126
3985	50029939	1.2953	4.375	33200.6676	1.2587	28	0.875	152	52.5595	0.2296	0.3426	862.3536	2.9758	4.3408	5.0393	5.275	3.1328	1.7677	0.8625	0.2055	0.6886	0.7994	0.8322
3986	50029941	1.333	4.4182	22319.8009	1.3142	25	0.8621	132.8814	45.1158	0.2603	0.416	816.1298	3.1179	4.4416	4.9358	5.0484	2.789	1.4653	0.8918	0.2175	0.7247	0.8053	0.8182
3987	50029942	1.3474	4.3788	18802.7585	1.3329	24	0.8571	126.6059	42.6737	0.2808	0.4711	800.7883	3.1633	4.4395	4.8458	5.0696	2.6696	1.3934	0.8686	0.2221	0.7318	0.7988	0.8184
3988	50029945	1.333	4.5132	21472.5181	1.4158	26	0.8966	134.8814	45.0341	0.2712	0.4457	860.4994	3.1631	4.6188	4.9691	5.1358	2.7438	1.2881	0.8377	0.2175	0.7536	0.8107	0.827
