No.	NAME	Ui	Hy	TPSA(Tot)	MLOGP	MLOGP2	ALOGP2	LOGPcons	ESOL	PDI	SAscore
1885	50068338	3.1699	0.146	74.57	3.1029	9.6282	11.8811	3.4509	-4.2078	0.9562	3.4077
1886	50068339	3.1699	0.1938	74.57	2.4798	6.1494	3.8201	2.3556	-3.5101	0.965	3.4007
1887	50068288	3.1699	-0.4027	54.34	4.0761	16.6147	19.173	4.4018	-4.9783	0.9738	3.3582
1888	50068289	3.1699	-0.3706	54.34	3.4629	11.9916	8.3307	3.3098	-4.283	0.9852	3.3459
1889	50068290	3.1699	-0.4212	54.34	4.3725	19.1184	23.3502	4.7404	-5.0744	0.9686	3.4372
1890	50068291	3.1699	-0.4027	54.34	3.9759	15.8076	15.3648	4.044	-4.6313	0.975	3.4232
1891	50068292	3.1699	-0.3706	54.34	3.3578	11.2747	5.8923	2.9504	-3.9348	0.987	3.4178
1892	50068293	3.1699	-0.4422	54.34	4.0064	16.0511	21.4064	4.5035	-4.8062	0.9684	3.3556
1893	50068294	3.1699	-0.4246	54.34	3.6069	13.0096	13.796	3.8061	-4.363	0.9747	3.3391
1894	50068341	3.1699	-0.4149	54.34	3.4025	11.5773	10.6152	3.4559	-4.1407	0.9783	3.3329
1895	50068295	3.1699	-0.3938	54.34	2.9838	8.9028	4.9368	2.7109	-3.6664	0.9867	3.3296
1896	50062833	2.8074	-0.3706	46.2	1.8251	3.3311	8.988	2.481	-3.3335	0.9414	3.3299
1897	50062834	2.8074	-0.3819	46.2	2.0363	4.1464	9.366	2.7022	-3.4658	0.9395	3.345
1898	50062835	2.8074	-0.3926	46.2	2.2439	5.0352	13.2525	3.0948	-3.7175	0.9378	3.3466
1899	50062836	2.8074	-0.3822	36.97	2.1143	4.4701	9.0866	2.58	-3.3338	0.952	3.3415
1900	50062837	2.8074	-0.3938	36.97	2.3291	5.4247	9.4667	2.8024	-3.4663	0.9495	3.3534
1901	50064135	3.7004	-0.3744	101.68	1.9372	3.7526	18.8929	3.542	-5.095	0.9644	3.886
1902	10620	2.3219	-0.7635	32.78	2.1184	4.4876	6.7569	2.4925	-2.9151	0.8807	3.7908
1903	50062841	2.8074	0.1763	47.97	2.3291	5.4247	11.5995	2.9411	-3.5625	0.9388	3.2762
1904	50062842	2.8074	-0.3693	31.4	1.6966	2.8786	3.5971	1.8607	-2.7102	0.9754	3.2849
1905	50062843	2.8074	-0.3831	31.4	1.9241	3.7023	3.8377	2.0874	-2.8433	0.9711	3.2926
1906	50062844	2.8074	-0.3959	31.4	2.1471	4.6102	6.4465	2.4851	-3.0957	0.9672	3.2844
1907	50062910	3.3219	-0.4378	46.2	3.003	9.0182	21.8154	3.9751	-4.7446	0.9563	3.6981
1908	50062911	3.3219	-0.4454	46.2	3.1933	10.1969	22.4022	4.1894	-4.8722	0.9541	3.7111
1909	50062913	3.3219	-0.4528	46.2	3.381	11.4315	28.229	4.5753	-5.1193	0.9521	3.7133
1910	50062914	3.3219	-0.4503	36.97	3.3142	10.984	21.9689	4.0815	-4.7496	0.9658	3.7039
1911	50062916	3.3219	-0.458	36.97	3.507	12.299	22.5578	4.2966	-4.8772	0.9632	3.7143
1912	50062917	3.3219	-0.4653	36.97	3.6972	13.6694	28.4036	4.6833	-5.1242	0.9608	3.7134
1913	50062838	2.8074	-0.4047	36.97	2.5402	6.4528	13.3722	3.1961	-3.718	0.9472	3.3512
1914	50062839	2.8074	0.213	47.97	1.8955	3.5928	7.6364	2.3224	-3.1775	0.943	3.2646
1915	50062918	3.3219	0.1018	47.97	3.1188	9.7267	19.679	3.8317	-4.5982	0.959	3.6428
1916	50062840	2.8074	0.1941	47.97	2.1143	4.4701	7.9851	2.5461	-3.3104	0.9408	3.2778
1917	50062920	3.3219	0.0771	47.97	3.507	12.299	25.7912	4.4353	-4.9734	0.9543	3.6528
1918	50062921	3.3219	-0.448	31.4	2.9709	8.8264	12.7399	3.387	-4.1405	0.9863	3.6532
1919	50062922	3.3219	-0.4565	31.4	3.1722	10.0626	13.1892	3.605	-4.2684	0.9824	3.6595
1920	50062923	3.3219	-0.4646	31.4	3.3704	11.3598	17.7384	3.9944	-4.5159	0.9788	3.6537
1921	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
1922	50062930	2.8074	-0.4122	28.16	2.732	7.4636	9.0794	2.957	-3.4651	0.9691	3.3197
1923	50062931	2.8074	0.141	44.73	3.3279	11.0749	20.4521	4.0252	-4.3089	0.9345	3.3055
1924	50062934	2.8074	0.175	44.73	2.9019	8.4211	15.0544	3.409	-3.9257	0.9382	3.2962
1925	50062935	2.8074	-0.4389	33.73	3.5355	12.5	22.7853	4.2791	-4.4636	0.9428	3.3794
1926	50062929	2.8074	-0.4292	33.73	3.3279	11.0749	17.5846	3.8865	-4.2127	0.9449	3.3827
1927	50062928	2.8074	-0.4188	33.73	3.1168	9.7142	17.0652	3.6653	-4.0811	0.9472	3.3719
1928	50062927	2.8074	-0.4246	42.96	3.2202	10.3698	22.629	4.1714	-4.4587	0.9338	3.3732
1929	50062924	2.8074	-0.4047	42.96	2.8082	7.8862	16.9299	3.5598	-4.0763	0.9371	3.3584
1930	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
1931	50065101	3.585	-0.3706	51.1	na	na	na	4.8478	-5.6227	0.9795	3.6373
1932	50065102	3.585	-0.3706	51.1	na	na	na	4.3335	-5.1671	0.9811	3.711
1933	50065095	3.1699	-0.7924	42.31	na	na	na	5.8304	-5.8519	0.9327	3.2709
1934	50065059	3.1699	-0.7852	42.31	na	na	na	5.4403	-5.6023	0.9342	3.2649
1935	50065056	3.1699	-0.7775	42.31	na	na	na	5.0502	-5.3531	0.9359	3.2606
1936	50065055	3.1699	-0.7693	42.31	na	na	na	4.6601	-5.1043	0.9377	3.2581
1937	50065103	3.1699	-0.7604	42.31	na	na	na	4.27	-4.856	0.9398	3.2576
1938	50065054	3.1699	-0.7924	42.31	na	na	na	5.3161	-5.3962	0.9325	3.3428
1939	50065053	3.1699	-0.7852	42.31	na	na	na	4.926	-5.1467	0.9341	3.3395
1940	50065052	3.1699	-0.7775	42.31	na	na	na	4.5359	-4.8975	0.9358	3.338
1941	50065051	3.1699	-0.7693	42.31	na	na	na	4.1458	-4.6487	0.9377	3.3386
1942	50065104	3.1699	-0.7604	42.31	na	na	na	3.7557	-4.4004	0.9398	3.3415
1943	50065050	3.1699	-0.8193	42.31	na	na	na	5.177	-5.1971	0.9321	3.252
1944	50065049	3.1699	-0.8129	42.31	na	na	na	4.7869	-4.9479	0.9336	3.2469
1945	50065048	3.1699	-0.8059	42.31	na	na	na	4.3968	-4.6991	0.9354	3.2435
1946	50065047	3.1699	-0.7984	42.31	na	na	na	4.0067	-4.4508	0.9372	3.2422
1947	50065105	3.1699	-0.7904	42.31	na	na	na	3.6166	-4.2031	0.9393	3.243
1948	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
1949	50080165	3.585	-0.8317	48	na	na	na	6.6009	-7.044	0.9648	3.912
1950	50080168	3.585	-0.827	48	na	na	na	6.2108	-6.6943	0.9674	3.934
1951	50080171	3.585	-0.827	48	na	na	na	6.2108	-6.7943	0.9674	3.9068
1952	50080204	3.585	-0.8049	57.23	na	na	na	5.4472	-6.2551	0.9602	3.9631
1953	50080205	3.585	-0.7994	57.23	na	na	na	5.0571	-6.0054	0.9627	3.9594
1954	50080232	3.1699	-0.8053	48	na	na	na	5.4206	-5.9093	0.9415	3.8165
1955	50080318	3.1699	-0.7671	57.23	na	na	na	3.8768	-4.8702	0.9378	3.8791
1956	50080371	3.1699	-0.7744	57.23	na	na	na	4.2669	-5.1204	0.9361	3.8765
1957	50080392	3.1699	-0.7991	48	na	na	na	5.0305	-5.659	0.9435	3.8171
1958	50080393	3.1699	-0.7924	48	na	na	na	4.6404	-5.3091	0.9455	3.8325
1959	50080401	3.1699	-0.7671	57.23	na	na	na	3.8768	-4.8702	0.9378	3.8583
1960	50080402	3.1699	-0.7593	57.23	na	na	na	3.4867	-4.6203	0.9397	3.8623
1961	50080156	3.1699	-0.7924	48	na	na	na	4.6404	-5.4091	0.9455	3.7981
1962	50080158	3.1699	-0.7991	48	na	na	na	5.0305	-5.659	0.9435	3.7962
1963	50080159	3.1699	-0.3706	59	na	na	na	4.3374	-5.22	0.937	3.736
1964	50080161	3.1699	-0.3364	68.23	na	na	na	3.1837	-4.4311	0.9308	3.8025
1965	50080163	3.1699	-0.3819	59	na	na	na	4.7275	-5.4696	0.9353	3.7343
1966	50080403	3.1699	-0.3489	68.23	na	na	na	3.5738	-4.6807	0.9293	3.7985
1967	50176465	2	-0.5205	37.3	5.7012	32.5041	45.7003	6.5284	-6.5452	0.8848	4.57
1968	50176466	1	0.0332	40.46	5.9054	34.8741	46.5056	6.5735	-6.6008	0.852	4.6174
1969	50176470	1	0.6984	60.69	5.0696	25.7013	36.5686	5.7424	-6.12	0.8375	4.6491
1970	50176472	1	-0.547	20.23	6.7862	46.0527	67.5536	7.6767	-7.2704	0.8798	4.4608
1971	50176468	1.585	0.6984	60.69	4.9622	24.6233	28.9379	5.3613	-5.8434	0.8415	4.7557
1972	50176473	2	-0.547	20.23	6.582	43.323	51.7666	7.1179	-6.9583	0.8837	4.6601
1973	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
1974	50073142	3.3923	0.6175	83.48	4.6928	22.0227	91.8933	7.4854	-7.6083	0.9561	4.1055
1975	50073112	3.3923	0.6433	83.48	4.3368	18.8077	75.2331	6.8025	-7.1731	0.96	4.0858
1976	50073113	3.3923	0.657	83.48	4.1557	17.2699	67.5273	6.4601	-6.955	0.9621	4.0776
1977	50073115	3.3923	0.6861	83.48	3.787	14.3417	53.3645	5.773	-6.5179	0.9668	4.0645
1978	50073116	3.3923	0.7016	83.48	3.5993	12.9547	46.9074	5.4283	-6.299	0.9694	4.0599
1979	50073117	3.3923	0.7349	83.48	3.2163	10.3443	38.5206	4.8264	-5.9225	0.9753	4.0531
1980	50176469	1	0.6984	60.69	5.0696	25.7013	32.3647	5.575	-6.0038	0.8402	4.6789
1981	50176471	2	-0.4956	38.69	5.6775	32.2335	48.9972	6.487	-6.7004	0.8808	5.4709
1982	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
1983	50176467	0	2.1906	101.15	3.6192	13.0983	14.191	3.8394	-5.0034	0.7993	4.8031
1984	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
1985	50075582	3.1699	-0.3938	51.1	4.6426	21.5534	26.8355	4.9631	-4.9581	0.9658	3.2355
