No.	NAME	SpDiam_EA(ed)	SpMAD_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMaxA_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	SM06_EA	SM06_EA(bo)	SM11_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM04_EA(dm)	SM10_AEA(ed)	SM04_AEA(bo)	SM08_AEA(bo)	SM10_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM15_AEA(bo)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig06_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig09_EA(ri)	Eig05_AEA(ed)	Eig06_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig12_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig11_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig07_AEA(dm)	Eig09_AEA(dm)	Eig11_AEA(dm)	Eig15_AEA(dm)	Eig03_AEA(ri)	Eig04_AEA(ri)	Eig13_AEA(ri)
1444	50008691	29.7466	4.9734	7.4013	1.9829	0.0285	21.8369	0.2991	1.5444	0.1243	1.6432	5.1902	1.5833	4.561	1.6138	1.557	50.5361	9.4749	10.4872	17.141	3.3791	2.7314	4.3364	22.5911	8.4662	14.2634	3.8009	2.8273	2.6906	2.6448	16.5087	12.7358	10.2745	4.2283	3.8544	3.564	3.5509	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.4005	6.4157	6.1326	6.0242	5.8982	5.3398	4.9066	4.4062	4.2022	3.5841	4.3546	3.8534	3.7061	3.343	3.1475	2.9337	2.8122	2.6373	2.2314	4.1724	3.9347	2.9142
1445	50008693	29.7466	4.9734	7.4013	1.9829	0.0285	21.8369	0.2991	1.522	0.1243	1.6432	5.1902	1.5833	4.561	1.6225	1.5619	48.8879	9.4749	10.4872	17.141	3.3791	2.7314	4.3364	22.5911	8.4662	14.2634	3.8009	2.8273	2.6906	2.6448	16.5087	12.7358	10.2745	4.2283	3.8544	3.564	3.5509	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3542	6.4157	6.1326	6.0242	5.8982	5.3398	4.9066	4.4062	4.2022	3.5841	4.3546	3.8534	3.7061	3.3447	3.1475	2.955	2.9131	2.7521	2.2981	4.1722	3.9336	2.9114
1446	50008694	29.7466	4.9734	7.4013	1.9829	0.0285	21.8369	0.2991	1.5341	0.1243	1.6432	5.1902	1.5833	4.561	1.6217	1.559	48.9405	9.4749	10.4872	17.141	3.3791	2.7314	4.3364	22.5911	8.4662	14.2634	3.8009	2.8273	2.6906	2.6448	16.5087	12.7358	10.2745	4.2283	3.8544	3.564	3.5509	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.3698	6.4157	6.1326	6.0242	5.8982	5.3398	4.9066	4.4062	4.2022	3.5841	4.3546	3.8534	3.7061	3.3445	3.1475	2.9467	2.9032	2.7478	2.2957	4.1723	3.9341	2.9122
1447	50008695	29.7601	4.9701	7.4963	2.0366	0.0257	21.8369	0.2696	1.5478	0.112	1.632	5.1934	1.5808	4.5616	1.612	1.559	45.6854	9.5575	10.8054	17.7532	3.3791	2.7314	4.3364	22.6307	8.5889	14.4016	3.8009	2.9913	2.8468	2.8017	16.5087	12.8445	10.8022	4.4481	4.3436	3.7795	3.562	2.0807	1.9432	1.2775	0.8176	0.8176	0.7363	0.467	0.467	0.0786	0.0761	0.0761	0	0	0	2.4551	6.5163	6.4253	6.331	6.0103	5.478	4.9066	4.5396	4.5181	3.6325	4.3546	3.8547	3.7072	3.3847	3.1475	3.0406	2.9129	2.7003	2.1716	4.2131	4.0736	2.9185
1448	10404	24.1879	4.9341	7.3534	1.7739	0.0382	8.507	0.3545	1.4587	0.3364	1.6501	4.8677	1.5584	4.0656	1.5545	1.5353	24.2371	8.2968	9.2868	16.2409	2.0224	0.325	1.6595	21.0541	7.2671	13.0465	2.8073	2.0461	1.7313	1.4849	9.8634	7.8208	6.3959	3.403	2.9417	2.2279	2.0124	0.86	0.86	0.7647	0.68	0.1724	0	0	0	0	0	0	0	0	0	0.6469	5.0481	4.8502	4.6154	3.6251	2.8146	4.0908	3.6795	3.3476	1.1096	3.0971	2.9105	2.735	2.3697	2.2803	1.7593	1.0092	0.3632	-0.573	3.4383	3.2162	0.3067
1449	9347	19.0593	4.4736	7.5649	1.9699	0.0425	1.5294	0.085	1.4617	0.3836	1.579	4.6523	1.5126	3.4648	1.5075	1.5026	8.9231	7.572	9.5146	16.7401	0.7745	0	0.5212	19.6758	6.9955	12.6759	2.6526	1.4142	1.3258	0.8965	8.8838	6.4253	5.0313	3.503	2.8552	1.9242	1.5827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2044	4.0429	3.6664	3.4721	2.5475	1.8337	3.9983	3.4778	3.0359	0.5698	2.8097	2.3633	2.022	1.4635	1.3641	0.9875	0.1146	-0.7785	-1.7311	3.0682	2.7874	-0.4778
1450	50052409	18.595	4.4536	7.5549	1.9724	0	0	0	1.4631	0.3763	1.5681	4.6282	1.5151	3.3532	1.5125	1.5043	7.7104	7.5213	9.4958	16.7081	0	0	0	19.4944	6.9918	12.6383	2.609	1.4348	1.2564	0.8441	8.475	6.5531	5.5277	3.4441	2.8643	2.0751	1.5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1809	4.1188	3.7084	3.4844	2.543	1.8347	3.9389	3.4998	3.1557	0.5556	2.7742	2.3936	2.1353	1.5415	1.4049	0.9776	0.1207	-0.8228	-1.734	3.1569	2.9008	-0.3389
1451	50052410	18.8926	4.5086	7.5619	1.9869	0.0425	1.5294	0.085	1.4748	0.3801	1.5795	4.6445	1.518	3.438	1.5286	1.5125	8.9231	7.5689	9.5136	16.7327	0.7745	0	0.5212	19.6398	6.9955	12.6732	2.6699	1.4614	1.3289	0.8828	8.9378	6.892	4.6128	3.492	2.9141	1.9191	1.5097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3119	3.9453	3.7128	3.5175	2.537	1.834	3.9954	3.5504	2.9719	0.5245	2.877	2.4236	1.7875	1.5676	1.3607	0.9854	-0.1174	-0.7481	-1.7304	3.18	2.6032	-0.4003
1452	50052411	18.6037	4.4871	7.555	1.9877	0	0	0	1.4752	0.3764	1.5692	4.6289	1.5191	3.3569	1.5335	1.5134	7.7104	7.5213	9.4958	16.7085	0	0	0	19.4955	6.9918	12.6383	2.6063	1.4232	1.2556	0.7742	8.4809	6.3369	5.7645	3.4455	2.8528	2.0715	1.6102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2801	4.1347	3.6908	3.4544	2.5276	1.835	3.9403	3.473	3.1939	0.4064	2.7588	2.3417	2.24	1.4653	1.4319	0.9176	-0.1053	-0.6751	-1.7343	3.0689	3.0168	-0.4109
1453	8961	18.5675	4.3523	7.5542	1.995	0	0	0	1.4696	0.3982	1.5461	4.6253	1.4955	3.3327	1.5071	1.4965	7.0389	7.4343	9.4837	16.7045	0	0	0	19.4501	6.9223	12.5936	2.5321	1.3473	1.247	0.7644	8.3696	6.3286	3.3293	3.4331	2.8525	1.6104	1.4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4364	3.7573	3.5935	3.39	2.4045	1.5413	3.9125	3.4721	2.9349	0.2629	2.6616	2.2464	1.5714	1.4394	1.3498	0.9164	-0.4041	-0.8263	-1.8139	3.0477	2.5088	-0.5564
1454	8961	18.5675	4.3523	7.5542	1.995	0	0	0	1.4696	0.3982	1.5461	4.6253	1.4955	3.3327	1.5071	1.4965	7.0389	7.4343	9.4837	16.7045	0	0	0	19.4501	6.9223	12.5936	2.5321	1.3473	1.247	0.7644	8.3696	6.3286	3.3293	3.4331	2.8525	1.6104	1.4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4364	3.7573	3.5935	3.39	2.4045	1.5413	3.9125	3.4721	2.9349	0.2629	2.6616	2.2464	1.5714	1.4394	1.3498	0.9164	-0.4041	-0.8263	-1.8139	3.0477	2.5088	-0.5564
1455	9347	19.0593	4.4736	7.5649	1.9699	0.0425	1.5294	0.085	1.4617	0.3836	1.579	4.6523	1.5126	3.4648	1.5075	1.5026	8.9231	7.572	9.5146	16.7401	0.7745	0	0.5212	19.6758	6.9955	12.6759	2.6526	1.4142	1.3258	0.8965	8.8838	6.4253	5.0313	3.503	2.8552	1.9242	1.5827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2044	4.0429	3.6664	3.4721	2.5475	1.8337	3.9983	3.4778	3.0359	0.5698	2.8097	2.3633	2.022	1.4635	1.3641	0.9875	0.1146	-0.7785	-1.7311	3.0682	2.7874	-0.4778
1456	50052409	18.595	4.4536	7.5549	1.9724	0	0	0	1.4631	0.3763	1.5681	4.6282	1.5151	3.3532	1.5125	1.5043	7.7104	7.5213	9.4958	16.7081	0	0	0	19.4944	6.9918	12.6383	2.609	1.4348	1.2564	0.8441	8.475	6.5531	5.5277	3.4441	2.8643	2.0751	1.5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1809	4.1188	3.7084	3.4844	2.543	1.8347	3.9389	3.4998	3.1557	0.5556	2.7742	2.3936	2.1353	1.5415	1.4049	0.9776	0.1207	-0.8228	-1.734	3.1569	2.9008	-0.3389
1457	50008526	29.7461	4.7925	7.4007	1.9753	0.0425	12.941	0.2641	1.5209	0.1851	1.6318	5.1899	1.5705	4.5605	1.5962	1.5314	29.5125	9.0498	10.0384	16.6829	2.8102	1.8579	3.5819	22.269	8.0464	13.8386	3.1784	2.5914	2.4717	2.3107	12.7344	10.2363	8.5647	3.8404	3.646	3.4009	3.1519	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.7861	5.9588	5.8947	5.6108	5.1099	4.3035	4.4045	4.1854	3.9678	2.9146	3.843	3.5841	3.3397	2.9324	2.7912	2.6241	2.3531	1.8843	1.3783	3.9226	3.6191	2.4055
1458	50008527	29.757	4.8708	7.406	1.9699	0.0408	12.941	0.2537	1.5258	0.1779	1.6611	5.1918	1.5741	4.5611	1.6027	1.5356	32.7954	9.1049	10.1473	16.846	2.8102	1.8579	3.5819	22.2912	8.1079	13.9139	3.1948	2.6661	2.6302	2.3744	12.801	10.4323	8.8356	3.9215	3.861	3.5245	3.1761	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.8297	6.0636	6.01	5.9225	5.1772	4.376	4.4275	4.2823	4.1279	2.9146	3.8447	3.5854	3.373	2.9617	2.9143	2.8726	2.4213	1.9919	1.506	3.9727	3.7826	2.4142
1459	50008528	29.7579	4.8005	7.4065	1.9412	0.0393	16.381	0.3091	1.4955	0.1712	1.6561	5.192	1.5565	4.5612	1.5947	1.5219	36.654	9.1199	10.1604	16.8636	2.9741	1.8579	3.641	22.2969	8.1216	13.926	3.198	2.6936	2.6327	2.3827	12.8133	10.4983	9.1432	3.9329	3.8814	3.5263	3.1784	1.2775	1.2301	0.86	0.86	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	1.8292	6.1114	6.0372	5.9354	5.2102	4.4184	4.4318	4.2993	4.1517	2.9173	3.8452	3.586	3.3901	3.0474	3.011	2.9113	2.4363	2.0837	1.5311	3.9764	3.7955	2.4498
1460	50008529	29.757	4.8708	7.406	1.9699	0.0408	12.941	0.2537	1.4938	0.1779	1.6611	5.1918	1.5741	4.5613	1.6151	1.5426	31.3699	9.1049	10.1473	16.846	2.8102	1.8579	3.5819	22.2912	8.1079	13.9139	3.1948	2.6661	2.6302	2.3744	12.801	10.4323	8.8356	3.9215	3.861	3.5245	3.1761	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.8022	6.0636	6.01	5.9225	5.1772	4.376	4.4275	4.2823	4.1279	2.9146	3.8457	3.5867	3.4074	3.118	3.0534	2.9161	2.4376	2.0714	1.5274	3.9592	3.7381	2.4058
1461	50008530	29.757	4.8708	7.406	1.9699	0.0408	12.941	0.2537	1.5111	0.1779	1.6611	5.1918	1.5741	4.5613	1.614	1.5385	31.4169	9.1049	10.1473	16.846	2.8102	1.8579	3.5819	22.2912	8.1079	13.9139	3.1948	2.6661	2.6302	2.3744	12.801	10.4323	8.8356	3.9215	3.861	3.5245	3.1761	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.8157	6.0636	6.01	5.9225	5.1772	4.376	4.4275	4.2823	4.1279	2.9146	3.8456	3.5865	3.4039	3.1021	3.0437	2.9152	2.4366	2.0662	1.5271	3.9649	3.758	2.4061
1462	50008531	29.7467	4.8645	7.4028	2.0343	0.0475	23.3908	0.4253	1.5272	0.1649	1.6566	5.1902	1.5781	4.5605	1.6407	1.5441	39.4191	9.1422	10.3041	17.0142	3.6639	3.243	5.0838	22.2923	8.2248	14.0112	3.1825	2.7515	2.635	2.476	12.7384	10.2599	8.637	4.0024	3.9942	3.5643	3.3576	2.6125	2.0807	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	2.1945	6.0027	5.9824	5.9404	5.5518	4.7111	4.4179	4.3092	4.2527	3.1455	3.8442	3.7802	3.779	3.5839	3.3379	2.9324	2.6372	2.3747	1.724	3.9447	3.7904	2.4179
1463	50008532	29.7571	4.9333	7.4071	1.9688	0.0393	12.941	0.2442	1.4708	0.1712	1.6718	5.1919	1.5826	4.5613	1.6277	1.5561	34.5725	9.1385	10.218	16.9254	2.8102	1.8579	3.5819	22.2964	8.1635	13.9635	3.1975	2.7144	2.6337	2.403	12.8022	10.4431	8.9233	3.9675	3.9383	3.5341	3.2041	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	1.8754	6.0783	6.0214	5.9289	5.2274	4.8231	4.4345	4.3152	4.1838	3.1258	3.8459	3.5871	3.4216	3.2056	3.1174	2.9231	2.7206	2.433	1.726	3.9677	3.7797	2.4179
1464	50008533	29.7461	4.854	7.4012	1.9696	0.0408	12.941	0.2537	1.5259	0.1779	1.6535	5.19	1.575	4.5605	1.6017	1.5356	34.3632	9.084	10.1145	16.751	2.8102	1.8579	3.5819	22.2734	8.1055	13.8906	3.1793	2.6365	2.5588	2.3829	12.7346	10.238	8.566	3.8545	3.7168	3.5157	3.197	1.2775	1.2301	0.8176	0.5214	0.467	0.0761	0	0	0	0	0	0	0	0	2.0849	5.9592	5.8967	5.6252	5.1343	4.6437	4.4064	4.2	4.023	3.0884	3.8431	3.5841	3.3412	2.9337	2.8122	2.7117	2.4504	2.2264	1.5153	3.9271	3.6425	2.4169
1465	50013289	17.4591	3.738	7.1053	1.6535	0.0232	8.0745	0.2182	1.3459	0.178	1.4755	4.4474	1.4085	3.4132	1.4324	1.407	32.2704	7.8528	9.3317	15.7855	1.9826	0.325	1.6324	19.5011	7.3682	12.7467	2.7172	2.2286	1.9309	1.7823	8.6652	7.4449	6.9214	3.6408	3.2068	2.4877	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.2907	5.264	4.9927	4.4839	3.8369	3.247	4.0537	3.8656	3.5031	2.3616	3.063	2.9052	2.8108	2.5868	2.2916	2.0824	1.6916	1.2976	0.9311	3.5262	3.4113	1.8842
1466	50013290	17.4591	3.6709	7.1053	1.6295	0.0221	8.0745	0.207	1.3376	0.1688	1.4637	4.4474	1.3942	3.4132	1.4176	1.396	32.2704	7.8683	9.3352	15.7856	1.9826	0.325	1.6324	19.5028	7.3919	12.7532	2.7172	2.2286	1.931	1.7871	8.6652	7.4449	6.9471	3.6408	3.2068	2.497	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.4751	5.264	4.9927	4.4839	3.8404	3.4142	4.0537	3.8656	3.5035	2.4331	3.063	2.9052	2.8156	2.5868	2.2916	2.0824	1.6917	1.5441	0.9548	3.5262	3.4223	2
1467	50013291	17.4591	3.9605	7.1053	1.69	0.0232	8.0745	0.2182	1.3814	0.178	1.4967	4.4474	1.4448	3.4132	1.4707	1.4431	33.8515	7.9582	9.3567	15.7946	1.9826	0.325	1.6324	19.6495	7.4174	12.8149	2.8168	2.2287	1.9322	1.8211	8.6652	8.5864	7.4449	3.6408	3.2068	2.7805	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.4392	5.264	4.9927	4.4839	3.8869	3.4142	4.0537	3.8656	3.8168	2.4047	3.0817	3.063	2.9051	2.5868	2.2916	2.0825	1.692	1.3653	0.9432	3.6809	3.5262	2
1468	50013292	17.4591	3.9146	7.1053	1.675	0.0226	8.0745	0.2125	1.3746	0.1733	1.4895	4.4474	1.4378	3.4132	1.4621	1.4344	33.8515	7.961	9.3574	15.7934	1.9826	0.325	1.6324	19.6468	7.4288	12.8125	2.7931	2.2287	1.9323	1.8275	8.6652	8.5465	7.4449	3.6408	3.2068	2.7805	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.4691	5.264	4.9927	4.4839	3.8869	3.4142	4.0537	3.8656	3.7931	2.4142	3.063	3.0613	2.9051	2.5868	2.2916	2.0825	1.7037	1.4688	0.9554	3.6809	3.5262	2
1469	50013294	17.4591	3.8386	7.1053	1.6761	0.0232	8.0745	0.2182	1.3683	0.178	1.4718	4.4474	1.4306	3.4132	1.4547	1.4296	32.2704	7.8744	9.3366	15.7858	1.9826	0.325	1.6324	19.5038	7.382	12.7547	2.7172	2.2286	1.9313	1.799	8.6652	7.4449	6.9652	3.6408	3.2068	2.5219	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.4677	5.264	4.9927	4.4839	3.8517	3.3719	4.0537	3.8656	3.5221	2.4051	3.063	2.9052	2.8299	2.5868	2.2916	2.0825	1.6917	1.4066	0.9541	3.5262	3.4509	1.9839
1470	50013295	17.4591	3.8712	7.1053	1.6857	0.0239	8.0745	0.2243	1.3693	0.1829	1.4699	4.4474	1.4295	3.4132	1.4558	1.4326	32.2704	7.8667	9.3348	15.7863	1.9826	0.325	1.6324	19.5046	7.3701	12.7552	2.7172	2.2286	1.9313	1.7946	8.6652	7.4449	6.9974	3.6408	3.2068	2.5423	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.3775	5.264	4.9927	4.4839	3.8487	3.292	4.0537	3.8656	3.5424	2.4036	3.063	2.9052	2.8477	2.5868	2.2916	2.0825	1.6917	1.2709	0.8002	3.5262	3.4715	1.6139
1471	50013276	17.4591	3.9038	7.1053	1.675	0.0226	8.0745	0.2125	1.3688	0.1733	1.485	4.4474	1.4377	3.4132	1.461	1.4355	34.427	7.9291	9.3496	15.7882	1.9826	0.325	1.6324	19.5378	7.4264	12.7911	2.7172	2.2289	2.1207	1.93	8.6652	7.4449	7.1541	3.6408	3.2068	2.6186	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.4735	5.264	4.9927	4.889	3.887	3.4142	4.0537	3.8656	3.6186	2.4056	3.063	2.9055	2.9013	2.5868	2.4365	2.2916	1.8441	1.4937	0.9767	3.5573	3.5261	1.9839
1472	50013277	17.4591	3.8386	7.1053	1.6761	0.0232	9.7945	0.2647	1.3537	0.178	1.4718	4.4474	1.4306	3.4132	1.4598	1.4296	33.0465	7.8744	9.3366	15.7858	2.168	0.325	1.8262	19.5038	7.382	12.7547	2.7172	2.2286	1.9313	1.799	8.6652	7.4449	6.9652	3.6408	3.2068	2.5219	2.3828	0.86	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	1.3693	5.264	4.9927	4.4839	3.8517	3.3719	4.0537	3.8656	3.5221	2.4051	3.063	2.9052	2.8846	2.5868	2.2916	2.1759	1.8376	1.4804	0.9634	3.5262	3.4385	1.952
1473	50013281	18.8477	4.0296	7.1053	1.7357	0.0187	8.0745	0.1755	1.3915	0.1521	1.4905	4.4474	1.4516	3.5313	1.4666	1.4482	37.6582	8.3383	9.6249	15.9393	1.9826	0.325	1.6324	20.2026	7.7053	13.1453	3.1325	2.4737	2.3447	2.2284	10.5266	8.6652	7.4449	3.6408	3.5315	3.1602	2.7805	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.7494	5.3502	5.264	5.2504	4.4839	3.8019	4.3256	4.0537	3.8656	2.7706	3.4132	3.063	2.9052	2.7728	2.5868	2.5519	2.0824	1.6916	1.0262	3.6809	3.5262	2.2521
1474	50013282	17.4591	3.933	7.1053	1.7464	0.0195	9.6745	0.2199	1.3813	0.1496	1.4815	4.4474	1.4487	3.4132	1.4645	1.4447	37.8605	8.0935	9.5729	15.9117	2.1068	0.5698	1.7186	19.7413	7.6099	12.9792	2.8695	2.44	2.2286	1.9316	9.0543	8.6652	7.4449	3.6408	3.5499	2.7805	2.581	0.86	0.86	0.8	0.8	0.6573	0	0	0	0	0	0	0	0	0	1.6983	5.3274	5.264	4.9927	4.4477	3.5226	4.0814	4.0537	3.8656	2.5182	3.1391	3.063	2.9051	2.736	2.5868	2.2916	1.9574	1.6916	1.0255	3.6809	3.5262	2.1019
1475	50013283	17.4591	3.8855	7.1053	1.7333	0.0204	10.2521	0.2278	1.3773	0.1463	1.4731	4.4474	1.44	3.4132	1.4579	1.4386	38.4087	8.0718	9.5577	15.8771	2.1708	0.5698	1.8039	19.6309	7.6173	12.9568	2.7261	2.4737	2.2287	2.0934	8.6652	7.7882	7.4449	3.6408	3.4565	2.7805	2.6382	0.86	0.86	0.86	0.8	0.6573	0.1724	0	0	0	0	0	0	0	0	1.7314	5.3308	5.264	4.9927	4.4839	3.5947	4.0537	3.9407	3.8656	2.7592	3.063	3.0604	2.9051	2.7569	2.5868	2.3413	2.0824	1.6916	1.0259	3.6715	3.5262	2.2348
1476	50013285	17.4591	3.933	7.1053	1.7464	0.0195	8.0745	0.1835	1.3928	0.1496	1.4815	4.4474	1.4487	3.4132	1.4646	1.444	37.1211	8.0935	9.5729	15.9117	1.9826	0.325	1.6324	19.7413	7.6099	12.9792	2.8695	2.44	2.2286	1.9316	9.0543	8.6652	7.4449	3.6408	3.5499	2.7805	2.581	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.7173	5.3274	5.264	4.9927	4.4477	3.5226	4.0814	4.0537	3.8656	2.5182	3.1035	3.063	2.9051	2.7509	2.5868	2.2916	1.8853	1.6916	1.0253	3.6809	3.5262	2.1179
1477	10404	24.1879	4.9341	7.3534	1.7739	0.0382	8.507	0.3545	1.4587	0.3364	1.6501	4.8677	1.5584	4.0656	1.5545	1.5353	24.2371	8.2968	9.2868	16.2409	2.0224	0.325	1.6595	21.0541	7.2671	13.0465	2.8073	2.0461	1.7313	1.4849	9.8634	7.8208	6.3959	3.403	2.9417	2.2279	2.0124	0.86	0.86	0.7647	0.68	0.1724	0	0	0	0	0	0	0	0	0	0.6469	5.0481	4.8502	4.6154	3.6251	2.8146	4.0908	3.6795	3.3476	1.1096	3.0971	2.9105	2.735	2.3697	2.2803	1.7593	1.0092	0.3632	-0.573	3.4383	3.2162	0.3067
1478	50013296	17.4591	3.9153	7.1053	1.708	0.0269	8.0745	0.2523	1.3519	0.2058	1.5023	4.4474	1.4218	3.4132	1.4538	1.4223	32.2704	7.8083	9.3217	15.785	1.9826	0.325	1.6324	19.4923	7.3064	12.7284	2.7173	2.2225	1.9249	1.5974	8.6652	7.4451	6.6646	3.6408	3.2068	2.4439	2.3823	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.2393	5.2586	4.9925	4.4839	3.6008	2.9647	4.0538	3.8656	3.5074	1.8448	3.0631	2.909	2.7778	2.5834	2.2908	2.0806	1.6813	1	0.462	3.5267	3.3644	1.4855
1479	50013298	17.4591	3.8701	7.1053	1.693	0.0261	8.0745	0.2447	1.3479	0.1995	1.4941	4.4474	1.4163	3.4132	1.4448	1.4162	32.2704	7.8164	9.3235	15.785	1.9826	0.325	1.6324	19.493	7.319	12.7316	2.7172	2.2265	1.9273	1.6233	8.6652	7.4449	6.6496	3.6408	3.2068	2.4457	2.3827	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.2406	5.263	4.9926	4.4839	3.7076	3.1144	4.0537	3.8656	3.504	1.9568	3.063	2.9058	2.7807	2.586	2.2913	2.0816	1.6913	1.0244	0.5461	3.5263	3.3659	1.5786
1480	50013300	17.4591	3.8344	7.1053	1.6823	0.0253	8.0745	0.2375	1.3472	0.1937	1.4885	4.4474	1.4124	3.4132	1.4428	1.4136	32.2704	7.8244	9.3253	15.785	1.9826	0.325	1.6324	19.4936	7.3316	12.7349	2.7172	2.2279	1.9291	1.7079	8.6652	7.4449	6.6448	3.6408	3.2068	2.4462	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.2413	5.2639	4.9927	4.4839	3.7803	3.1974	4.0537	3.8656	3.5031	2.1653	3.063	2.9052	2.7813	2.5866	2.2915	2.0821	1.6915	1.0249	0.7175	3.5262	3.3663	1.5913
1481	50013287	17.4591	3.7948	7.1053	1.6691	0.0246	8.0745	0.2307	1.3437	0.1881	1.4829	4.4474	1.4079	3.4132	1.4348	1.4084	32.2704	7.8324	9.327	15.785	1.9826	0.325	1.6324	19.4942	7.3439	12.7382	2.7172	2.2285	1.9307	1.7749	8.6652	7.4449	6.6437	3.6408	3.2068	2.4463	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.2553	5.264	4.9927	4.4839	3.8303	3.2202	4.0537	3.8656	3.5029	2.3304	3.063	2.9052	2.7814	2.5868	2.2916	2.0824	1.6916	1.0261	0.744	3.5262	3.3665	1.5913
1482	50013301	17.4591	3.7627	7.1053	1.6595	0.0239	8.0745	0.2243	1.343	0.1829	1.4761	4.4474	1.4041	3.4132	1.4329	1.4059	32.2704	7.8403	9.3288	15.785	1.9826	0.325	1.6324	19.4948	7.3561	12.7414	2.7172	2.2287	1.9323	1.822	8.6652	7.4449	6.6435	3.6408	3.2068	2.4463	2.3828	0.86	0.86	0.8	0.6573	0	0	0	0	0	0	0	0	0	0	1.3883	5.264	4.9927	4.4839	3.8654	3.2366	4.0537	3.8656	3.5028	2.4039	3.063	2.9051	2.7814	2.5868	2.2916	2.0826	1.6918	1.1347	0.744	3.5262	3.3665	1.5913
