No.	NAME	qpmax	qnmax	Qtot	Qmean	Q2	RPCG	RNCG	SPP	LDI
1689	50038387	0.245	-0.4178	4.1235	0.0809	0.7543	0.1188	0.2027	0.6628	0.1309
1690	50038388	0.245	-0.4178	3.8764	0.0861	0.7444	0.1264	0.2156	0.6628	0.1465
1691	50038389	0.245	-0.4913	6.2479	0.1096	1.5881	0.0784	0.1573	0.7363	0.1764
1692	50038390	0.245	-0.4915	5.3948	0.1018	1.2936	0.0908	0.1822	0.7364	0.1675
1693	50038391	0.245	-0.4951	5.2716	0.0995	1.2755	0.0929	0.1878	0.7401	0.1672
1694	50038393	0.245	-0.4951	4.5573	0.093	1.0058	0.1075	0.2173	0.7401	0.1573
1695	50038382	0.245	-0.4178	4.1237	0.0877	0.7794	0.1188	0.2027	0.6628	0.1481
1696	50038383	0.245	-0.4178	4.0071	0.089	0.785	0.1223	0.2086	0.6628	0.1522
1697	50038384	0.245	-0.4178	4.0149	0.0892	0.7881	0.122	0.2082	0.6628	0.1521
1698	50038385	0.245	-0.4178	3.9161	0.0816	0.7394	0.1251	0.2134	0.6628	0.136
1699	50135146	0.248	-0.3424	4.0923	0.0553	0.5887	0.1212	0.1673	0.5904	0.1003
1700	50135149	0.3043	-0.4591	5.9239	0.0689	1.0819	0.1027	0.155	0.7634	0.1144
1701	50135147	0.2564	-0.3195	4.365	0.0574	0.5906	0.1175	0.1464	0.5759	0.0959
1702	50135148	0.2474	-0.3388	3.926	0.0457	0.4483	0.126	0.1726	0.5862	0.0822
1703	50135154	0.3043	-0.4591	5.68	0.066	1.0606	0.1071	0.1616	0.7634	0.115
1704	50135157	0.3043	-0.4592	5.0171	0.059	0.8546	0.1213	0.183	0.7634	0.1046
1705	50135156	0.3043	-0.4591	5.6579	0.0674	1.0655	0.1076	0.1623	0.7634	0.1181
1706	50135158	0.248	-0.3424	4.1145	0.0541	0.5835	0.1206	0.1664	0.5904	0.0971
1707	50135153	0.2474	-0.3388	3.9146	0.0445	0.4447	0.1264	0.1731	0.5862	0.0796
1708	50135159	0.2474	-0.3388	4.1473	0.0482	0.4678	0.1193	0.1634	0.5862	0.0794
1709	50135160	0.248	-0.3894	4.432	0.0583	0.6761	0.1119	0.1757	0.6374	0.1025
1710	50135150	0.2204	-0.3425	3.4324	0.0477	0.4328	0.1284	0.1996	0.5629	0.0828
1711	50053442	0.2622	-0.4919	4.4816	0.0879	0.8566	0.117	0.2195	0.754	0.1443
1712	50053441	0.2619	-0.4919	3.6266	0.074	0.7195	0.1444	0.2713	0.7538	0.1329
1713	50053445	0.2619	-0.4919	3.7327	0.0718	0.7237	0.1403	0.2636	0.7538	0.1286
1714	50053446	0.2619	-0.4919	3.5205	0.0765	0.7153	0.1488	0.2794	0.7538	0.1373
1715	50053440	0.2619	-0.4919	3.5863	0.0747	0.7184	0.1461	0.2743	0.7538	0.1389
1716	50053447	0.2619	-0.4919	4.0005	0.0755	0.7426	0.1309	0.2459	0.7538	0.1245
1717	50053448	0.2619	-0.4919	3.9067	0.0953	0.8219	0.1341	0.2518	0.7538	0.1633
1718	50053439	0.2619	-0.4919	3.7287	0.0717	0.7232	0.1405	0.2638	0.7538	0.1291
1719	50053449	0.2619	-0.4919	3.8349	0.0697	0.7274	0.1366	0.2565	0.7538	0.1252
1720	50053450	0.2619	-0.4919	3.6226	0.0739	0.7191	0.1446	0.2716	0.7538	0.1331
1721	50053438	0.2619	-0.4919	3.6885	0.0723	0.7222	0.142	0.2667	0.7538	0.1347
1722	50053451	0.2619	-0.4919	4.1026	0.0733	0.7463	0.1277	0.2398	0.7538	0.1214
1723	50053452	0.2619	-0.4919	4.0088	0.0911	0.8256	0.1307	0.2454	0.7538	0.1569
1724	50053437	0.2619	-0.4919	3.8347	0.0697	0.7274	0.1366	0.2565	0.7538	0.1254
1725	50053453	0.2619	-0.4919	3.9408	0.0679	0.7316	0.1329	0.2496	0.7538	0.1219
1726	50053454	0.2619	-0.4919	3.7286	0.0717	0.7232	0.1405	0.2639	0.7538	0.1289
1727	50053436	0.2619	-0.4919	3.7944	0.0703	0.7263	0.1381	0.2593	0.7538	0.1305
1728	50053532	0.2619	-0.4919	4.2086	0.0713	0.7505	0.1245	0.2338	0.7538	0.1184
1729	50053567	0.2619	-0.4919	4.1148	0.0875	0.8298	0.1273	0.2391	0.7538	0.151
1730	50053568	0.2619	-0.4919	4.257	0.0635	0.7433	0.1231	0.2311	0.7539	0.1135
1731	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1732	50053431	0.2625	-0.4919	3.9311	0.0786	0.7444	0.1335	0.2503	0.7544	0.1336
1733	50053429	0.2625	-0.4919	3.997	0.0769	0.7475	0.1313	0.2461	0.7544	0.1352
1734	50053428	0.2625	-0.4919	4.4111	0.0774	0.7717	0.119	0.223	0.7544	0.1223
1735	50053427	0.2625	-0.4919	4.3173	0.0959	0.851	0.1216	0.2279	0.7543	0.1566
1736	50053425	0.2622	-0.4919	4.2089	0.0713	0.7555	0.1246	0.2337	0.7541	0.1216
1737	50053423	0.2622	-0.4919	3.9967	0.0754	0.7471	0.1312	0.2462	0.7541	0.1284
1738	50053422	0.2622	-0.4919	4.0625	0.0739	0.7502	0.1291	0.2422	0.7541	0.13
1739	50053421	0.2622	-0.4919	4.4766	0.0746	0.7743	0.1171	0.2198	0.7541	0.1183
1740	50053420	0.2622	-0.4919	4.3828	0.0913	0.8537	0.1196	0.2245	0.754	0.1496
1741	50053419	0.2622	-0.4919	4.2015	0.0712	0.7542	0.1248	0.2342	0.7541	0.1216
1742	50053569	0.2622	-0.4919	4.3076	0.0695	0.7584	0.1217	0.2284	0.7541	0.1186
1743	50053570	0.2622	-0.4919	4.0954	0.0731	0.75	0.128	0.2402	0.7541	0.1247
1744	50053443	0.2622	-0.4919	4.1613	0.0717	0.7531	0.126	0.2364	0.7541	0.1262
1745	50053444	0.2622	-0.4919	4.5754	0.0726	0.7773	0.1146	0.215	0.7541	0.1154
1746	50053442	0.2622	-0.4919	4.4816	0.0879	0.8566	0.117	0.2195	0.754	0.1443
1747	50053441	0.2619	-0.4919	3.6266	0.074	0.7195	0.1444	0.2713	0.7538	0.1329
1748	50053445	0.2619	-0.4919	3.7327	0.0718	0.7237	0.1403	0.2636	0.7538	0.1286
1749	50053446	0.2619	-0.4919	3.5205	0.0765	0.7153	0.1488	0.2794	0.7538	0.1373
1750	50053440	0.2619	-0.4919	3.5863	0.0747	0.7184	0.1461	0.2743	0.7538	0.1389
1751	50053447	0.2619	-0.4919	4.0005	0.0755	0.7426	0.1309	0.2459	0.7538	0.1245
1752	50053448	0.2619	-0.4919	3.9067	0.0953	0.8219	0.1341	0.2518	0.7538	0.1633
1753	50053439	0.2619	-0.4919	3.7287	0.0717	0.7232	0.1405	0.2638	0.7538	0.1291
1754	50053449	0.2619	-0.4919	3.8349	0.0697	0.7274	0.1366	0.2565	0.7538	0.1252
1755	50053450	0.2619	-0.4919	3.6226	0.0739	0.7191	0.1446	0.2716	0.7538	0.1331
1756	50053438	0.2619	-0.4919	3.6885	0.0723	0.7222	0.142	0.2667	0.7538	0.1347
1757	50053444	0.2622	-0.4919	4.5754	0.0726	0.7773	0.1146	0.215	0.7541	0.1154
1758	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1759	50053451	0.2619	-0.4919	4.1026	0.0733	0.7463	0.1277	0.2398	0.7538	0.1214
1760	50053452	0.2619	-0.4919	4.0088	0.0911	0.8256	0.1307	0.2454	0.7538	0.1569
1761	50053437	0.2619	-0.4919	3.8347	0.0697	0.7274	0.1366	0.2565	0.7538	0.1254
1762	50053453	0.2619	-0.4919	3.9408	0.0679	0.7316	0.1329	0.2496	0.7538	0.1219
1763	50053454	0.2619	-0.4919	3.7286	0.0717	0.7232	0.1405	0.2639	0.7538	0.1289
1764	50053436	0.2619	-0.4919	3.7944	0.0703	0.7263	0.1381	0.2593	0.7538	0.1305
1765	50053532	0.2619	-0.4919	4.2086	0.0713	0.7505	0.1245	0.2338	0.7538	0.1184
1766	50053567	0.2619	-0.4919	4.1148	0.0875	0.8298	0.1273	0.2391	0.7538	0.151
1767	50053568	0.2619	-0.4919	4.257	0.0635	0.7433	0.1231	0.2311	0.7539	0.1135
1768	50053443	0.2622	-0.4919	4.1613	0.0717	0.7531	0.126	0.2364	0.7541	0.1262
1769	50053570	0.2622	-0.4919	4.0954	0.0731	0.75	0.128	0.2402	0.7541	0.1247
1770	50053569	0.2622	-0.4919	4.3076	0.0695	0.7584	0.1217	0.2284	0.7541	0.1186
1771	50061159	0.2529	-0.3731	6.7203	0.0896	1.1114	0.0753	0.111	0.626	0.1191
1772	50061160	0.21	-0.3879	4.6757	0.0731	0.7771	0.0898	0.1659	0.5978	0.111
1773	50061161	0.1224	-0.3736	6.1194	0.0805	0.9224	0.04	0.1221	0.496	0.104
1774	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1775	50050566	0.3073	-0.4646	4.9351	0.0548	0.7922	0.1246	0.1883	0.772	0.0919
1776	50050567	0.3073	-0.4646	4.829	0.0555	0.788	0.1273	0.1924	0.772	0.0931
1777	50050568	0.3073	-0.4646	4.7229	0.0562	0.784	0.1301	0.1968	0.772	0.0943
1778	50050569	0.3073	-0.4646	4.6231	0.0571	0.7811	0.133	0.201	0.7719	0.0952
1779	50050571	0.3073	-0.4646	4.8948	0.055	0.7912	0.1256	0.1898	0.772	0.0943
1780	50050572	0.3073	-0.4646	4.7887	0.0557	0.787	0.1284	0.194	0.772	0.0957
1781	50050573	0.3073	-0.4646	4.6827	0.0564	0.7829	0.1313	0.1984	0.772	0.0969
1782	50050689	0.3073	-0.4646	4.5828	0.0573	0.78	0.1341	0.2028	0.7719	0.098
1783	50050691	0.3073	-0.4646	4.829	0.0555	0.7881	0.1273	0.1924	0.772	0.0929
1784	50050692	0.3073	-0.4646	4.7228	0.0562	0.7839	0.1301	0.1968	0.772	0.0943
1785	50050693	0.3073	-0.4646	4.6168	0.057	0.7798	0.1331	0.2013	0.772	0.0955
1786	50050694	0.3073	-0.4646	4.5169	0.0579	0.7769	0.1361	0.2057	0.7719	0.0964
1787	50050696	0.3049	-0.4806	3.773	0.0662	0.7488	0.1616	0.2548	0.7856	0.107
1788	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1789	50159738	0.2489	-0.3309	4.3841	0.0707	0.7094	0.1136	0.151	0.5799	0.1199
1790	50199531	0.2489	-0.3309	7.3845	0.0738	1.3372	0.0674	0.0896	0.5799	0.132
1791	50199548	0.2489	-0.3309	7.4438	0.0723	1.3403	0.0669	0.0889	0.5799	0.1302
1792	50199521	0.2489	-0.3259	6.3178	0.0602	1.023	0.0788	0.1032	0.5748	0.1092
1793	50159749	0.2937	-0.4924	4.1143	0.0623	0.7101	0.1428	0.2393	0.7861	0.1031
1794	50159747	0.2489	-0.3259	2.5704	0.0659	0.4287	0.1937	0.2536	0.5748	0.1198
1795	50159755	0.2489	-0.3259	4.4726	0.063	0.7082	0.1113	0.1457	0.5748	0.1093
1796	50061237	0.221	-0.3883	4.6439	0.0726	0.8167	0.0952	0.1672	0.6093	0.1206
1797	50061238	0.221	-0.3883	4.6726	0.073	0.8178	0.0946	0.1662	0.6093	0.1195
1798	50061239	0.2923	-0.5033	6.2105	0.1002	1.4624	0.0941	0.1621	0.7956	0.1651
1799	50061240	0.2923	-0.5033	6.2392	0.1006	1.4634	0.0937	0.1613	0.7956	0.164
1800	50061274	0.2923	-0.5033	6.2346	0.1057	1.5392	0.0938	0.1615	0.7956	0.1761
1801	50061294	0.2923	-0.5033	6.2634	0.1062	1.5403	0.0933	0.1607	0.7956	0.175
1802	50052205	0.257	-1	4.6853	0.1116	1.5445	0.1097	0.4269	1.257	0.1328
1803	50052207	0.257	-1	4.7343	0.1052	1.5432	0.1086	0.4224	1.257	0.1262
1804	50052209	0.257	-1	5.0149	0.114	1.5909	0.1025	0.3988	1.257	0.1381
1805	50052211	0.257	-1	4.7273	0.1126	1.55	0.1087	0.4231	1.257	0.1338
1806	50052213	0.257	-1	4.605	0.1096	1.5372	0.1116	0.4343	1.257	0.1335
1807	50052216	0.257	-1	4.8267	0.1149	1.5894	0.1065	0.4144	1.257	0.1423
1808	50052217	0.257	-1	4.8207	0.1148	1.5883	0.1066	0.4149	1.257	0.1432
1809	50052218	0.257	-1	4.6499	0.1107	1.5418	0.1105	0.4301	1.257	0.1357
1810	50052219	0.257	-1	4.6022	0.1096	1.5367	0.1117	0.4346	1.257	0.1336
1811	50052220	0.257	-1	5.371	0.1168	1.8092	0.0957	0.3724	1.257	0.1495
1812	50052221	0.257	-1	4.9366	0.1122	1.5824	0.1041	0.4051	1.257	0.1397
1813	50052222	0.257	-1	4.6853	0.1116	1.5464	0.1097	0.4269	1.257	0.1365
1814	50052203	0.257	-1	4.6736	0.1113	1.5452	0.11	0.4279	1.257	0.1358
1815	50052202	0.257	-1	4.8497	0.1078	1.5583	0.106	0.4124	1.257	0.1276
1816	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1817	50053419	0.2622	-0.4919	4.2015	0.0712	0.7542	0.1248	0.2342	0.7541	0.1216
1818	50053420	0.2622	-0.4919	4.3828	0.0913	0.8537	0.1196	0.2245	0.754	0.1496
1819	50053421	0.2622	-0.4919	4.4766	0.0746	0.7743	0.1171	0.2198	0.7541	0.1183
1820	50053422	0.2622	-0.4919	4.0625	0.0739	0.7502	0.1291	0.2422	0.7541	0.13
1821	50053423	0.2622	-0.4919	3.9967	0.0754	0.7471	0.1312	0.2462	0.7541	0.1284
1822	50053425	0.2622	-0.4919	4.2089	0.0713	0.7555	0.1246	0.2337	0.7541	0.1216
1823	50053427	0.2625	-0.4919	4.3173	0.0959	0.851	0.1216	0.2279	0.7543	0.1566
1824	50053428	0.2625	-0.4919	4.4111	0.0774	0.7717	0.119	0.223	0.7544	0.1223
1825	50053429	0.2625	-0.4919	3.997	0.0769	0.7475	0.1313	0.2461	0.7544	0.1352
1826	50053431	0.2625	-0.4919	3.9311	0.0786	0.7444	0.1335	0.2503	0.7544	0.1336
1827	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1828	50053435	0.1209	-0.4919	3.2289	0.0646	0.6187	0.0749	0.3047	0.6129	0.1168
1829	8987	0.1559	-0.3976	1.9483	0.0672	0.3182	0.16	0.4082	0.5535	0.1204
1830	50065332	0.2586	-0.4912	9.1763	0.0997	2.1828	0.0564	0.1071	0.7498	0.1574
1831	50065354	0.2586	-0.4912	9.0702	0.1019	2.1786	0.057	0.1083	0.7498	0.1607
1832	50065378	0.2586	-0.4912	8.9643	0.1042	2.1745	0.0577	0.1096	0.7498	0.1639
1833	50065379	0.2586	-0.4912	8.8644	0.1068	2.1711	0.0583	0.1108	0.7498	0.1674
1834	50065355	0.2586	-0.4912	9.1686	0.0997	2.1814	0.0564	0.1071	0.7498	0.1579
1835	50065361	0.2586	-0.4912	9.0625	0.1018	2.1772	0.0571	0.1084	0.7498	0.1613
1836	50064001	0.4164	-0.4912	6.6776	0.126	1.817	0.1247	0.1471	0.9076	0.2034
1837	50064002	0.4167	-0.4912	6.7666	0.1208	1.8184	0.1232	0.1452	0.9079	0.1971
1838	50065380	0.2586	-0.4912	8.9566	0.1041	2.1731	0.0577	0.1097	0.7498	0.1645
1839	50065381	0.2586	-0.4912	8.8567	0.1067	2.1697	0.0584	0.1109	0.7498	0.168
1840	50064003	0.4171	-0.4912	6.9238	0.1117	1.8196	0.1205	0.1419	0.9083	0.1864
1841	50064005	0.4167	-0.4912	6.8165	0.1196	1.8199	0.1223	0.1441	0.9079	0.1901
1842	50064006	0.4168	-0.4912	7.2008	0.122	1.9154	0.1158	0.1364	0.908	0.1945
1843	50064021	0.4168	-0.4912	7.8266	0.1134	1.9497	0.1065	0.1255	0.908	0.1738
1844	50064022	0.4162	-0.4912	6.5886	0.1318	1.8156	0.1263	0.1491	0.9074	0.2105
1845	50064023	0.4168	-0.5027	7.8431	0.1188	2.0254	0.1063	0.1282	0.9194	0.1848
1846	50064028	0.4168	-0.5027	7.2173	0.1289	1.991	0.1155	0.1393	0.9194	0.2086
1847	50064031	0.4167	-0.5027	6.833	0.1265	1.8956	0.122	0.1471	0.9193	0.2044
1848	167912	0.4167	-0.5027	6.7831	0.128	1.8941	0.1229	0.1482	0.9193	0.2122
1849	50064038	0.4164	-0.5027	6.6942	0.1339	1.8927	0.1244	0.1502	0.9191	0.2198
1850	50064039	0.4162	-0.5027	6.6052	0.1405	1.8913	0.126	0.1522	0.9189	0.2284
1851	50064040	0.4168	-0.4912	7.8188	0.1133	1.9483	0.1066	0.1256	0.908	0.1745
1852	50064041	0.4168	-0.4912	7.193	0.1219	1.9139	0.1159	0.1366	0.908	0.1953
1853	50064049	0.4167	-0.4912	6.8088	0.1195	1.8185	0.1224	0.1443	0.9079	0.191
1854	50064052	0.4168	-0.4912	7.3125	0.133	1.9742	0.114	0.1343	0.908	0.2035
1855	50064053	0.4171	-0.4912	6.916	0.1115	1.8182	0.1206	0.142	0.9083	0.1872
1856	167911	0.4167	-0.4912	6.7589	0.1207	1.817	0.1233	0.1454	0.9079	0.1979
1857	50064054	0.4164	-0.4912	6.6699	0.1258	1.8156	0.1249	0.1473	0.9076	0.2043
1858	50064056	0.4162	-0.4912	6.5809	0.1316	1.8142	0.1265	0.1493	0.9074	0.2114
1859	50064057	0.4162	-0.5027	6.6129	0.1407	1.8927	0.1259	0.152	0.9189	0.2274
1860	50064058	0.4164	-0.5027	6.7019	0.134	1.8941	0.1243	0.15	0.9191	0.2189
1861	50064059	0.4167	-0.5027	6.7909	0.1281	1.8955	0.1227	0.148	0.9193	0.2114
1862	50064087	0.4171	-0.5027	6.9481	0.1178	1.8967	0.1201	0.1447	0.9198	0.1988
1863	50064134	0.4168	-0.5027	7.2251	0.129	1.9924	0.1154	0.1391	0.9194	0.2077
1864	50193963	0.173	-0.3624	3.4763	0.1199	0.6748	0.0995	0.2085	0.5353	0.2337
1865	50193964	0.173	-0.3624	3.5546	0.1226	0.683	0.0973	0.2039	0.5353	0.2441
1866	50193965	0.173	-0.3624	3.4865	0.1202	0.6745	0.0992	0.2079	0.5353	0.2405
1867	50193967	0.173	-0.3624	3.7458	0.096	0.7323	0.0923	0.1935	0.5353	0.1915
1868	50193968	0.173	-0.3624	3.2035	0.1144	0.5834	0.108	0.2262	0.5353	0.2158
1869	50194131	0.173	-0.3624	3.5811	0.1023	0.6714	0.0966	0.2024	0.5353	0.2084
1870	50194132	0.173	-0.3624	3.4981	0.1206	0.6756	0.0989	0.2072	0.5353	0.2411
1871	50194133	0.173	-0.3624	4.1244	0.1115	0.7933	0.0839	0.1757	0.5353	0.2188
1872	50194134	0.173	-0.3624	4.2184	0.0959	0.777	0.082	0.1718	0.5353	0.1849
1873	50194135	0.173	-0.3624	4.4921	0.0864	0.789	0.077	0.1613	0.5353	0.1715
1874	50194136	0.173	-0.3624	4.3245	0.092	0.7812	0.08	0.1676	0.5353	0.1773
1875	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1876	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1877	50068296	0.1222	-0.3466	3.7173	0.0531	0.45	0.0657	0.1865	0.4688	0.0909
1878	50068297	0.1222	-0.3466	3.505	0.0548	0.4416	0.0697	0.1978	0.4688	0.0943
1879	50068299	0.1278	-0.3466	3.8991	0.0557	0.4994	0.0655	0.1778	0.4744	0.0956
1880	50068300	0.1278	-0.3466	3.6869	0.0576	0.491	0.0693	0.188	0.4744	0.0993
1881	50068301	0.1222	-0.3466	3.7523	0.0536	0.4525	0.0651	0.1848	0.4688	0.0892
1882	50068306	0.1222	-0.3466	3.4339	0.0563	0.4399	0.0712	0.2019	0.4688	0.0942
1883	50068319	0.2619	-0.4951	5.3047	0.0717	0.9441	0.0988	0.1867	0.757	0.1215
1884	50068334	0.2921	-0.5068	5.3289	0.0751	1.0211	0.1096	0.1902	0.7989	0.129
1885	50068338	0.2921	-0.5068	5.1167	0.0787	1.0127	0.1142	0.1981	0.7989	0.1357
1886	50068339	0.2921	-0.5068	4.8007	0.0857	1.0008	0.1217	0.2111	0.7989	0.1474
1887	50068288	0.2619	-0.3132	4.3722	0.0683	0.6686	0.1198	0.1433	0.5751	0.1165
1888	50068289	0.2619	-0.3131	4.0562	0.0737	0.6567	0.1291	0.1544	0.575	0.1255
1889	50068290	0.2619	-0.3132	4.7663	0.0681	0.7264	0.1099	0.1314	0.5751	0.116
1890	50068291	0.2619	-0.3132	4.5541	0.0712	0.718	0.115	0.1375	0.5751	0.1216
1891	50068292	0.2619	-0.3131	4.2381	0.0771	0.7061	0.1236	0.1478	0.575	0.1313
1892	50068293	0.2619	-0.3132	4.6194	0.066	0.6795	0.1134	0.1356	0.5751	0.1096
1893	50068294	0.2619	-0.3132	4.4072	0.0689	0.6711	0.1189	0.1421	0.5751	0.1147
1894	50068341	0.2619	-0.3132	4.3011	0.0705	0.6669	0.1218	0.1456	0.5751	0.1175
1895	50068295	0.2619	-0.3131	4.0912	0.0744	0.6592	0.128	0.1531	0.575	0.1233
1896	50062833	0.2035	-0.4913	5.5177	0.089	1.2455	0.0738	0.1781	0.6948	0.1353
1897	50062834	0.2035	-0.4913	5.5828	0.0859	1.2488	0.0729	0.176	0.6948	0.1321
1898	50062835	0.2035	-0.4913	5.6887	0.0837	1.2525	0.0716	0.1727	0.6948	0.129
1899	50062836	0.1618	-0.4915	4.6646	0.0804	0.9509	0.0694	0.2107	0.6532	0.1241
1900	50062837	0.1618	-0.4915	4.7298	0.0775	0.9542	0.0684	0.2078	0.6532	0.1212
1901	50064135	0.4168	-0.5027	7.8509	0.119	2.0268	0.1062	0.1281	0.9194	0.1841
1902	10620	0.4164	-0.4098	3.0777	0.0769	0.6536	0.2706	0.2663	0.8262	0.1551
1903	50062841	0.2923	-0.5033	4.8598	0.0797	1.0348	0.1203	0.2071	0.7956	0.1271
1904	50062842	0.1223	-0.3108	3.2283	0.0659	0.4581	0.0758	0.1925	0.433	0.1037
1905	50062843	0.1222	-0.3119	3.2934	0.0633	0.4613	0.0742	0.1894	0.4342	0.1014
1906	50062844	0.1222	-0.312	3.3992	0.0618	0.4651	0.0719	0.1835	0.4342	0.0992
1907	50062910	0.2035	-0.4913	6.2163	0.0829	1.2877	0.0655	0.1581	0.6948	0.1207
1908	50062911	0.2035	-0.4913	6.2814	0.0805	1.2909	0.0648	0.1564	0.6948	0.1186
1909	50062913	0.2035	-0.4913	6.3872	0.0789	1.2947	0.0637	0.1538	0.6948	0.1165
1910	50062914	0.1618	-0.4915	5.3632	0.0755	0.9931	0.0603	0.1833	0.6532	0.1109
1911	50062916	0.1618	-0.4915	5.4283	0.0734	0.9963	0.0596	0.1811	0.6532	0.109
1912	50062917	0.1618	-0.4915	5.5342	0.0719	1.0001	0.0585	0.1776	0.6532	0.1072
1913	50062838	0.1618	-0.4915	4.8356	0.0756	0.9579	0.0669	0.2033	0.6532	0.1184
1914	50062839	0.2923	-0.5033	4.6888	0.0853	1.0278	0.1247	0.2147	0.7956	0.1341
1915	50062918	0.2923	-0.5033	5.3874	0.0792	1.07	0.1085	0.1868	0.7956	0.1183
1916	50062840	0.2923	-0.5033	4.7539	0.082	1.031	0.123	0.2117	0.7956	0.1305
1917	50062920	0.2923	-0.5033	5.5583	0.0751	1.0769	0.1052	0.1811	0.7956	0.1139
1918	50062921	0.1223	-0.3108	3.9268	0.0633	0.5002	0.0623	0.1583	0.433	0.093
1919	50062922	0.1222	-0.3119	3.992	0.0614	0.5034	0.0612	0.1563	0.4342	0.0917
1920	50062923	0.1222	-0.312	4.0978	0.0603	0.5072	0.0597	0.1523	0.4342	0.0903
1921	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
1922	50062930	0.1223	-0.3108	2.9444	0.0589	0.3703	0.0831	0.2111	0.433	0.0898
1923	50062931	0.2923	-0.5033	4.5763	0.0738	0.947	0.1277	0.22	0.7956	0.1155
1924	50062934	0.2923	-0.5033	4.4049	0.0787	0.94	0.1327	0.2285	0.7956	0.1211
1925	50062935	0.1618	-0.4915	4.5521	0.07	0.8701	0.0711	0.2159	0.6532	0.1074
1926	50062929	0.1618	-0.4915	4.4461	0.0717	0.8663	0.0728	0.2211	0.6532	0.1097
1927	50062928	0.1618	-0.4915	4.3808	0.0743	0.8631	0.0739	0.2244	0.6532	0.112
1928	50062927	0.2035	-0.4913	5.4052	0.0783	1.1647	0.0753	0.1818	0.6948	0.1184
1929	50062924	0.2035	-0.4913	5.2338	0.0831	1.1577	0.0778	0.1877	0.6948	0.1237
1930	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1931	50065101	0.2622	-0.3081	4.1616	0.0849	0.6231	0.126	0.148	0.5703	0.1296
1932	50065102	0.2622	-0.308	4.3431	0.0886	0.6725	0.1208	0.1418	0.5702	0.1362
1933	50065095	0.2619	-0.3012	4.1753	0.0696	0.5987	0.1255	0.1443	0.5631	0.1141
1934	50065059	0.2619	-0.3012	4.0692	0.0714	0.5945	0.1287	0.148	0.5631	0.1172
1935	50065056	0.2619	-0.3012	3.9631	0.0734	0.5903	0.1322	0.152	0.5631	0.1207
1936	50065055	0.2619	-0.3012	3.857	0.0756	0.5861	0.1358	0.1562	0.5631	0.1245
1937	50065103	0.2619	-0.3012	3.7509	0.0781	0.5819	0.1397	0.1606	0.5631	0.1284
1938	50065054	0.2619	-0.3011	4.3571	0.0726	0.6481	0.1202	0.1382	0.563	0.1196
1939	50065053	0.2619	-0.3011	4.251	0.0746	0.6439	0.1232	0.1416	0.563	0.123
1940	50065052	0.2619	-0.3011	4.1449	0.0768	0.6397	0.1264	0.1453	0.563	0.1268
1941	50065051	0.2619	-0.3011	4.0388	0.0792	0.6355	0.1297	0.1491	0.563	0.131
1942	50065104	0.2619	-0.3011	3.9328	0.0819	0.6313	0.1332	0.1531	0.563	0.1353
1943	50065050	0.2619	-0.3012	4.2103	0.0702	0.6012	0.1244	0.1431	0.5631	0.112
1944	50065049	0.2619	-0.3012	4.1042	0.072	0.597	0.1276	0.1468	0.5631	0.1151
1945	50065048	0.2619	-0.3012	3.9981	0.074	0.5928	0.131	0.1507	0.5631	0.1184
1946	50065047	0.2619	-0.3012	3.892	0.0763	0.5886	0.1346	0.1548	0.5631	0.1221
1947	50065105	0.2619	-0.3012	3.7859	0.0789	0.5844	0.1384	0.1591	0.5631	0.1259
1948	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
1949	50080165	0.1959	-0.4919	5.8351	0.0822	1.1961	0.0672	0.1686	0.6879	0.1283
1950	50080168	0.1959	-0.4919	5.729	0.0842	1.1919	0.0684	0.1717	0.6879	0.1311
1951	50080171	0.1959	-0.4907	5.8143	0.0855	1.1953	0.0674	0.1688	0.6866	0.1321
1952	50080204	0.1959	-0.4919	6.3143	0.0915	1.3477	0.0621	0.1558	0.6879	0.1372
1953	50080205	0.1959	-0.4907	6.294	0.0954	1.347	0.0623	0.1559	0.6866	0.1415
1954	50080232	0.1959	-0.4921	5.2949	0.0827	1.1598	0.074	0.1859	0.6881	0.1346
1955	50080318	0.1959	-0.4921	5.7539	0.0975	1.3107	0.0681	0.1711	0.6881	0.1501
1956	50080371	0.1959	-0.4921	5.7741	0.0931	1.3114	0.0679	0.1705	0.6881	0.1448
1957	50080392	0.1959	-0.4921	5.2741	0.0865	1.159	0.0743	0.1866	0.6881	0.1392
