No.	NAME	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax5_Bh(m)	SpMax6_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax6_Bh(v)	SpMax7_Bh(v)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax5_Bh(e)	SpMax1_Bh(p)	SpMax2_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin2_Bh(v)	SpMin5_Bh(v)	SpMin7_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin6_Bh(p)	SpMin3_Bh(i)	SpMin8_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
7257	50532725	3.8804	3.7083	3.5274	3.325	3.1853	3.9426	3.8595	3.0217	2.9218	3.8152	3.6011	3.3172	3.9361	3.86	4.0445	3.9759	na	na	na	na	na	na	na	2.0853	2.0386	1.978	1.7672	1.2032	2.0791	2.0408	1.5405	1.4423	1.9601	1.9232	1.9413	1.7284	1.4298	1.7617	0.8902	na	na	na	na	na	na	na	na
7258	50506899	3.9161	3.5716	3.4684	3.2144	3.0357	3.9482	3.9059	2.9492	2.921	3.6717	3.5725	3.3763	3.9455	3.9062	4.0541	3.9982	4.8984	4.7427	4.5091	4.1967	4.1251	4.0415	3.7511	2.108	2.0432	1.8744	1.7575	1.2239	2.0959	2.0486	1.6071	1.3741	1.9794	1.9569	1.833	1.7096	1.3977	1.5998	0.8916	1.3736	1.1989	1.149	0.8727	0.8551	0.6819	0.5895	0.4348
7259	50506882	3.9176	3.5824	3.4941	3.2844	3.039	3.948	3.9072	2.9853	2.9243	3.6998	3.5897	3.4356	3.9455	3.9073	4.0545	4.0003	4.8981	4.7433	4.5089	4.2098	4.1302	4.0599	3.8094	2.1095	2.0441	1.9287	1.7644	1.3623	2.0968	2.0497	1.6504	1.4279	1.9796	1.9574	1.8665	1.724	1.4027	1.6363	0.9645	1.3829	1.2403	1.1879	0.8912	0.8618	0.7646	0.5979	0.5857
7260	8960	3.8575	3.6978	3.4704	3.1345	3.0624	3.9869	3.8542	2.9727	2.9103	3.8081	3.5571	3.2778	3.9846	3.8598	4.0845	3.973	4.9152	4.7548	4.4952	4.3464	4.2693	3.875	3.6752	2.1016	2.0157	1.9555	1.7765	1.4819	2.0823	1.9789	1.5387	1.4467	1.9354	1.8808	1.9552	1.7457	1.5206	1.8035	1.0639	1.4942	1.2126	1.1404	1.0525	0.8246	0.7361	0.5892	0.5745
7261	50532718	3.8549	3.6825	3.5049	3.1037	3.0325	3.9436	3.8513	2.923	2.9103	3.7895	3.5836	3.2365	3.937	3.8568	4.0432	3.9647	4.8992	4.753	4.5247	4.2388	4.1201	3.9852	3.6974	2.0777	2.0395	1.9713	1.7585	1.1805	2.0761	2.0353	1.4587	1.4285	1.9618	1.9229	1.9257	1.7096	1.3958	1.7282	0.8906	1.3978	1.1912	1.1316	0.8658	0.8246	0.7118	0.5893	0.3956
7262	50532734	3.9645	3.7178	3.5155	3.3461	3.0522	3.9444	3.8627	2.9233	2.9103	3.7921	3.5838	3.2399	3.9383	3.8696	4.043	3.9642	4.9432	4.8921	4.5283	4.3599	4.2095	4.1181	3.9736	2.069	2.0318	1.9515	1.7582	1.1669	2.0738	2.0311	1.454	1.4285	1.9617	1.9188	1.9149	1.7091	1.3955	1.7284	0.8906	1.3979	1.1912	1.1313	0.8658	0.8246	0.7051	0.5893	0.3919
7263	50532732	3.8497	3.7093	3.5129	3.2185	3.0362	3.9434	3.8542	2.9256	2.9103	3.817	3.5896	3.3749	3.9371	3.8616	4.0422	3.9629	4.8988	4.7512	4.527	4.2577	4.122	4.0085	3.7792	2.0806	2.0443	1.9916	1.7609	1.2451	2.0747	2.037	1.6053	1.4285	1.9613	1.9261	1.9544	1.7164	1.3976	1.747	0.9007	1.4051	1.2082	1.1862	0.8895	0.8583	0.8246	0.5901	0.4987
7264	50532736	3.8717	3.7094	3.5149	3.2962	3.0376	3.9436	3.858	2.9259	2.9103	3.8171	3.59	3.3958	3.9367	3.8599	4.041	3.9602	7.4261	4.8981	4.7257	4.5263	4.2418	4.1196	3.9765	2.0638	2.0337	1.99	1.7597	1.198	2.0697	2.0283	1.5634	1.4285	1.9611	1.9165	1.9534	1.7157	1.3975	1.7469	0.8996	1.3927	1.1904	1.0965	0.8689	0.8246	0.7964	0.5895	0.4114
7265	50532738	3.7417	3.5299	3.325	3.1855	3.0347	3.9377	3.7187	2.9103	2.7783	3.6038	3.3474	3.1516	3.9306	3.7236	4.0282	3.924	na	na	na	na	na	na	na	2.0726	2.0326	1.7679	1.6363	1.1497	2.0666	2.0264	1.4437	1.3109	1.9593	1.8476	1.7337	1.5732	1.3759	1.5495	0.8698	na	na	na	na	na	na	na	na
7266	50532739	3.9639	3.7406	3.5341	3.3889	3.3249	3.943	3.8656	2.9292	2.9103	3.8147	3.6004	3.329	3.9373	3.8722	4.0427	3.9732	na	na	na	na	na	na	na	2.0846	2.0381	1.9716	1.7654	1.3148	2.0783	2.0402	1.5341	1.4285	1.9602	1.9248	1.9291	1.7269	1.3973	1.7662	0.9555	na	na	na	na	na	na	na	na
7267	50532731	3.8602	3.6976	3.5265	3.165	3.0374	3.9423	3.8555	3.0166	2.9218	3.8097	3.6009	3.3122	3.9362	3.8606	4.0433	3.9734	4.8987	4.7537	4.515	4.2794	4.1265	4.0276	3.7679	2.0902	2.041	1.9971	1.7673	1.2203	2.0805	2.0418	1.5423	1.4423	1.9603	1.9283	1.94	1.7284	1.4289	1.7631	0.8902	1.45	1.1926	1.1428	0.9267	0.8548	0.7419	0.5897	0.4433
7268	50532731	3.8602	3.6976	3.5265	3.165	3.0374	3.9423	3.8555	3.0166	2.9218	3.8097	3.6009	3.3122	3.9362	3.8606	4.0433	3.9734	4.8987	4.7537	4.515	4.2794	4.1265	4.0276	3.7679	2.0902	2.041	1.9971	1.7673	1.2203	2.0805	2.0418	1.5423	1.4423	1.9603	1.9283	1.94	1.7284	1.4289	1.7631	0.8902	1.45	1.1926	1.1428	0.9267	0.8548	0.7419	0.5897	0.4433
7269	50532727	3.9758	3.8177	3.6658	3.5245	3.1537	3.9434	3.87	3.0255	2.9218	3.8118	3.601	3.3132	3.9393	3.8847	4.0429	3.9724	4.8987	4.7468	4.5151	4.2801	4.1266	4.0285	3.8066	2.0822	2.0374	1.9637	1.7671	1.218	2.0776	2.0396	1.5403	1.4423	1.9602	1.9256	1.9236	1.728	1.4235	1.7637	0.8902	1.4502	1.1927	1.1495	0.9268	0.8548	0.7412	0.5897	0.4407
7270	50532722	3.9636	3.7411	3.5328	3.3823	3.3249	3.9431	3.8657	3.0297	2.9218	3.813	3.601	3.315	3.9374	3.8722	4.0432	3.9731	na	na	na	na	na	na	na	2.084	2.0381	1.9708	1.7671	1.1998	2.0782	2.04	1.5393	1.4423	1.9602	1.9248	1.9277	1.728	1.4203	1.7633	0.8902	na	na	na	na	na	na	na	na
7271	50532720	3.975	3.8097	3.657	3.5238	3.1448	4.0032	3.9308	3.1012	2.9567	3.8692	3.669	3.596	4.0969	3.9285	4.0814	4.0079	7.4327	6.999	4.8982	4.6939	4.5143	4.2719	4.1261	2.0859	2.039	1.9832	1.7673	1.4652	2.1035	2.0542	1.732	1.4423	1.9915	1.9584	1.9789	1.7364	1.5024	1.7902	1.0464	1.4507	1.2404	1.192	0.9627	0.913	0.8546	0.6746	0.5896
7272	50532730	3.8902	3.7143	3.5283	3.261	3.0983	3.9448	3.8799	3.0689	2.9218	3.8225	3.6017	3.3508	3.9391	3.8817	4.0467	3.9796	6.8201	4.8981	4.6952	4.5143	4.2726	4.1261	4.0251	2.0884	2.0401	1.9921	1.7673	1.233	2.0808	2.0421	1.5473	1.4423	1.9608	1.9391	1.948	1.7289	1.4504	1.7689	0.9097	1.4502	1.1927	1.1492	0.9269	0.8548	0.7421	0.5897	0.4386
7273	8960	3.8575	3.6978	3.4704	3.1345	3.0624	3.9869	3.8542	2.9727	2.9103	3.8081	3.5571	3.2778	3.9846	3.8598	4.0845	3.973	4.9152	4.7548	4.4952	4.3464	4.2693	3.875	3.6752	2.1016	2.0157	1.9555	1.7765	1.4819	2.0823	1.9789	1.5387	1.4467	1.9354	1.8808	1.9552	1.7457	1.5206	1.8035	1.0639	1.4942	1.2126	1.1404	1.0525	0.8246	0.7361	0.5892	0.5745
7274	50532737	3.964	3.7371	3.5313	3.359	3.3249	3.9431	3.8662	3.0229	2.9218	3.8128	3.601	3.3137	3.9375	3.8727	4.0432	3.973	na	na	na	na	na	na	na	2.0835	2.038	1.9712	1.7672	1.2181	2.0779	2.0399	1.5405	1.4423	1.9602	1.9247	1.9279	1.7281	1.4247	1.7633	0.8902	na	na	na	na	na	na	na	na
7275	50506899	3.9161	3.5716	3.4684	3.2144	3.0357	3.9482	3.9059	2.9492	2.921	3.6717	3.5725	3.3763	3.9455	3.9062	4.0541	3.9982	4.8984	4.7427	4.5091	4.1967	4.1251	4.0415	3.7511	2.108	2.0432	1.8744	1.7575	1.2239	2.0959	2.0486	1.6071	1.3741	1.9794	1.9569	1.833	1.7096	1.3977	1.5998	0.8916	1.3736	1.1989	1.149	0.8727	0.8551	0.6819	0.5895	0.4348
7276	50532729	3.7422	3.5295	3.325	3.1611	3.0344	3.9376	3.7171	2.9218	2.7659	3.6035	3.327	3.2013	3.9305	3.7216	4.0282	3.924	na	na	na	na	na	na	na	2.0715	2.0329	1.7685	1.6271	1.1704	2.0661	2.0264	1.5003	1.2106	1.9592	1.8463	1.7323	1.5566	1.3966	1.5501	0.7712	na	na	na	na	na	na	na	na
7277	50532739	3.9639	3.7406	3.5341	3.3889	3.3249	3.943	3.8656	2.9292	2.9103	3.8147	3.6004	3.329	3.9373	3.8722	4.0427	3.9732	na	na	na	na	na	na	na	2.0846	2.0381	1.9716	1.7654	1.3148	2.0783	2.0402	1.5341	1.4285	1.9602	1.9248	1.9291	1.7269	1.3973	1.7662	0.9555	na	na	na	na	na	na	na	na
7278	50532733	3.8969	3.7144	3.528	3.229	3.0836	3.9439	3.8666	3.0567	2.9601	3.8222	3.6016	3.3621	3.9371	3.8625	4.0465	3.9759	4.9378	4.8898	4.5175	4.4959	4.3681	4.2179	4.1237	2.0827	2.0376	1.9673	1.7672	1.5307	2.0786	2.0406	1.5816	1.5195	1.96	1.921	1.9526	1.7295	1.5233	1.7644	1.0464	1.4502	1.1927	1.1462	0.9267	0.8548	0.7426	0.5899	0.5744
7279	50532723	3.7437	3.5306	3.4094	3.0459	3.0102	3.9397	3.7041	2.9196	2.9103	3.6384	3.5626	3.2052	3.9324	3.704	4.0336	3.9176	4.8975	4.5285	4.2896	4.1316	4.095	3.9442	3.6776	2.066	2.0265	1.9218	1.7581	1.2258	2.0691	2.0178	1.49	1.4285	1.9607	1.8309	1.8256	1.7049	1.3967	1.5854	0.8904	1.4092	1.2273	1.1878	0.8663	0.8246	0.7632	0.5897	0.466
7280	50532735	3.9641	3.722	3.5189	3.3658	3.0403	3.9443	3.8622	2.9236	2.9103	3.7923	3.5839	3.2433	3.9382	3.8691	4.043	3.9642	4.9448	4.8925	4.5291	4.3644	4.1927	4.1155	3.9513	2.0695	2.0322	1.9507	1.7581	1.1805	2.074	2.0313	1.4505	1.4285	1.9617	1.919	1.9145	1.709	1.395	1.7284	0.8907	1.3979	1.1912	1.1314	0.8657	0.8246	0.7013	0.5893	0.3846
7281	50530460	3.8297	3.5102	3.2456	2.9896	2.9486	3.9862	3.7819	2.9887	2.783	3.641	3.4293	3.1946	3.995	3.7714	4.1071	3.9159	4.6831	4.363	3.9963	3.9013	3.7411	3.6312	3.5721	2.2012	1.9262	1.8124	1.7554	1.4168	2.1614	1.8784	1.5838	1.3991	2.0405	1.7217	1.7272	1.645	1.4438	1.5542	0.8629	1.6383	1.2297	1.0803	0.9651	0.8052	0.744	0.4691	0.4491
7282	50530460	3.8297	3.5102	3.2456	2.9896	2.9486	3.9862	3.7819	2.9887	2.783	3.641	3.4293	3.1946	3.995	3.7714	4.1071	3.9159	4.6831	4.363	3.9963	3.9013	3.7411	3.6312	3.5721	2.2012	1.9262	1.8124	1.7554	1.4168	2.1614	1.8784	1.5838	1.3991	2.0405	1.7217	1.7272	1.645	1.4438	1.5542	0.8629	1.6383	1.2297	1.0803	0.9651	0.8052	0.744	0.4691	0.4491
7283	50530475	3.8955	3.7468	3.5129	3.3041	3.158	4.0195	3.8708	3.1023	3.0507	3.8033	3.5918	3.4557	4.0121	3.8682	4.1279	3.9588	7.4252	6.4705	6.4347	6.4321	4.9105	4.7474	4.4753	2.1541	2.0158	1.9083	1.7421	1.515	2.1562	2.0162	1.6808	1.5006	2.0374	1.9207	1.9061	1.7267	1.5138	1.7416	1.0781	1.5772	1.2016	1.1087	1.0345	0.914	0.7353	0.6863	0.5891
7284	50130210	3.8918	3.7425	3.5022	3.2584	3.1544	4.0169	3.8704	3.1001	3.0485	3.8009	3.5888	3.436	4.0144	3.8687	4.1286	3.959	7.4251	6.4447	4.9146	4.7634	4.4971	4.2655	4.2034	2.1785	2.0168	1.9188	1.7602	1.5203	2.1659	2.0168	1.6877	1.5016	2.0467	1.9212	1.9054	1.7262	1.5131	1.7423	1.0764	1.6127	1.2247	1.1121	1.0642	0.9309	0.7444	0.7024	0.5909
7285	50530476	3.8954	3.7429	3.5017	3.3318	3.156	4.0199	3.8707	3.1026	3.0493	3.8028	3.5916	3.4545	4.012	3.8682	4.1274	3.9589	7.4252	6.4649	6.4432	6.4292	4.9105	4.7473	4.4751	2.1526	2.0167	1.9198	1.7401	1.5169	2.1549	2.017	1.659	1.5101	2.0366	1.9208	1.9099	1.7308	1.514	1.7426	1.0777	1.5682	1.2419	1.114	1.0087	0.8652	0.7686	0.6856	0.5898
7286	50530477	3.8909	3.7414	3.4978	3.2568	3.1461	4.0203	3.8726	3.0969	3.0202	3.7979	3.5832	3.4175	4.0203	3.8714	4.1267	3.959	7.4265	4.9162	4.7683	4.5272	4.3883	4.2325	4.0475	2.1842	2.0166	1.9131	1.7394	1.463	2.1651	2.0158	1.6539	1.4682	2.053	1.922	1.8991	1.7211	1.5119	1.7418	1.0703	1.6042	1.2116	1.1049	1.007	0.8707	0.7178	0.5983	0.5408
7287	50530478	3.8895	3.7384	3.5008	3.2664	3.1512	4.0181	3.8698	3.1013	3.0466	3.8018	3.5914	3.4388	4.0134	3.8685	4.1299	3.9594	6.4661	6.4432	6.4292	4.9108	4.748	4.4778	4.2617	2.1722	2.0182	1.9231	1.7595	1.5201	2.1641	2.0185	1.6871	1.5171	2.0429	1.9219	1.9109	1.731	1.5141	1.7433	1.0782	1.6084	1.2551	1.1169	1.0544	0.9352	0.7806	0.6896	0.5899
7288	50130210	3.8918	3.7425	3.5022	3.2584	3.1544	4.0169	3.8704	3.1001	3.0485	3.8009	3.5888	3.436	4.0144	3.8687	4.1286	3.959	7.4251	6.4447	4.9146	4.7634	4.4971	4.2655	4.2034	2.1785	2.0168	1.9188	1.7602	1.5203	2.1659	2.0168	1.6877	1.5016	2.0467	1.9212	1.9054	1.7262	1.5131	1.7423	1.0764	1.6127	1.2247	1.1121	1.0642	0.9309	0.7444	0.7024	0.5909
7289	50530476	3.8954	3.7429	3.5017	3.3318	3.156	4.0199	3.8707	3.1026	3.0493	3.8028	3.5916	3.4545	4.012	3.8682	4.1274	3.9589	7.4252	6.4649	6.4432	6.4292	4.9105	4.7473	4.4751	2.1526	2.0167	1.9198	1.7401	1.5169	2.1549	2.017	1.659	1.5101	2.0366	1.9208	1.9099	1.7308	1.514	1.7426	1.0777	1.5682	1.2419	1.114	1.0087	0.8652	0.7686	0.6856	0.5898
7290	50530477	3.8909	3.7414	3.4978	3.2568	3.1461	4.0203	3.8726	3.0969	3.0202	3.7979	3.5832	3.4175	4.0203	3.8714	4.1267	3.959	7.4265	4.9162	4.7683	4.5272	4.3883	4.2325	4.0475	2.1842	2.0166	1.9131	1.7394	1.463	2.1651	2.0158	1.6539	1.4682	2.053	1.922	1.8991	1.7211	1.5119	1.7418	1.0703	1.6042	1.2116	1.1049	1.007	0.8707	0.7178	0.5983	0.5408
7291	50530478	3.8895	3.7384	3.5008	3.2664	3.1512	4.0181	3.8698	3.1013	3.0466	3.8018	3.5914	3.4388	4.0134	3.8685	4.1299	3.9594	6.4661	6.4432	6.4292	4.9108	4.748	4.4778	4.2617	2.1722	2.0182	1.9231	1.7595	1.5201	2.1641	2.0185	1.6871	1.5171	2.0429	1.9219	1.9109	1.731	1.5141	1.7433	1.0782	1.6084	1.2551	1.1169	1.0544	0.9352	0.7806	0.6896	0.5899
7292	50530475	3.8955	3.7468	3.5129	3.3041	3.158	4.0195	3.8708	3.1023	3.0507	3.8033	3.5918	3.4557	4.0121	3.8682	4.1279	3.9588	7.4252	6.4705	6.4347	6.4321	4.9105	4.7474	4.4753	2.1541	2.0158	1.9083	1.7421	1.515	2.1562	2.0162	1.6808	1.5006	2.0374	1.9207	1.9061	1.7267	1.5138	1.7416	1.0781	1.5772	1.2016	1.1087	1.0345	0.914	0.7353	0.6863	0.5891
7293	50524420	3.7763	3.5892	3.4307	3.2606	3.1438	3.874	3.7156	3.0263	3.0173	3.7381	3.5648	3.3958	3.8602	3.7149	3.987	3.9247	7.2599	4.9649	4.5795	4.4616	4.3771	4.24	4.1409	2.0537	1.9884	1.9502	1.8343	1.5385	2.0309	1.9986	1.597	1.5297	1.8897	1.8295	1.9183	1.7645	1.5582	1.6806	1.0749	1.3962	1.2175	1.1334	1.0734	0.8351	0.5843	0.5781	0.5651
7294	50524421	3.7774	3.6139	3.4749	3.3304	3.16	3.8675	3.7215	3.1226	2.962	3.7655	3.6248	3.464	3.8592	3.724	3.9853	3.9269	7.2599	4.9218	4.4957	4.3781	4.2972	4.2099	4.1073	2.0664	2.0036	1.9742	1.9029	1.4987	2.0336	2.0051	1.6867	1.539	1.8947	1.8358	1.9409	1.8204	1.5384	1.7081	1.0757	1.4211	1.2748	1.1774	1.0805	1.0063	0.7417	0.5774	0.5745
7295	50524422	3.7733	3.5471	3.3607	3.1556	3.0509	3.8664	3.7075	2.9603	2.8723	3.6931	3.4807	3.3111	3.8578	3.7036	3.9811	3.919	7.2599	4.9216	4.4957	4.3772	4.2931	4.1758	4.0016	2.0374	1.9828	1.9455	1.7177	1.4168	2.0278	1.9968	1.5405	1.3953	1.8946	1.8211	1.8794	1.6814	1.5222	1.635	0.8327	1.3505	1.1861	1.0806	0.9714	0.584	0.5745	0.5491	0.4691
7296	50524423	3.7738	3.551	3.3675	3.156	3.1438	3.8735	3.7076	3.0263	2.904	3.6946	3.485	3.3117	3.8594	3.7035	3.9851	3.9198	7.2599	4.9648	4.5795	4.4616	4.3766	4.2291	4.1203	2.0369	1.9716	1.936	1.7174	1.4168	2.0274	1.994	1.565	1.5108	1.8896	1.821	1.881	1.6841	1.527	1.6352	0.9774	1.3505	1.1861	1.0821	0.9714	0.5843	0.5839	0.568	0.5437
7297	50524424	3.7778	3.6154	3.4795	3.3353	3.1604	3.8746	3.7216	3.1273	3.0263	3.7662	3.6263	3.4678	3.861	3.7238	3.9893	3.9276	7.2599	4.965	4.5795	4.4616	4.3778	4.2474	4.1598	2.0662	2.0021	1.9569	1.9003	1.556	2.0334	2.0026	1.6879	1.5494	1.8897	1.8357	1.942	1.8217	1.5582	1.7082	1.0865	1.4211	1.2748	1.1774	1.082	1.0063	0.7417	0.5843	0.5769
7298	50524425	3.7725	3.542	3.3483	3.1486	2.9537	3.8592	3.7074	2.877	2.7152	3.6913	3.4741	3.3028	3.8561	3.7038	3.9771	3.918	7.2599	4.8547	4.3791	4.3499	4.1867	4.0051	3.6742	2.0385	1.9983	1.9501	1.718	1.3943	2.0284	1.9997	1.5401	1.3081	1.8997	1.8212	1.8774	1.6771	1.4001	1.6348	0.8206	1.3505	1.1861	1.0791	0.9714	0.5816	0.5517	0.4691	0.4691
7299	50524426	3.7725	3.5404	3.3389	3.1371	3.0067	3.8594	3.7074	2.9374	2.7505	3.6909	3.4699	3.29	3.8562	3.7038	3.9772	3.918	7.2599	4.8521	4.3797	4.3605	4.1926	4.0102	3.6827	2.0384	1.9983	1.9503	1.7181	1.402	2.0284	1.9996	1.5375	1.3081	1.8995	1.8212	1.8772	1.6744	1.4167	1.6347	0.8036	1.3505	1.1861	1.0791	0.9714	0.5787	0.5544	0.4691	0.4691
7300	50524427	3.7759	3.5868	3.4246	3.2572	3.0551	3.867	3.7155	3.0178	2.9596	3.7371	3.5623	3.3915	3.8585	3.7151	3.983	3.9239	7.2599	4.9217	4.4957	4.3774	4.2957	4.1955	4.0672	2.054	1.9922	1.9667	1.8354	1.4168	2.0311	2.0014	1.5953	1.5097	1.8947	1.8296	1.917	1.7627	1.5234	1.6805	0.9627	1.3962	1.2174	1.1333	1.0721	0.8351	0.5787	0.5744	0.5026
7301	8960	3.8575	3.6978	3.4704	3.1345	3.0624	3.9869	3.8542	2.9727	2.9103	3.8081	3.5571	3.2778	3.9846	3.8598	4.0845	3.973	4.9152	4.7548	4.4952	4.3464	4.2693	3.875	3.6752	2.1016	2.0157	1.9555	1.7765	1.4819	2.0823	1.9789	1.5387	1.4467	1.9354	1.8808	1.9552	1.7457	1.5206	1.8035	1.0639	1.4942	1.2126	1.1404	1.0525	0.8246	0.7361	0.5892	0.5745
7302	50535792	3.8516	3.7847	3.5777	3.3722	3.2109	4.0606	3.847	3.1317	2.976	3.8378	3.6673	3.4734	4.0517	3.8509	4.1845	3.9424	7.2343	6.4708	4.9999	4.7044	4.6187	4.4166	4.1605	2.1234	2.0293	1.9036	1.7401	1.4338	2.1379	2.011	1.6599	1.4845	2.0293	1.9082	1.92	1.7817	1.5277	1.7132	1.0609	1.5041	1.2764	1.148	0.9373	0.7895	0.7093	0.6269	0.5736
7303	50535793	4.0459	3.7837	3.5214	3.3829	3.2945	4.0753	4.0121	3.2002	3.0672	3.8377	3.624	3.4921	4.0694	4.0064	4.191	4.1169	5.0087	4.963	4.7044	4.452	4.3104	4.1689	4.0373	2.1066	2.0359	1.9077	1.8223	1.4401	2.1072	2.0229	1.709	1.5175	2.0139	1.9377	1.9172	1.8154	1.588	1.7124	1.1164	1.4743	1.253	1.1572	1.0242	0.8286	0.7162	0.6539	0.576
7304	50535794	3.638	3.4764	3.1587	2.9529	2.8913	4.0247	3.6266	2.8369	2.7061	3.5926	3.2836	3.104	4.018	3.6298	4.1189	3.7592	6.4524	6.4453	4.7913	4.3318	4.2088	4.0799	3.4994	2.039	1.9511	1.7819	1.5096	0.9724	2.0253	1.9619	1.3261	1.0953	1.9403	1.8099	1.7937	1.4848	1.2345	1.4926	0.6862	1.406	1.1777	1.0358	0.6704	0.5133	0.4719	0.4043	0.0563
7305	50535795	3.7868	3.6397	3.4704	3.3375	3.144	4.0575	3.7199	3.0461	2.9629	3.7661	3.5959	3.4466	4.0485	3.7076	4.182	3.8554	7.2343	4.9997	4.7029	4.4211	4.2414	4.1593	4.0163	2.1233	2.0048	1.8968	1.7143	1.4168	2.1369	1.9684	1.6348	1.4818	2.0275	1.7759	1.8754	1.7559	1.5258	1.6913	0.9786	1.5076	1.322	1.1734	0.9241	0.7673	0.703	0.6024	0.5714
7306	11682	3.5822	3.436	3.0658	2.9226	2.7623	3.8728	3.458	2.7562	2.5995	3.579	3.2315	3.1709	3.8728	3.4384	3.986	3.7494	4.8166	4.356	4.2523	4.0734	3.8145	3.7347	3.4965	2.0437	1.8744	1.8056	1.5995	1.0921	2.037	1.8729	1.4996	1.2046	1.9222	1.6106	1.7745	1.4844	1.2392	1.4709	0.7265	1.2229	1.0385	0.8965	0.677	0.6223	0.4691	0.2112	0.1644
7307	8960	3.8575	3.6978	3.4704	3.1345	3.0624	3.9869	3.8542	2.9727	2.9103	3.8081	3.5571	3.2778	3.9846	3.8598	4.0845	3.973	4.9152	4.7548	4.4952	4.3464	4.2693	3.875	3.6752	2.1016	2.0157	1.9555	1.7765	1.4819	2.0823	1.9789	1.5387	1.4467	1.9354	1.8808	1.9552	1.7457	1.5206	1.8035	1.0639	1.4942	1.2126	1.1404	1.0525	0.8246	0.7361	0.5892	0.5745
7308	8961	3.6167	3.173	3.0163	2.717	2.5127	4.0381	3.6359	2.5309	2.3704	3.3029	3.1411	2.9234	4.0342	3.6499	4.1348	3.7808	4.781	4.3899	3.9811	3.6778	3.4386	3.2379	2.9417	2.1557	1.9488	1.5065	1.4359	0.6744	2.1593	1.9017	1.1958	0.8968	2.0685	1.7537	1.4927	1.3489	1.0023	1.2358	0	1.4271	1.1386	0.7541	0.6055	0.2477	0.1679	0	0
7309	50534612	3.8402	3.6275	3.4557	3.318	2.9848	3.9034	3.7355	2.9103	2.8389	3.7292	3.554	3.4386	3.896	3.7138	4.0145	3.9607	5.0044	4.886	4.54	4.3188	4.1942	3.9619	3.898	2.0259	2.0036	1.8493	1.7664	1.1462	2.0477	2.0217	1.5684	1.2803	1.9314	1.8278	1.8841	1.7286	1.3759	1.6268	0.8364	1.3318	1.1373	1.0936	0.8246	0.7669	0.6022	0.4966	0.259
7310	50534613	3.8659	3.6443	3.4325	3.2099	2.8809	3.9074	3.8419	2.9103	2.7923	3.733	3.5002	3.253	3.8997	3.8424	4.0236	3.9622	7.4302	4.8739	4.7637	4.4451	4.2475	4.1713	3.6979	2.048	2.0164	1.8903	1.5603	1.1471	2.059	2.0206	1.4285	1.1203	1.9314	1.9126	1.8766	1.6172	1.3759	1.6306	0.8206	1.2921	1.1134	1.0252	0.8246	0.5882	0.3927	0.2176	0.1872
7311	50534614	3.8706	3.6412	3.4564	3.3186	2.9853	3.9072	3.8451	2.9103	2.8465	3.7575	3.5561	3.4391	3.9005	3.8452	4.0262	3.9701	4.8893	4.7651	4.5396	4.3153	4.1942	3.8927	3.6918	2.058	2.02	1.9417	1.7842	1.1805	2.0679	2.0259	1.5685	1.2821	1.9318	1.9163	1.9067	1.7317	1.3759	1.6741	0.853	1.3416	1.1526	1.1038	1.0086	0.8246	0.6024	0.4967	0.2787
7312	50534615	3.8683	3.699	3.4691	3.3539	3.0736	3.9138	3.8705	3.0213	2.9103	3.8104	3.586	3.4594	3.9127	3.8739	4.0315	3.971	4.889	4.7518	4.54	4.3201	4.1941	3.9089	3.7384	2.1148	2.0212	1.9852	1.8316	1.2416	2.089	2.027	1.5789	1.4285	1.9531	1.9309	1.9464	1.7632	1.4204	1.7506	0.89	1.4799	1.2042	1.1142	1.077	0.8246	0.7467	0.5909	0.4598
7313	50534616	3.8402	3.5305	3.4165	3.2122	2.9462	3.9056	3.8487	2.829	2.7192	3.6718	3.4969	3.3672	3.9001	3.8561	4.0004	3.95	4.8889	4.7525	4.5414	4.2587	4.1868	3.8169	3.6742	2.0607	2.0205	1.8952	1.6814	1.1463	2.0358	2.0236	1.5545	1.1088	1.9315	1.9207	1.8583	1.6438	1.2592	1.5843	0.8206	1.258	1.1642	1.1054	0.8751	0.5986	0.4719	0.2239	0.2176
