No.	NAME	X1A	X2A	X3A	X5A	X2v	X4v	X0Av	X1Av	X3Av	X5Av	X3sol	RDCHI
5437	50004659	0.4608	0.315	0.1935	0.0903	6.2125	2.6564	0.6033	0.3423	0.1069	0.0382	7.5222	3.652
5438	50199171	0.453	0.3021	0.1827	0.0815	7.7689	3.5712	0.5926	0.332	0.0989	0.031	9.8743	4.1511
5439	50199194	0.4451	0.2919	0.1752	0.0712	10.4183	5.5102	0.6253	0.3641	0.1152	0.0332	13.0878	4.4381
5440	50069244	0.4432	0.2948	0.1846	0.0738	11.3336	7.0255	0.6407	0.3798	0.1404	0.0537	10.889	4.7139
5441	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
5442	50004000	0.4304	0.2678	0.1642	0.063	5.9511	3.7767	0.6217	0.3156	0.0962	0.0294	8.0467	3.0523
5443	50069243	0.4463	0.2971	0.1867	0.0748	12.0407	7.379	0.6446	0.3863	0.144	0.0551	11.389	4.9503
5444	50069245	0.449	0.2993	0.1887	0.0758	12.7478	7.7326	0.6481	0.3921	0.1473	0.0565	11.889	5.1833
5445	50069243	0.4463	0.2971	0.1867	0.0748	12.0407	7.379	0.6446	0.3863	0.144	0.0551	11.389	4.9503
5446	50209779	0.4495	0.2979	0.1942	0.0813	6.8299	2.8399	0.5689	0.3004	0.0874	0.0247	10.0993	4.1434
5447	50209780	0.4495	0.2979	0.1942	0.0813	7.2782	3.1704	0.5792	0.314	0.0941	0.0289	10.0993	4.1434
5448	50209781	0.4458	0.295	0.1929	0.0804	8.9793	4.0241	0.5731	0.3063	0.0933	0.0283	12.7323	4.8481
5449	50209766	0.444	0.2894	0.1902	0.0801	7.6296	3.7279	0.559	0.3103	0.0932	0.0263	11.223	4.4442
5450	50209768	0.4603	0.2997	0.1979	0.0788	6.4028	2.5757	0.5956	0.3155	0.0895	0.023	9.4983	3.9262
5451	50209782	0.4505	0.2956	0.195	0.0791	7.6518	3.3406	0.5886	0.3149	0.0956	0.0273	10.9183	4.2978
5452	50209783	0.4475	0.2945	0.1917	0.0798	9.6729	4.4764	0.5851	0.3245	0.0983	0.0302	13.034	4.7493
5453	50209778	0.444	0.2894	0.1902	0.0801	8.0779	4.0584	0.5686	0.3227	0.0991	0.0302	11.223	4.4442
5454	50209777	0.4576	0.3026	0.2013	0.0794	6.2446	2.2364	0.5915	0.3062	0.0883	0.0231	9.2601	3.8447
5455	50210873	0.4364	0.2723	0.1758	0.0726	10.3783	5.9593	0.5762	0.3074	0.0913	0.0281	15.4691	5.0568
5456	50210870	0.4382	0.2721	0.1799	0.0724	8.8035	4.8522	0.5833	0.3035	0.09	0.0267	13.6718	4.6875
5457	50210869	0.436	0.2719	0.179	0.0717	8.4226	4.5727	0.566	0.2957	0.0861	0.0259	13.4234	4.5922
5458	50210876	0.4367	0.2726	0.1785	0.0732	8.1542	4.4554	0.5704	0.2982	0.0867	0.0258	12.8529	4.5361
5459	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
5460	50210874	0.4311	0.2708	0.1768	0.0725	9.5822	5.298	0.5719	0.2993	0.0884	0.0268	14.6763	4.9505
5461	50210841	0.4346	0.2746	0.1771	0.0719	10.66	5.9788	0.5631	0.2986	0.0889	0.027	15.4691	5.1606
5462	50210877	0.4367	0.2726	0.1785	0.0732	8.2934	4.5708	0.5743	0.3019	0.0886	0.0265	12.8529	4.5361
5463	50210871	0.4376	0.2734	0.1799	0.0731	8.7766	4.7673	0.5712	0.3017	0.0883	0.0266	13.6734	4.6731
5464	50210872	0.4332	0.2793	0.1775	0.0715	9.1501	4.9204	0.5578	0.2937	0.0871	0.0262	13.2636	4.7802
5465	50210875	0.4379	0.2759	0.1806	0.0743	8.8801	4.8421	0.5821	0.3094	0.0937	0.0286	13.0027	4.6578
5466	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
5467	50242257	0.4308	0.2742	0.1744	0.0677	8.3699	5.3328	0.6476	0.3581	0.1339	0.0456	9.4163	3.2007
5468	50204087	0.4533	0.3065	0.186	0.0789	6.4244	3.104	0.5967	0.3284	0.1078	0.0352	8.2673	3.357
5469	50204088	0.4577	0.3116	0.1921	0.0802	8.0135	3.7647	0.6148	0.3425	0.1162	0.0371	9.6611	3.8701
5470	50204089	0.4608	0.3153	0.1967	0.0819	9.6027	4.413	0.6275	0.3524	0.1226	0.0391	11.055	4.3778
5471	50204091	0.4631	0.3181	0.2004	0.0833	12.5516	5.8835	0.6531	0.3868	0.1447	0.0484	12.4488	4.8716
5472	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
5473	50204086	0.4322	0.2761	0.1726	0.0681	11.4956	7.3883	0.6275	0.35	0.1283	0.0435	13.9441	4.0229
5474	50204090	0.4631	0.3181	0.2004	0.0833	11.1918	5.0613	0.6368	0.3598	0.1277	0.0408	12.4488	4.8716
5475	50208730	0.442	0.287	0.1841	0.0743	8.7756	4.4626	0.6108	0.3287	0.103	0.0309	11.231	4.3915
5476	50208731	0.442	0.287	0.1842	0.0746	8.7756	4.4459	0.6108	0.3287	0.103	0.0306	11.2379	4.3891
5477	50208732	0.4438	0.2842	0.1819	0.0731	9.1169	4.6765	0.6141	0.3251	0.0997	0.0296	12.0052	4.4938
5478	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
5479	50208733	0.4422	0.2828	0.181	0.0734	8.7633	4.4074	0.6112	0.3201	0.0979	0.0294	11.7636	4.3801
5480	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
5481	50208256	0.429	0.2702	0.1699	0.0699	13.1998	7.9884	0.5879	0.345	0.1073	0.034	17.981	5.2522
5482	50208214	0.4318	0.2726	0.1715	0.0705	13.907	8.3229	0.5933	0.3512	0.1101	0.0349	18.481	5.4841
5483	50208258	0.4332	0.2737	0.1723	0.0709	14.2605	8.4997	0.5958	0.3541	0.1115	0.0355	18.731	5.5981
5484	50208259	0.4421	0.2838	0.1808	0.075	11.5062	6.4886	0.5977	0.3584	0.1185	0.0386	14.8895	4.9896
5485	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
5486	50208216	0.4345	0.2748	0.1731	0.0712	14.6141	8.6765	0.5983	0.3569	0.1129	0.036	18.981	5.711
5487	50211291	0.4524	0.3086	0.1978	0.0841	6.4467	2.2218	0.6891	0.3583	0.1112	0.0322	7.7881	3.2954
5488	50211292	0.4572	0.31	0.1989	0.0859	6.402	2.8055	0.6403	0.3704	0.1253	0.0413	6.7614	3.3084
5489	50211293	0.4526	0.3087	0.1906	0.0795	5.5145	2.1167	0.5739	0.3002	0.0851	0.0238	7.4348	3.4383
5490	50211295	0.4524	0.31	0.1899	0.0805	5.2208	2.0164	0.5863	0.3093	0.0876	0.0244	6.3253	3.2617
5491	50211400	0.4526	0.3081	0.1937	0.0823	5.5016	2.0262	0.5739	0.3002	0.0868	0.0239	7.5528	3.4292
5492	11682	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
5493	50211404	0.4524	0.3086	0.1978	0.0841	5.201	1.8622	0.5863	0.3093	0.0906	0.0246	6.5114	3.2954
5494	50211405	0.4572	0.3106	0.1958	0.0846	5.4247	2.113	0.6057	0.3255	0.0963	0.0276	6.6573	3.3426
5495	50211407	0.4439	0.2925	0.1843	0.0788	6.2209	2.6555	0.5903	0.3121	0.0893	0.025	8.4793	3.584
5496	50211409	0.4524	0.3096	0.1925	0.0821	6.463	2.343	0.6891	0.3583	0.1087	0.0319	7.602	3.275
5497	50211410	0.4529	0.3079	0.1899	0.0801	5.7112	2.5731	0.6332	0.3574	0.1147	0.0299	6.0753	3.1122
5498	50211411	0.4506	0.3051	0.1972	0.0812	6.1374	2.201	0.6421	0.3333	0.1049	0.0275	8.408	3.338
5499	50211412	0.4572	0.3095	0.2013	0.0867	6.4541	2.8406	0.6403	0.3692	0.1277	0.0427	6.8434	3.3629
5500	50211413	0.4524	0.3086	0.1978	0.0841	5.6375	1.9882	0.6223	0.3265	0.0978	0.0273	7.2108	3.2954
5501	50211414	0.4524	0.3086	0.1978	0.0841	5.5602	1.9659	0.616	0.3234	0.0966	0.0268	6.9221	3.2954
5502	50211415	0.4561	0.3045	0.1961	0.0832	5.4261	2.0298	0.6065	0.3142	0.0918	0.0254	7.2554	3.3745
5503	50211416	0.4529	0.3067	0.1957	0.0826	5.6949	2.4519	0.6332	0.3574	0.1175	0.0304	6.2614	3.1327
5504	50211417	0.4465	0.3124	0.1871	0.0781	5.7856	2.1927	0.5654	0.2973	0.0842	0.0238	6.736	3.474
5505	50211418	0.4552	0.3095	0.1917	0.0829	5.0765	1.9717	0.6006	0.3193	0.0913	0.0257	6.3253	3.2077
5506	50211419	0.4524	0.3096	0.1925	0.0821	6.1331	2.2477	0.6619	0.3453	0.1032	0.0298	7.3133	3.275
5507	50211401	0.4506	0.3061	0.1923	0.0793	6.1538	2.3222	0.6421	0.3333	0.1026	0.0272	8.2219	3.3178
5508	50211420	0.4524	0.3096	0.1925	0.0821	5.5765	2.0871	0.616	0.3234	0.094	0.0265	6.736	3.275
5509	50211408	0.4439	0.2934	0.1803	0.0774	6.2372	2.7767	0.5903	0.3121	0.0874	0.0247	8.2932	3.5635
5510	50211406	0.4552	0.3084	0.1973	0.0851	5.0602	1.8505	0.6006	0.3193	0.094	0.0261	6.5114	3.2283
5511	50211403	0.4465	0.3115	0.1917	0.0799	5.7693	2.0715	0.5654	0.2973	0.0863	0.0241	6.9221	3.4938
5512	50240432	0.4645	0.3202	0.1973	0.0813	3.217	1.1419	0.6597	0.355	0.1063	0.0327	3.3542	2.1598
5513	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
5514	50211468	0.4524	0.3086	0.1978	0.0841	6.1167	2.1265	0.6619	0.3453	0.1057	0.0302	7.4994	3.2954
5515	50211470	0.4524	0.3096	0.1925	0.0821	5.2174	1.9834	0.5863	0.3093	0.0881	0.0243	6.3253	3.275
5516	50211402	0.4572	0.3095	0.2013	0.0867	5.4083	1.9918	0.6057	0.3255	0.0989	0.028	6.8434	3.3629
5517	50211466	0.4552	0.3084	0.1973	0.0851	6.0484	2.6287	0.6369	0.3642	0.1215	0.0395	6.5114	3.2283
5518	50211471	0.4526	0.3091	0.1889	0.0805	5.5179	2.1474	0.5739	0.3002	0.0845	0.0236	7.3667	3.409
5519	50211472	0.4524	0.3096	0.1925	0.0821	5.6538	2.1094	0.6223	0.3265	0.0953	0.0269	7.0246	3.275
5520	50211469	0.4526	0.3078	0.1954	0.0814	5.4981	1.9955	0.5739	0.3002	0.0873	0.0242	7.6209	3.4584
5521	50240433	0.4645	0.3181	0.2107	0.0872	3.2006	0.9855	0.6597	0.355	0.1118	0.0333	3.5815	2.1675
5522	50029945	0.4401	0.277	0.1812	0.074	8.5113	4.8988	0.6117	0.3327	0.1097	0.0369	11.0534	4.1029
5523	50204757	0.4396	0.2796	0.1807	0.0737	8.6512	4.9768	0.6164	0.3346	0.1095	0.0368	11.102	4.1183
5524	50204758	0.4401	0.277	0.1812	0.074	8.3519	4.7661	0.6073	0.3283	0.107	0.0357	11.0534	4.1029
5525	50211473	0.4524	0.309	0.1952	0.0826	5.2045	1.8952	0.5863	0.3093	0.0901	0.0247	6.5114	3.2821
5526	50211467	0.4561	0.3041	0.1981	0.0828	5.4227	2.0033	0.6065	0.3142	0.0924	0.0251	7.3303	3.3974
5527	50211422	0.4561	0.3055	0.1911	0.0813	5.4425	2.151	0.6065	0.3142	0.0895	0.025	7.0693	3.3541
5528	50204759	0.4344	0.2731	0.1778	0.0733	9.0802	5.2958	0.5888	0.3196	0.1011	0.0331	12.4431	4.447
5529	50029944	0.4396	0.2796	0.1807	0.0737	8.5739	4.9391	0.6117	0.3325	0.1088	0.0366	10.8398	4.1183
5530	50029921	0.441	0.2791	0.1783	0.0736	8.4707	4.934	0.5808	0.3157	0.1018	0.0346	11.5884	4.2217
5531	50029934	0.4405	0.2806	0.1817	0.0734	8.5084	4.8517	0.5808	0.3156	0.103	0.035	11.629	4.2833
5532	50029932	0.4405	0.2809	0.1806	0.074	8.5119	4.897	0.5808	0.3156	0.1026	0.0347	11.561	4.2557
5533	50029937	0.4396	0.2794	0.1822	0.0745	8.5705	4.8221	0.6117	0.3325	0.1094	0.037	10.9303	4.1305
5534	50204756	0.4338	0.2728	0.1769	0.0724	9.2363	5.3594	0.5822	0.3147	0.0983	0.0321	12.9168	4.4802
5535	50204751	0.4401	0.277	0.1812	0.074	8.1763	4.7379	0.5903	0.323	0.1047	0.0355	10.5196	4.1029
5536	50204835	0.4401	0.277	0.1812	0.074	8.5835	4.9334	0.6164	0.3348	0.1108	0.0372	11.4334	4.1029
5537	50204760	0.437	0.2836	0.1759	0.0728	8.7398	5.046	0.5742	0.3132	0.1008	0.0342	11.0534	4.2472
5538	50204829	0.4365	0.2851	0.1788	0.0735	8.783	4.9746	0.5742	0.3131	0.1015	0.0344	10.8398	4.2869
5539	50204833	0.4365	0.2849	0.1798	0.0728	8.7795	4.9277	0.5742	0.3131	0.1019	0.0348	10.9303	4.3191
5540	50204752	0.4396	0.2796	0.1807	0.0737	8.3552	4.7871	0.6073	0.3285	0.1061	0.0355	10.8398	4.1183
5541	50204830	0.4396	0.2796	0.1807	0.0737	8.0365	4.6379	0.5858	0.3187	0.1033	0.0347	10.5196	4.1183
5542	50204761	0.4396	0.2796	0.1807	0.0737	8.4238	4.8192	0.6119	0.3305	0.1068	0.0357	11.102	4.1183
5543	50204753	0.4342	0.2712	0.1752	0.0719	9.2282	5.466	0.5822	0.3146	0.0982	0.0322	12.9683	4.4394
5544	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
5545	50204754	0.4396	0.2794	0.1822	0.0745	8.2113	4.7184	0.5903	0.3228	0.1059	0.0357	10.5196	4.1305
5546	50204831	0.4396	0.2796	0.1807	0.0737	8.2148	4.7639	0.5903	0.3228	0.1055	0.0357	10.5196	4.1183
5547	50204836	0.4396	0.2794	0.1822	0.0745	8.6478	4.8444	0.6164	0.3346	0.1101	0.0373	11.2189	4.1305
5548	50204837	0.4387	0.2787	0.1805	0.0732	8.8611	4.9914	0.6178	0.3308	0.1069	0.0355	11.3734	4.1623
5549	50204838	0.4396	0.2796	0.1807	0.0737	8.849	5.0182	0.6405	0.3435	0.1106	0.0367	11.3642	4.1183
5550	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
5551	50204750	0.4433	0.278	0.1828	0.0738	8.5906	4.8854	0.5915	0.3165	0.1004	0.0337	12.0669	4.3394
5552	50204755	0.4411	0.2779	0.1814	0.0745	7.9059	4.5912	0.596	0.3255	0.106	0.0358	10.5196	4.0663
5553	50204843	0.4223	0.2632	0.1624	0.0621	9.2814	5.6114	0.585	0.3249	0.0922	0.0268	13.4487	4.0643
5554	50204844	0.433	0.2613	0.1622	0.0622	8.1893	4.8996	0.5887	0.3125	0.0839	0.0237	12.3244	3.9525
5555	50204846	0.431	0.2611	0.1602	0.0614	7.8168	4.7498	0.5834	0.3156	0.0845	0.0237	11.5376	3.8014
5556	50204845	0.4223	0.2632	0.1624	0.0621	8.7509	5.1743	0.5725	0.3082	0.0866	0.0244	12.9529	4.0643
5557	50204847	0.4218	0.26	0.16	0.0598	9.1145	5.4475	0.5471	0.294	0.0784	0.021	14.4018	4.3488
5558	50204848	0.4272	0.2646	0.1617	0.0621	8.7635	5.2877	0.6129	0.3467	0.0973	0.0288	11.9402	3.7773
5559	50204849	0.4209	0.2595	0.16	0.0607	7.6147	4.6215	0.5453	0.2932	0.0794	0.0219	12.0036	3.9345
5560	50204841	0.4272	0.2649	0.1605	0.0617	8.5455	4.9703	0.624	0.3368	0.0914	0.0256	11.5966	3.7614
5561	50204851	0.4254	0.2615	0.1634	0.0621	8.5361	5.1894	0.5631	0.3011	0.0844	0.0237	13.0725	4.1455
5562	50204853	0.4244	0.2649	0.1635	0.0625	8.9343	5.1489	0.5726	0.3098	0.0863	0.0238	13.2029	4.1238
5563	50204854	0.4305	0.2645	0.1617	0.0626	7.8391	4.6895	0.5819	0.3246	0.0885	0.0249	10.9951	3.7821
5564	50204856	0.4353	0.2603	0.161	0.0624	8.5335	5.1353	0.5933	0.3099	0.0821	0.0233	13.0374	4.0302
5565	50204857	0.4241	0.2647	0.1593	0.0631	7.8814	4.5666	0.5833	0.3153	0.0857	0.0244	10.8292	3.7112
5566	50204905	0.4223	0.2632	0.1624	0.0621	8.6736	5.152	0.5681	0.3063	0.0861	0.0242	12.6642	4.0643
5567	50204859	0.4223	0.2632	0.1624	0.0621	8.3145	5.0483	0.5481	0.2977	0.0834	0.0235	12.2536	4.0643
5568	50204906	0.4231	0.2613	0.1612	0.0622	8.1736	5.0386	0.5563	0.3033	0.0847	0.0239	12.2536	4.0095
5569	50204839	0.4305	0.2626	0.1629	0.062	7.8086	4.6173	0.5675	0.3112	0.0846	0.0238	11.564	3.8636
5570	50204858	0.4294	0.2665	0.1629	0.0625	8.4164	4.8252	0.5983	0.3292	0.0905	0.0253	11.6945	3.8399
5571	50204860	0.4288	0.2667	0.1624	0.0618	8.5608	4.8321	0.5986	0.321	0.0873	0.0242	11.8546	3.9197
5572	50204908	0.4302	0.2595	0.1616	0.0624	9.0514	5.459	0.5709	0.2943	0.0793	0.0221	14.5459	4.2994
5573	50204907	0.4288	0.2667	0.1624	0.0618	7.9235	4.6557	0.5591	0.3054	0.0831	0.0236	11.8546	3.9197
5574	50204910	0.4272	0.2646	0.1617	0.0621	7.9855	4.6261	0.5896	0.3218	0.0876	0.0245	11.1558	3.7773
5575	50204840	0.4288	0.267	0.1616	0.062	7.9269	4.6851	0.5591	0.3054	0.0828	0.0234	11.7934	3.8833
5576	50204852	0.4305	0.2626	0.1629	0.062	8.7276	5.0718	0.6115	0.3525	0.0961	0.0259	12.0568	3.8636
5577	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
5578	50204909	0.4272	0.2646	0.1617	0.0621	8.6862	5.2653	0.6081	0.3446	0.0966	0.0287	11.6516	3.7773
5579	50204850	0.4272	0.2646	0.1617	0.0621	8.0628	4.6484	0.5944	0.3239	0.0882	0.0247	11.4445	3.7773
5580	50204842	0.4305	0.2626	0.1629	0.062	7.848	4.6636	0.5834	0.3154	0.0856	0.0239	11.564	3.8636
5581	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
5582	50204911	0.4253	0.2631	0.1624	0.0626	8.357	5.0132	0.557	0.3052	0.0844	0.0233	12.5036	4.0695
5583	50212061	0.4607	0.2983	0.1923	0.0859	4.145	1.774	0.5546	0.2792	0.0784	0.0224	6.9246	3.2804
5584	50208291	0.4525	0.3067	0.1884	0.081	5.4926	2.413	0.5346	0.2912	0.0825	0.0242	7.3792	3.6647
5585	50208292	0.4433	0.2899	0.1892	0.0787	7.4864	3.7047	0.5692	0.3116	0.0966	0.0303	10.4062	4.1398
5586	50208296	0.4399	0.2943	0.1859	0.0767	7.6955	3.8104	0.5357	0.294	0.0898	0.0284	10.4062	4.321
5587	50208297	0.4607	0.304	0.2038	0.0848	5.2483	2.1956	0.5954	0.3264	0.0983	0.0317	7.6243	3.5006
5588	50208298	0.4639	0.2997	0.2038	0.0836	5.0334	2.2107	0.5814	0.3147	0.093	0.0292	7.7439	3.5998
5589	50208301	0.4607	0.304	0.2038	0.0848	4.8118	2.0696	0.561	0.31	0.0913	0.0289	6.925	3.5006
5590	50208302	0.4437	0.2908	0.1828	0.0762	7.8361	3.9721	0.5282	0.2856	0.0854	0.0261	12.0666	4.3982
5591	50208303	0.4603	0.3036	0.2009	0.0822	5.1089	2.2029	0.5512	0.3011	0.0881	0.0281	8.0345	3.6586
5592	50212063	0.4599	0.3008	0.1992	0.0844	4.1777	1.6981	0.5546	0.279	0.0801	0.0228	6.9721	3.3464
5593	50212064	0.4507	0.292	0.1906	0.0777	5.407	2.4483	0.5487	0.2885	0.0819	0.0232	8.7693	3.6982
5594	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
5595	50212068	0.4549	0.2986	0.1965	0.08	4.4359	1.8394	0.5571	0.285	0.0813	0.023	7.2715	3.279
5596	50212066	0.4552	0.3081	0.2016	0.0829	3.9589	1.5212	0.5131	0.2705	0.0782	0.0226	6.6516	3.3003
5597	50212067	0.456	0.3055	0.1942	0.0847	3.9262	1.5971	0.5131	0.2707	0.0765	0.0221	6.6041	3.2354
5598	50212069	0.4657	0.2862	0.1893	0.0835	4.7877	2.1919	0.6022	0.2888	0.0787	0.0229	8.1412	3.4942
5599	50212065	0.4546	0.2867	0.1894	0.0784	5.6258	2.6267	0.5808	0.2946	0.0831	0.0231	9.0898	3.7276
5600	50212070	0.4612	0.297	0.1997	0.0869	3.8879	1.6077	0.57	0.2889	0.0821	0.0234	6.3895	3.1523
5601	50212071	0.4618	0.2921	0.1907	0.0823	4.5689	2.015	0.5682	0.2817	0.0772	0.0228	7.8207	3.4512
5602	50212062	0.456	0.305	0.2023	0.0857	3.669	1.4309	0.5248	0.28	0.0801	0.0232	6.069	3.1046
5603	50299292	0.4586	0.309	0.2053	0.0883	3.5209	1.3782	0.5339	0.2878	0.0843	0.0247	5.5421	3.0686
5604	50208304	0.4449	0.2888	0.1886	0.0799	6.9864	3.5893	0.5566	0.3084	0.095	0.0301	9.9955	4.0786
5605	50208305	0.4433	0.2899	0.1892	0.0787	7.5637	3.727	0.5738	0.3137	0.0974	0.0306	10.6948	4.1398
5606	50208294	0.4462	0.2871	0.1897	0.0782	7.3489	3.7422	0.5639	0.3056	0.0939	0.0292	10.8144	4.2301
5607	50208306	0.444	0.2905	0.1882	0.0775	7.4244	3.7343	0.541	0.2959	0.0905	0.0286	11.105	4.2867
5608	50208295	0.4391	0.2934	0.1833	0.0764	7.8128	3.8711	0.5285	0.2887	0.0866	0.027	10.4062	4.3409
5609	50208307	0.4391	0.2941	0.1805	0.0774	7.8081	3.9445	0.5285	0.2887	0.0865	0.0261	10.4496	4.2912
5610	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
5611	50208299	0.4582	0.3024	0.1914	0.0791	5.5206	2.4407	0.5339	0.2869	0.0812	0.0241	8.9961	3.782
5612	50208293	0.4607	0.304	0.2038	0.0848	5.171	2.1733	0.5893	0.3235	0.0971	0.0312	7.3357	3.5006
5613	50208309	0.4525	0.3058	0.1925	0.0797	5.4973	2.3396	0.5346	0.2912	0.0827	0.0255	7.3357	3.714
5614	50208308	0.4433	0.2899	0.1892	0.0787	7.1273	3.6011	0.5478	0.3019	0.0929	0.0291	9.9955	4.1398
5615	50208300	0.4541	0.3078	0.1969	0.0807	5.38	2.2789	0.5439	0.2983	0.0871	0.0279	7.3357	3.6921
5616	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
5617	50207443	0.4401	0.277	0.1808	0.0722	7.3621	3.8456	0.577	0.3053	0.0893	0.0247	11.031	4.0689
5618	50207444	0.4438	0.2832	0.1831	0.0755	8.0368	3.9058	0.5757	0.2963	0.0847	0.0246	12.0857	4.4192
5619	50207450	0.4478	0.2785	0.183	0.0748	8.494	4.2589	0.5844	0.3018	0.0861	0.0249	13.3605	4.5792
5620	50207451	0.4459	0.279	0.1802	0.0744	8.3198	4.1959	0.5809	0.2948	0.0831	0.0245	12.9753	4.4165
5621	50207453	0.4419	0.2787	0.1822	0.074	7.7157	4.0399	0.5814	0.3112	0.0918	0.0276	11.2965	4.1194
5622	50207454	0.4425	0.2769	0.1799	0.0726	7.2242	3.7285	0.5714	0.2986	0.0858	0.0247	11.335	4.0553
5623	50207441	0.4447	0.2801	0.1811	0.0725	5.0857	2.4742	0.5578	0.2821	0.0769	0.0212	8.5096	3.4402
5624	50207442	0.4405	0.28	0.1827	0.0739	7.9583	3.9109	0.5865	0.3044	0.0913	0.0269	11.6917	4.2188
5625	50207452	0.4454	0.2806	0.182	0.0753	8.363	4.1351	0.5809	0.2946	0.0835	0.0244	12.9213	4.5276
5626	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
5627	50207459	0.4468	0.2793	0.1823	0.0739	8.1245	4.0904	0.5796	0.304	0.087	0.0252	12.579	4.3623
5628	50207458	0.4459	0.2818	0.1813	0.0743	9.2053	4.5061	0.5967	0.3069	0.0875	0.0254	13.5938	4.6223
5629	50207460	0.4521	0.2771	0.1825	0.0711	6.797	3.4165	0.5972	0.3126	0.0881	0.0235	10.765	3.8473
5630	50207457	0.4464	0.281	0.1842	0.0753	8.1678	4.026	0.5796	0.3039	0.0874	0.0253	12.525	4.4755
5631	50207461	0.4419	0.2787	0.182	0.0739	7.2674	3.6642	0.5714	0.2984	0.0863	0.0248	11.281	4.155
5632	50207462	0.441	0.2783	0.1807	0.0726	7.9151	3.9752	0.5865	0.3046	0.0908	0.0267	11.7457	4.117
5633	50207455	0.4456	0.2856	0.1795	0.0734	6.6167	3.0047	0.5891	0.2942	0.0804	0.0229	9.6943	3.7587
5634	50209767	0.4479	0.2965	0.1931	0.0794	6.9246	2.9936	0.5747	0.3078	0.091	0.0243	9.8493	4.0586
5635	50209769	0.4531	0.3046	0.197	0.0811	4.885	1.8737	0.5689	0.295	0.0857	0.0245	7.0932	3.3197
5636	50209765	0.4546	0.3069	0.1996	0.0801	6.1249	2.1207	0.587	0.2962	0.0828	0.0232	8.7828	3.752
5637	50209770	0.4478	0.2985	0.1946	0.0798	7.5208	3.083	0.5846	0.3067	0.0933	0.0271	10.51	4.2059
5638	50209773	0.4448	0.2923	0.1899	0.0768	8.9658	4.1228	0.5782	0.3152	0.0937	0.0236	12.534	4.6035
5639	50209774	0.4475	0.2945	0.1917	0.0798	8.7763	3.8153	0.569	0.3033	0.0882	0.0242	13.034	4.7493
5640	50209775	0.4535	0.2905	0.1931	0.08	7.2025	3.4951	0.5835	0.3246	0.0955	0.0253	10.6219	4.2294
5641	50209776	0.4423	0.2879	0.1892	0.0784	7.7244	3.8816	0.564	0.3173	0.0965	0.0264	10.973	4.361
5642	11682	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
5643	50210825	0.4351	0.2801	0.1773	0.0746	8.8126	5.257	0.5903	0.3548	0.1222	0.0405	11.6229	3.966
5644	50210826	0.4378	0.2851	0.1803	0.0762	7.6059	4.0841	0.5529	0.3084	0.0939	0.031	10.0838	4.1447
5645	50210828	0.4343	0.2792	0.1773	0.074	8.9184	5.2829	0.5799	0.3467	0.1178	0.039	11.6229	4.0033
5646	50210829	0.4338	0.2815	0.1783	0.0745	8.9535	5.2634	0.5799	0.3465	0.1193	0.0392	11.6229	4.031
5647	50210830	0.4392	0.2834	0.1796	0.0771	9.5197	5.663	0.5983	0.3638	0.1259	0.0436	12.1145	4.2205
5648	50210831	0.4418	0.2853	0.1817	0.0774	10.3326	6.0425	0.5958	0.3642	0.1255	0.0436	12.6145	4.5015
