No.	NAME	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	CMC-80	CMC-50	Inflammat-80	Inflammat-50	Depressant-80	Depressant-50	Psychotic-80	Psychotic-50	Hypertens-80	Hypertens-50	Hypnotic-80	Hypnotic-50	Neoplastic-80	Neoplastic-50	Infective-80	Infective-50	QEDu
175	50490951	1	0.5	0.6667	0.8333	0.9	1	0.8333	1	0.819	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4667
176	50490952	0	0.75	0.6667	0.6667	0.9	1	0.8333	1	0.831	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4858
177	50490953	1	0.5	0.6667	0.8333	0.7	0.5	0.8333	1	0.719	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3891
178	50490941	0	0.75	0.6667	0.8333	0.9	1	0.8333	1	0.8548	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5454
179	50490954	0	0.75	0.6667	0.8333	0.9	1	0.8333	1	0.8548	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526
180	50490955	0	0.75	0.8333	0.8333	0.9	1	0.8333	1	0.8786	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5855
181	50490957	0	1	0.6667	1	1	0.5	1	1	0.881	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6075
182	50490958	0	0.75	0.6667	0.8333	0.9	1	0.8333	1	0.8548	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526
183	50490959	0	0.75	0.8333	0.8333	0.7	0.5	0.8333	1	0.7786	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4328
184	50490960	0	0.75	0.8333	0.8333	0.9	1	0.8333	1	0.8786	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5855
185	50369837	0	0.75	0.8333	0.8333	0.7	0.5	0.8333	1	0.7786	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6669
186	50490961	1	0.5	0.6667	0.8333	0.9	1	0.8333	1	0.819	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4551
187	50490956	0	1	0.8333	1	1	0.5	1	1	0.9048	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6086
188	50490943	0	0.75	0.6667	0.8333	0.9	1	0.8333	1	0.8548	0.1667	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4985
189	50490962	1	0.5	0.6667	0.8333	0.9	1	0.8333	1	0.819	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4551
190	50488643	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0.6039
191	50488644	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.5858
192	50488645	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0.7886
193	50488646	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.9259
194	50488647	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6588
195	50488648	0	1	1	1	0.4	0	1	1	0.7714	0.5	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0.7706
196	50488649	0	1	1	1	0.6	0.5	1	1	0.8714	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0.8755
197	50488650	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0.9258
198	50488651	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5054
199	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
200	50488652	0	1	1	1	0.8	0.5	1	1	0.9	0.8333	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	0.9258
201	50488653	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5054
202	50488654	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.5858
203	50488655	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.4523
204	50488656	0	1	1	1	1	0.5	1	1	0.9286	0.3333	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0.8755
205	50488657	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.9259
206	50488658	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.9259
207	50488659	0	1	0.8333	1	0.4	0	1	1	0.7476	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.4299
208	50488660	0	1	1	1	0.6	0	1	1	0.8	0.1667	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7148
209	50488661	0	1	1	1	0.6	0	1	1	0.8	0.1667	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7148
210	50488662	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0.9259
211	50051350	0	1	1	1	0.6	0.5	1	1	0.8714	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0.8755
212	50051340	0	1	1	1	0.6	0.5	1	1	0.8714	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0.8755
213	50488663	0	1	1	1	0.6	0	1	1	0.8	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6588
214	50488664	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.5858
215	50488666	0	1	1	1	0.6	0	1	1	0.8	0.1667	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.7148
216	50488667	0	0.75	0.6667	0.8333	0.5	0	0.8333	1	0.6548	0.3333	0.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.3011
217	50488668	0	1	1	1	1	0.5	1	1	0.9286	0.3333	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0.8755
218	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
219	8963	0	0.75	0.3333	0.8333	0.8	0.5	1	1	0.7452	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256
220	50151982	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.4446
221	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
222	50513220	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365
223	50513220	0	0.75	0.6667	0.8333	0.7	0.5	0.8333	1	0.7548	0.1667	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365
224	14777	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.5	0.875	1	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0.6645
225	10469	1	0.5	0.3333	0.5	0.8	0.5	0.5	0.5	0.519	0.3333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2222
226	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
227	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
228	8979	0	1	0.8333	1	1	0.5	1	1	0.9048	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5611
229	8964	1	0.5	0.3333	0.6667	0.7	0.5	0.6667	0.5	0.5524	0.3333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2381
230	50510842	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.3333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4728
231	50508996	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4429
232	50508996	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4429
233	50521009	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1591
234	50521010	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1812
235	50521005	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1312
236	50520998	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1307
237	50521006	1	0.5	0.5	0.6667	0.9	1	0.6667	0.5	0.6762	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1134
238	50521011	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1047
239	50521007	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843
240	50521001	1	0.5	0.6667	0.6667	0.9	1	0.6667	0.5	0.7	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1428
241	11682	0	1	1	1	1	1	1	1	1	0.6667	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.8231
242	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
243	50520997	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2604
244	50521004	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1591
245	50521001	1	0.5	0.6667	0.6667	0.9	1	0.6667	0.5	0.7	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1428
246	11682	0	1	1	1	1	1	1	1	1	0.6667	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.8231
247	50520995	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1852
248	50521002	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2218
249	50520995	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1852
250	50520996	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2136
251	50521011	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1047
252	50521003	0	0.75	0.6667	0.6667	0.9	1	0.6667	0.5	0.7357	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2218
253	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
254	50521006	1	0.5	0.5	0.6667	0.9	1	0.6667	0.5	0.6762	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1134
255	50521004	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0.1667	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1591
256	50521000	0	0.75	0.5	0.6667	0.9	1	0.6667	0.5	0.7119	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1307
257	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
258	50060582	0	1	0.6667	0.8333	0.3	1	0.8333	0.5	0.7333	0.8333	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4494
259	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
260	50430725	0	0.75	0.5	0.8333	1	1	0.8333	0.5	0.7738	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2959
261	50430726	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2216
262	50430727	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2621
263	50430728	1	0.5	0.5	0.6667	0.9	1	0.6667	0.5	0.6762	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2901
264	50430729	0	0.75	0.5	0.8333	0.8	0.5	1	1	0.769	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3674
265	50430730	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2038
266	50430731	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2201
267	50430732	1	0.5	0.5	0.5	0.8	1	0.5	0.5	0.6143	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24
268	50430733	0	0.75	0.5	0.8333	1	1	0.8333	0.5	0.7738	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2959
269	50430734	0	0.75	0.6667	0.8333	1	1	0.8333	0.5	0.7976	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3341
270	50430735	0	0.75	0.6667	0.8333	1	0.5	0.8333	0.5	0.7262	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3791
271	50430736	0	1	0.8333	0.8333	0.8	0.5	1	1	0.8524	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4293
272	50430737	0	1	1	0.8333	0.8	0.5	1	1	0.8762	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482
273	10404	0	1	1	1	1	1	1	1	1	0.8333	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0.8448
274	10620	0	1	1	1	1	1	1	1	1	0.6667	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0.8231
275	50430760	0	0.75	0.8333	0.6667	0.9	1	0.8333	1	0.8548	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4986
276	50430761	0	1	0.8333	1	1	1	1	1	0.9762	0.3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6282
277	50430762	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6934
278	50430763	0	1	0.8333	1	1	1	1	1	0.9762	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612
279	50430782	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6718
280	50430764	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.7185
281	50430765	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.7145
282	50430766	0	1	1	0.8333	1	1	1	1	0.9762	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.6599
283	50430767	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.7596
284	50430768	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.7327
285	50430769	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0.7768
286	50430770	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0.8147
287	50430771	0	0.75	0.6667	0.6667	0.9	1	0.8333	1	0.831	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4694
288	50430772	0	1	0.8333	0.8333	1	1	1	1	0.9524	0.3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5989
289	50430773	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6652
290	50430774	0	1	0.8333	1	1	1	1	1	0.9762	0.3333	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5818
291	50430775	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6909
292	50430776	0	1	1	0.8333	1	1	1	1	0.9762	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.683
293	50430777	0	1	0.8333	0.8333	1	1	1	1	0.9524	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.6286
294	50430778	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.7295
295	50430779	0	1	1	0.8333	1	1	1	1	0.9762	0.3333	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.7017
296	50430780	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0.7478
297	50430781	0	1	1	1	1	1	1	1	1	0.3333	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0.7885
298	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
299	50431817	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6124
300	50431818	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.6238
301	50431819	0	0.75	0.8333	1	0.4	0.5	1	1	0.7833	0.5	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4575
302	50431820	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5511
303	50431821	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497
304	50431822	0	1	1	1	0.4	0.5	1	1	0.8429	0.3333	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5758
305	50431823	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5581
306	50431824	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5329
307	50431825	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4854
308	50431826	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5147
309	50431827	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6178
310	50431828	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5581
311	50431829	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.6238
312	50431830	0	0.75	1	1	0.6	0.5	1	1	0.8357	0.5	0.875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6047
313	50431831	0	0.75	1	1	0.8	0.5	1	1	0.8643	0.5	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5576
314	50431832	0	0.75	1	1	0.4	0.5	1	1	0.8071	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5335
315	50431833	0	1	1	1	0.4	0.5	1	1	0.8429	0.5	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.6337
316	50431834	0	1	1	1	0.4	0.5	1	1	0.8429	0.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5765
317	50431835	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6616
318	50431836	0	1	1	1	0.6	0.5	1	1	0.8714	0.5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.6431
319	8960	0	1	1	1	1	1	1	1	1	0.3333	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.7811
320	50440426	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5839
321	50440427	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5843
322	50440428	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5586
323	50440429	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5839
324	50440430	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5586
325	50440431	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5839
326	50440432	0	1	0.8333	1	0.4	0	1	1	0.7476	0.3333	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5026
327	50440433	0	1	0.8333	1	0.4	0	1	1	0.7476	0.3333	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5026
328	50440434	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5839
329	50440435	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5586
330	50440436	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5843
331	50440437	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5839
332	50440438	0	1	1	1	0.6	0.5	1	1	0.8714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5843
333	50440439	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5586
334	50440440	0	1	1	1	0.4	0	1	1	0.7714	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.5839
335	8961	0	1	0.6667	0.8333	0.8	0.5	1	1	0.8286	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.6433
336	50440442	0	0.75	0.8333	1	0.8	0.5	1	1	0.8405	0.3333	0.875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0.6214
337	50440443	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.3333	0.875	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0.6478
338	50440444	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.3333	0.875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.573
339	50440445	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5133
340	50440446	0	1	0.6667	1	0.8	0.5	1	1	0.8524	0.3333	0.875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.5814
341	50440447	0	1	0.8333	1	0.8	0.5	1	1	0.8762	0.3333	0.875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.6326
342	50440448	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6302
343	50440449	0	0.75	0.8333	1	0.6	0.5	1	1	0.8119	0.3333	0.75	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0.4441
344	50440450	0	0.75	0.5	1	0.8	0.5	1	1	0.7929	0.3333	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51
345	50440451	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5899
346	50440452	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5899
347	50440453	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5899
348	50440454	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.75	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.6359
349	50440455	0	0.75	0.6667	1	0.8	0.5	1	1	0.8167	0.3333	0.75	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.6579
350	50440456	0	0.75	1	1	0.8	0.5	1	1	0.8643	0.3333	0.75	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.8286
351	50440457	0	1	1	1	0.8	0.5	1	1	0.9	0.3333	0.875	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0.8363
