No.	NAME	MWC07	SRW05	MPC09	piPC03	piPC07	piPC10	piID	PCD
4089	50102755	9.1781	0	4.5109	4.76	6.105	6.7773	10.5903	3.0091
4090	50369861	9.0959	0	4.4659	4.7073	6.0287	6.7048	10.4156	2.934
4091	50369865	9.2349	0	4.6347	4.7979	6.247	7.0836	10.7706	3.0144
4092	50369866	9.2174	0	4.5747	4.7854	6.16	6.8266	10.739	3.0667
4093	50369867	9.2456	0	4.6728	4.7979	6.2664	7.0756	10.986	3.1521
4094	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
4095	50369868	9.3585	0	4.9558	5.0189	6.8204	7.8662	12.4506	4.2272
4096	50102762	9.1613	0	4.5539	4.7428	6.1245	6.8303	10.44	2.9187
4097	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
4098	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4099	50107889	9.2785	0	5.0938	4.6868	6.7904	7.6915	10.0962	2.7522
4100	50107890	9.3114	0	5.204	4.714	6.8171	7.7516	10.212	2.7584
4101	50107892	9.2785	0	5.0938	4.6868	6.7768	7.6917	10.0962	2.7522
4102	50369748	9.3647	0	5.2832	4.7536	6.8775	7.8862	10.3134	2.7507
4103	50079865	9.2785	0	5.0938	4.6868	6.7768	7.6917	10.0962	2.7522
4104	50094632	9.3666	0	5.3181	4.7536	6.8904	7.8524	10.3131	2.7504
4105	10592	9.3335	0	5.1818	4.7274	6.8572	7.8396	10.2007	2.7448
4106	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4107	50079866	9.3647	0	5.2832	4.7536	6.8775	7.8862	10.3134	2.7507
4108	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
4109	50094626	9.3647	0	5.2832	4.7536	6.8775	7.8862	10.3134	2.7507
4110	50369748	9.3647	0	5.2832	4.7536	6.8775	7.8862	10.3134	2.7507
4111	50369748	9.3647	0	5.2832	4.7536	6.8775	7.8862	10.3134	2.7507
4112	50169849	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
4113	50169853	9.322	2.3979	4.8283	4.714	6.2249	6.8728	9.7402	2.3593
4114	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
4115	50169850	9.3725	3.0445	4.8978	4.7406	6.2563	6.9523	9.9716	2.3436
4116	50169857	9.3171	2.3979	4.804	4.714	6.2272	6.8752	9.7038	2.3229
4117	50169858	9.3832	2.3979	4.9273	4.7493	6.2602	6.9651	10.0829	2.3483
4118	50169861	9.3441	2.3979	4.7958	4.723	6.2382	6.8925	9.6567	2.3501
4119	50169854	9.4975	2.3979	4.9972	4.8081	6.3158	7.0329	10.2299	2.3506
4120	50169865	9.4582	2.3979	4.9698	4.7916	6.3049	7.0027	10.1345	2.3479
4121	10620	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
4122	50169855	9.4643	2.3979	4.9904	4.7916	6.308	7.0078	10.1853	2.3988
4123	50169868	9.3771	3.0445	4.92	4.7406	6.2542	6.9469	10.0177	2.3897
4124	50169869	9.3989	2.3979	4.8752	4.7579	6.2728	6.9206	9.8173	2.3666
4125	50169866	9.4249	2.3979	4.9558	4.7664	6.2716	6.9965	10.1831	2.3519
4126	50169870	9.267	2.3979	4.7362	4.6775	6.2001	6.8469	9.5368	2.3099
4127	50169871	9.4483	3.0445	4.9416	4.7833	6.2976	6.9903	10.029	2.3442
4128	50169863	9.3832	2.3979	4.9273	4.7493	6.2602	6.9651	10.0829	2.3483
4129	50169859	9.3924	2.3979	4.852	4.7579	6.2696	6.9162	9.778	2.3273
4130	50169862	9.4292	2.3979	4.9904	4.7664	6.2695	6.9872	10.2352	2.404
4131	50169851	9.4643	2.3979	4.9904	4.7916	6.308	7.0078	10.1853	2.3988
4132	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
4133	50169872	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
4134	50169860	9.3376	2.3979	4.7875	4.723	6.2437	6.889	9.6238	2.3172
4135	50169873	9.4545	3.0445	4.9628	4.7833	6.3007	6.9913	10.0769	2.3921
4136	50169856	9.5034	2.3979	5.0304	4.8081	6.3189	7.0299	10.2832	2.4039
4137	50169867	9.2717	2.3979	4.7449	4.6775	6.1886	6.8433	9.5656	2.3387
4138	50169852	9.4582	2.3979	4.9698	4.7916	6.3049	7.0027	10.1345	2.3479
4139	50149204	9.2554	0	4.7791	4.854	6.6156	7.0361	10.8006	3.1447
4140	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4141	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4142	50222010	9.4109	3.0445	4.7095	4.3851	6.0402	6.2212	8.2297	1.3219
4143	50223709	9.6799	0	5.3423	4.5539	5.5984	6.0039	9.4078	0.8004
4144	50223710	9.6799	0	5.3423	4.5539	5.5984	6.0039	9.4078	0.8004
4145	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
4146	50200329	9.523	0	5.5094	4.804	6.9749	8.0451	10.6963	2.8455
4147	50200332	9.4324	0	5.323	4.7622	6.9031	7.9001	10.3213	2.7519
4148	50200333	9.4908	0	5.4553	4.7958	6.9584	8.018	10.6149	2.8497
4149	50200330	9.5756	0	5.5607	4.8203	7.0071	8.0972	10.8417	2.9115
4150	50200332	9.4324	0	5.323	4.7622	6.9031	7.9001	10.3213	2.7519
4151	50200335	9.8848	3.0445	6.0014	4.8978	7.0486	8.2422	11.0364	2.5692
4152	50200333	9.4908	0	5.4553	4.7958	6.9584	8.018	10.6149	2.8497
4153	50200337	9.6469	3.0445	5.7038	4.7791	6.9222	7.9712	10.4693	2.418
4154	50200332	9.4324	0	5.323	4.7622	6.9031	7.9001	10.3213	2.7519
4155	50200337	9.6469	3.0445	5.7038	4.7791	6.9222	7.9712	10.4693	2.418
4156	50079865	9.2785	0	5.0938	4.6868	6.7768	7.6917	10.0962	2.7522
4157	50200335	9.8848	3.0445	6.0014	4.8978	7.0486	8.2422	11.0364	2.5692
4158	50200330	9.5756	0	5.5607	4.8203	7.0071	8.0972	10.8417	2.9115
4159	50200333	9.4908	0	5.4553	4.7958	6.9584	8.018	10.6149	2.8497
4160	50079866	9.3647	0	5.2832	4.7536	6.8775	7.8862	10.3134	2.7507
4161	50200329	9.523	0	5.5094	4.804	6.9749	8.0451	10.6963	2.8455
4162	50200333	9.4908	0	5.4553	4.7958	6.9584	8.018	10.6149	2.8497
4163	50200329	9.523	0	5.5094	4.804	6.9749	8.0451	10.6963	2.8455
4164	50200330	9.5756	0	5.5607	4.8203	7.0071	8.0972	10.8417	2.9115
4165	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
4166	50200332	9.4324	0	5.323	4.7622	6.9031	7.9001	10.3213	2.7519
4167	50200330	9.5756	0	5.5607	4.8203	7.0071	8.0972	10.8417	2.9115
4168	50200329	9.523	0	5.5094	4.804	6.9749	8.0451	10.6963	2.8455
4169	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4170	50042242	9.5254	3.0445	4.9345	4.8598	6.4212	7.3639	10.4733	2.8566
4171	50223061	9.4388	3.0445	4.7791	4.5875	5.7744	6.4651	8.561	1.5014
4172	50022775	8.523	0	2.5649	3.9367	5.0148	3.446	6.7003	1.2797
4173	50223060	9.2386	3.0445	4.4188	4.3851	5.4269	6.0626	8.097	1.4
4174	50042242	9.5254	3.0445	4.9345	4.8598	6.4212	7.3639	10.4733	2.8566
4175	50225210	10.0414	0	5.6204	5.3411	7.0293	7.5835	12.4716	3.4276
4176	50371198	9.6662	0	5.1761	5.1195	6.8961	7.4127	11.7202	3.2966
4177	50371199	9.8752	0	5.4337	5.2404	6.9993	7.5298	12.2014	3.3919
4178	50149891	9.3571	0	4.5326	4.4858	5.4205	5.9924	8.3083	1.2766
4179	50371197	10.0676	0	5.6768	5.3625	7.1007	7.6818	12.5504	3.4407
4180	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4181	50371198	9.6662	0	5.1761	5.1195	6.8961	7.4127	11.7202	3.2966
4182	50371197	10.0676	0	5.6768	5.3625	7.1007	7.6818	12.5504	3.4407
4183	50371199	9.8752	0	5.4337	5.2404	6.9993	7.5298	12.2014	3.3919
4184	50211247	9.3453	0	5.2095	4.9236	7.243	8.4363	11.127	3.7155
4185	50251187	8.9658	0	4.0775	4.2084	5.3294	5.7158	7.8206	1.3498
4186	50251186	8.946	0	4.0073	4.1312	5.1409	5.52	7.5597	1.1847
4187	50251185	9.0181	0	4.2047	4.2521	5.4524	6.0759	8.2011	1.5586
4188	50251184	9.0181	0	4.2047	4.2521	5.4524	6.0759	8.2011	1.5586
4189	50245886	8.9204	0	3.9318	4.1471	5.0693	5.4644	7.4537	1.1827
4190	50251170	9.3907	0	4.9416	4.4573	5.7709	6.3249	8.6782	1.3683
4191	50251169	9.3778	0	4.9127	4.3975	5.6538	6.2097	8.4453	1.2097
4192	50251168	9.4252	0	4.9972	4.4914	5.8517	6.5366	9.0268	1.5813
4193	50251167	9.4252	0	4.9972	4.4914	5.8517	6.5366	9.0268	1.5813
4194	50245885	9.6765	0	5.4723	5.1619	6.2598	7.0122	10.3681	2.2084
4195	50251161	9.6765	0	5.4723	5.1619	6.2598	7.0122	10.3681	2.2084
4196	50251160	9.3613	0	4.8828	4.4098	5.6115	6.1961	8.3533	1.1971
4197	50245883	9.3613	0	4.8828	4.4098	5.6115	6.1961	8.3533	1.1971
4198	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4199	50245887	8.7453	0	3.7136	4.0647	4.9806	5.1891	7.2738	1.2147
4200	50251191	9.6981	0	5.5053	5.1846	6.3463	7.0712	10.5851	2.3138
4201	50251190	9.6886	0	5.4889	5.1562	6.2821	7.0243	10.4269	2.21
4202	50251189	9.7236	0	5.5373	5.2013	6.3925	7.1772	10.8419	2.4693
4203	50251188	9.7236	0	5.5373	5.2013	6.3925	7.1772	10.8419	2.4693
4204	50241808	9.7027	0	5.8721	4.9663	7.2542	8.3853	10.9248	2.7294
4205	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4206	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4207	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4208	50377954	9.8568	0	6.1159	5.273	7.9794	9.3171	12.7592	4.1545
4209	50262282	9.731	0	5.8348	4.8941	6.9485	8.0352	11.033	2.7192
4210	29400	9.6219	0	5.5568	4.8903	6.8809	7.861	10.6576	2.7256
4211	29396	9.6016	0	5.4931	4.8675	6.851	7.8212	10.5451	2.6981
4212	29391	9.6016	0	5.4931	4.8675	6.851	7.8212	10.5451	2.6981
4213	29390	9.5657	0	5.4424	4.8323	6.8146	7.7302	10.4182	2.6637
4214	50262342	9.731	0	5.8348	4.8941	6.9485	8.0352	11.033	2.7192
4215	50262341	9.7788	0	5.9189	4.9488	7.0067	8.1451	11.2688	2.7881
4216	50262340	9.7615	0	5.8749	4.9273	6.9804	8.1133	11.1579	2.7572
4217	50262339	9.7615	0	5.8749	4.9273	6.9804	8.1133	11.1579	2.7572
4218	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4219	50262511	9.7788	0	5.9189	4.9698	6.9845	8.1017	11.0522	2.5715
4220	50262456	9.7615	0	5.8749	4.9488	6.9576	8.0695	10.944	2.5433
4221	50262455	9.7615	0	5.8749	4.9488	6.9576	8.0695	10.944	2.5433
4222	50262454	9.731	0	5.8348	4.9163	6.9183	7.9844	10.8226	2.5087
4223	50241351	9.5657	0	5.4424	5.0434	7.3771	8.4493	11.2084	3.454
4224	50241349	9.5657	0	5.4424	4.8559	6.786	7.7	10.3803	2.6258
4225	50241350	9.5657	0	5.4424	5.0434	7.3771	8.4493	11.2084	3.454
4226	50241346	9.6219	0	5.5568	4.9127	6.8613	7.8265	10.6193	2.6873
4227	9426	9.0849	0	4.6913	4.6102	6.5612	7.0007	9.572	2.419
4228	10439	9.3609	0	4.585	4.585	5.3471	5.1874	9.1377	1.2641
4229	31904	9.6296	0	5.5984	4.9541	7.0807	8.163	11.5023	3.5181
4230	50149891	9.3571	0	4.5326	4.4858	5.4205	5.9924	8.3083	1.2766
4231	50373110	9.6396	0	4.7005	4.7916	5.8029	5.7722	9.7098	1.6339
4232	50373111	9.6312	0	4.6913	4.7833	5.7998	5.7722	9.6955	1.6493
4233	50373112	9.6228	0	4.6913	4.7749	5.7968	5.7722	9.6811	1.6651
4234	50373113	9.6143	0	4.6913	4.7664	5.7938	5.7846	9.6666	1.6814
4235	50373114	9.6058	0	4.7274	4.7579	5.7938	5.8089	9.6518	1.6982
4236	50373115	9.5976	0	4.7791	4.7493	5.7938	5.8472	9.637	1.7154
4237	50373116	8.8166	0	3.2581	4.0119	4.9707	4.4858	6.9821	1.0794
4238	50373117	9.6724	0	4.7362	4.8243	5.8149	5.7846	9.7655	1.5763
4239	50373118	9.6643	0	4.7274	4.8162	5.8119	5.7815	9.7518	1.5901
4240	10620	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
4241	50373119	9.5914	0	4.8442	4.7406	5.8059	5.9408	9.6219	1.7332
4242	50377437	9.4218	0	4.8752	5.0222	6.7864	7.1579	11.7264	3.8501
4243	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4244	120262	8.2659	0	0	3.7436	4.2749	0	6.0441	1.1843
4245	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4246	10503	9.3882	0	4.5326	4.9593	6.6117	7.1739	10.8358	3.482
4247	10440	9.3827	0	4.6052	4.6052	5.3566	5.1985	9.1743	1.2376
4248	10406	9.9867	3.0445	5.7071	5.1504	6.8981	7.5905	12.3392	3.1123
4249	8962	9.7056	0	5.3613	5.247	7.2493	7.6938	13.5558	4.6896
4250	50271226	9.2837	2.3979	4.8363	4.625	5.8497	6.157	9.7267	2.0619
4251	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4252	8979	9.49	0	5.0814	4.9646	6.7197	7.217	11.466	3.1759
4253	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4254	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
4255	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4256	9063	9.7062	2.3979	5.1533	5.1402	6.9366	7.179	12.055	3.4478
4257	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4258	50377914	9.9565	2.3979	6.0684	5.0115	6.8099	7.7889	11.0797	2.1773
4259	50329102	9.8229	2.3979	5.8833	4.8452	6.8975	7.776	10.5318	2.1622
4260	50329103	9.8567	2.3979	5.9584	4.88	6.9817	7.882	10.6343	2.1623
4261	50329104	9.8741	2.3979	6.0088	4.9025	7.0306	7.9731	10.7272	2.1622
4262	50329105	9.9116	2.3979	6.0661	4.9172	7.0455	8.0038	10.8049	2.1584
4263	50329106	9.9116	2.3979	6.0661	4.9172	7.0455	8.0038	10.8049	2.1584
4264	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4265	50004000	9.4109	3.0445	4.7095	4.3851	6.0402	6.2212	8.2297	1.3219
4266	50317083	9.9943	0	6.0039	5.2933	7.0592	8.0166	15.1799	4.7648
4267	50317085	10.0231	0	6.0113	5.3181	7.0635	8.0036	15.1849	4.719
4268	50317091	9.7365	0	5.5452	5.2149	6.7181	7.6596	14.3236	4.6736
4269	50317090	9.698	0	5.5334	5.1874	6.712	7.6779	14.3159	4.7401
4270	50317088	10.1493	0	6.0799	5.3423	7.1365	8.0491	15.257	4.7331
4271	50317086	10.0456	0	6.021	5.3375	7.0669	8.0049	15.1889	4.6836
4272	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4273	50317089	10.1837	0	6.0958	5.3753	7.142	8.0501	15.2638	4.6731
4274	50317087	10.1443	0	6.0799	5.3375	7.1357	8.052	15.256	4.742
4275	50317084	10.0117	0	6.0064	5.3083	7.0618	8.0029	15.1829	4.7371
4276	50317077	10.1642	0	6.0868	5.3566	7.1389	8.0488	15.2599	4.707
4277	50378775	10.1392	0	6.0799	5.3327	7.1349	8.0613	15.2551	4.7509
4278	50317079	10.0059	0	6.0039	5.3033	7.0609	8.0039	15.1819	4.7463
4279	50317080	10.1543	0	6.0822	5.3471	7.1373	8.0482	15.258	4.7244
4280	50317081	10.0001	0	6.0039	5.2983	7.06	8.0069	15.1809	4.7555
4281	50317082	9.415	0	5.2204	4.625	6.3841	7.226	9.9594	2.4343
4282	50241350	9.5657	0	5.4424	5.0434	7.3771	8.4493	11.2084	3.454
4283	50318707	9.206	0	4.852	4.7274	6.8582	7.5543	9.5377	2.4867
4284	50318707	9.206	0	4.852	4.7274	6.8582	7.5543	9.5377	2.4867
4285	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4286	50318702	9.2018	2.3979	4.7449	4.7185	6.8546	7.5195	9.3851	2.4895
4287	50318702	9.2018	2.3979	4.7449	4.7185	6.8546	7.5195	9.3851	2.4895
4288	50318708	9.2188	0	4.8828	4.7362	6.8702	7.5617	9.6412	2.4827
4289	50318708	9.2188	0	4.8828	4.7362	6.8702	7.5617	9.6412	2.4827
4290	50318704	9.2384	0	4.9345	4.7449	6.8806	7.6067	9.7136	2.4744
4291	50318706	9.2259	0	4.9053	4.7362	6.8688	7.5997	9.6124	2.4783
4292	50318704	9.2384	0	4.9345	4.7449	6.8806	7.6067	9.7136	2.4744
4293	50318706	9.2259	0	4.9053	4.7362	6.8688	7.5997	9.6124	2.4783
4294	50318703	9.1814	2.3979	4.6821	4.7095	6.8439	7.4702	9.305	2.4982
4295	50318703	9.1814	2.3979	4.6821	4.7095	6.8439	7.4702	9.305	2.4982
4296	50317074	9.2134	0	4.8675	4.7274	6.8633	7.5512	9.5034	2.4832
4297	50317074	9.2134	0	4.8675	4.7274	6.8633	7.5512	9.5034	2.4832
4298	50318705	9.1933	0	4.8122	4.7185	6.8526	7.5036	9.4262	2.4918
4299	50318705	9.1933	0	4.8122	4.7185	6.8526	7.5036	9.4262	2.4918
4300	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4301	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4302	50326657	9.6092	0	5.4806	4.5081	6.1831	6.8166	9.1115	1.4017
4303	50326658	9.7686	0	5.4553	4.5406	6.1688	6.7506	8.9887	1.3044
4304	50326659	9.774	0	5.4723	4.5617	6.2063	6.7995	9.0284	1.325
4305	50326660	9.8131	0	5.6348	4.6027	6.2858	6.9457	9.2538	1.3847
4306	50326661	9.626	0	5.4161	4.5406	6.2071	6.811	9.0402	1.4136
4307	50370595	9.9575	2.3979	6.0638	4.6982	6.6294	7.4305	9.7391	1.3619
4308	50326666	8.9553	0	4.4188	4.1934	5.2156	5.7522	8.1235	1.3771
4309	50326667	8.9785	0	4.4427	4.3274	5.38	6.0512	8.4588	1.7124
4310	50326661	9.626	0	5.4161	4.5406	6.2071	6.811	9.0402	1.4136
4311	50326668	8.9955	0	4.4886	4.5695	6.0609	6.774	9.4387	2.5864
4312	50326669	9.8881	2.3979	5.8944	4.6126	6.4704	7.253	9.5409	1.3584
4313	50326670	9.9329	2.3979	5.961	4.642	6.508	7.316	9.6184	1.3545
4314	50326671	9.6515	0	5.5835	4.5406	6.2909	6.9963	9.3797	1.4993
4315	50326665	9.7715	2.3979	5.8693	4.5926	6.4772	7.2878	9.6392	1.4464
4316	50326672	9.9265	3.7136	5.9243	4.734	6.5043	7.3729	10.1024	1.6774
4317	50308337	9.581	2.3979	5.7104	5.0752	7.708	8.9906	11.8039	3.7308
4318	50308338	9.6249	2.3979	5.7991	5.1029	7.7724	9.0815	11.9096	3.727
4319	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4320	50004000	9.4109	3.0445	4.7095	4.3851	6.0402	6.2212	8.2297	1.3219
4321	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4322	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4323	50328679	8.6116	0	3.2958	4.1312	5.5444	4.5323	7.3614	1.6152
4324	50328680	9.2556	0	4.7707	4.6492	6.0384	6.7817	9.3676	2.2335
4325	50328681	9.6035	0	5.5984	4.8081	6.5516	7.5839	10.4342	2.4383
4326	50328683	9.3902	0	5.273	4.705	6.697	7.5937	10.0253	2.5137
4327	50328686	9.7057	2.3979	5.8805	4.9381	7.1176	8.2299	10.9736	2.5631
4328	50328687	9.5182	0	5.4381	4.7958	6.8537	7.7557	10.2028	2.5066
4329	50328688	9.4804	0	5.5373	4.8402	6.747	7.9435	10.8363	2.9017
4330	50328689	9.5026	0	5.5452	4.852	6.7365	7.9548	10.8673	2.9328
4331	50328690	9.48	0	5.5413	5.0039	7.2951	8.6304	11.5513	3.6168
4332	50328691	9.5026	0	5.5452	5.0189	7.2911	8.6257	11.5785	3.644
4333	50328692	9.4804	0	5.5413	4.854	6.808	7.994	10.8007	2.8661
4334	50292332	9.5319	0	5.6021	5.0386	7.325	8.6747	11.6574	3.6384
4335	50328694	9.5102	0	5.5947	5.0239	7.3222	8.6678	11.638	3.619
4336	50328695	9.3243	0	4.804	4.6982	6.4184	7.1203	9.1395	2.1754
4337	50292452	9.5207	0	5.4337	5.0173	7.4301	8.6042	11.4075	3.7108
4338	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
4339	50380549	9.7062	0	5.2311	5.1943	7.0289	7.4505	12.2995	3.6772
4340	50380544	9.6683	0	5.1533	5.1691	6.952	7.3249	12.2197	3.6714
4341	50380561	9.8477	0	5.4381	5.2933	7.1807	7.7035	12.6205	3.7328
4342	50380543	9.7614	0	5.3132	5.2351	7.0574	7.4573	12.464	3.7153
4343	50380562	9.8549	0	5.4161	5.2933	7.1773	7.7065	12.6482	3.7604
4344	50380551	9.8035	0	5.3566	5.2588	7.1232	7.5715	12.571	3.7506
4345	50380542	9.7692	0	5.2883	5.2351	7.0535	7.4611	12.4917	3.743
4346	50380563	9.7816	0	5.3471	5.247	7.1141	7.6369	12.4664	3.7055
4347	50380552	9.7262	0	5.2832	5.2109	7.0564	7.4915	12.3889	3.6968
4348	50380553	9.6891	0	5.2095	5.186	6.9817	7.3712	12.3093	3.6903
4349	50380556	9.8118	0	5.3375	5.2627	7.1058	7.6442	12.4805	3.7193
4350	50380541	9.6677	0	5.1818	5.1691	6.9887	7.4139	12.2012	3.6539
4351	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4352	50381140	9.5191	0	4.9273	4.9309	6.5041	6.8499	10.5579	2.8662
4353	50381141	9.6062	2.3979	5.2781	5.1804	7.2813	8.2064	12.6175	4.3845
4354	50381144	9.2659	2.3979	4.5109	4.8432	6.2995	6.9819	10.3564	3.0655
4355	50381145	9.3123	0	4.1744	4.7916	6.1763	5.9089	9.3345	2.2337
4356	50381146	9.4323	2.3979	4.7875	4.9785	6.3963	7.2875	11.3391	3.5051
4357	50381147	9.6016	2.3979	5.0814	4.939	6.5818	6.8757	10.5651	2.5701
4358	50381148	9.5556	2.3979	5.0039	5.1818	7.3876	8.2588	12.3574	4.356
4359	50381149	9.6225	2.3979	5.0814	4.9672	6.5816	6.7857	10.6662	2.5773
4360	50381150	9.1839	2.3979	4.382	4.8627	6.3485	7.174	10.8521	3.6361
4361	50381151	9.4326	0	4.5326	5.0353	6.1807	7.1678	11.325	3.7849
4362	50381152	9.1939	2.3979	4.3307	4.8627	5.9286	6.9239	10.7628	3.5336
4363	50381153	9.2973	3.0445	4.4998	4.8675	6.2032	6.9911	10.1642	2.9394
4364	50381154	9.5005	3.0445	4.8752	5.1277	6.7302	7.719	13.0247	4.8422
4365	50347542	9.5466	2.3979	5.3613	5.1562	7.656	9.0158	11.9116	4.2163
4366	50347543	9.0691	0	4.2195	4.4914	5.3245	5.8088	8.4475	1.5258
4367	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
4368	50381835	9.6435	2.3979	5.273	5.2964	7.2983	8.1013	14.2289	5.4324
4369	50203126	9.5748	2.3979	5.7071	5.0515	7.3643	8.7302	12.0439	3.6831
4370	50381837	10.002	3.0445	6.0568	5.5698	7.7858	9.086	17.0414	6.7625
4371	50381838	10.0077	3.0445	6.0497	5.5736	7.7845	9.0744	17.042	6.749
4372	50381839	10.002	3.0445	6.0568	5.5698	7.7858	9.086	17.0414	6.7625
4373	50381840	10.0077	3.0445	6.0497	5.5736	7.7845	9.0744	17.042	6.749
4374	50381841	10.002	3.0445	6.0568	5.5698	7.7858	9.086	17.0414	6.7625
4375	50381842	10.0077	3.0445	6.0497	5.5736	7.7845	9.0744	17.042	6.749
4376	50381843	10.002	3.0445	6.0568	5.5698	7.7858	9.086	17.0414	6.7625
4377	50381844	10.0077	3.0445	6.0497	5.5736	7.7845	9.0744	17.042	6.749
4378	50381845	9.914	3.0445	5.9189	5.4559	7.6215	8.8437	15.1689	5.4787
4379	50381846	9.914	3.0445	5.9189	5.4559	7.6215	8.8437	15.1689	5.4787
4380	50381847	9.6435	2.3979	5.273	5.2964	7.2983	8.1013	14.2289	5.4324
4381	50381848	9.6518	2.3979	5.2627	5.3014	7.299	8.0869	14.2306	5.4123
4382	50381849	9.6599	2.3979	5.2627	5.3064	7.2996	8.0819	14.2323	5.3925
4383	50381850	9.6681	2.3979	5.2679	5.3114	7.3003	8.0809	14.234	5.373
4384	50381851	9.6435	2.3979	5.273	5.2964	7.2983	8.1013	14.2289	5.4324
4385	50381836	9.6518	2.3979	5.2627	5.3014	7.299	8.0869	14.2306	5.4123
4386	50381852	9.6518	2.3979	5.2627	5.3014	7.299	8.0869	14.2306	5.4123
4387	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4388	10585	9.9538	0	5.8522	5.3776	7.4835	8.3098	14.6953	5.0424
4389	10589	9.9824	0	5.8916	5.3982	7.5294	8.3586	14.7736	5.0537
4390	50384794	9.1346	2.3979	4.4543	4.681	6.7521	7.0084	8.9777	2.3563
4391	50384795	9.14	2.3979	4.4659	4.6879	6.7292	7.0554	8.9746	2.3532
4392	50384796	9.2092	2.3979	4.5747	4.681	6.7521	7.0084	8.978	2.2482
4393	50384797	9.4938	2.3979	5.0626	4.9862	6.9035	7.4041	10.8301	2.9676
4394	50384793	9.4531	2.3979	5.4027	4.9845	7.4859	8.7207	11.1016	3.3834
4395	50384792	9.7491	2.3979	5.8805	5.2411	7.8777	9.2582	12.6453	4.2692
4396	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
4397	50132101	8.961	2.3979	4.0604	4.5499	6.5809	6.868	8.8574	2.4705
4398	50013786	8.8792	2.3979	3.8501	4.6913	6.9224	7.5815	9.4921	3.2499
4399	100152	9.0029	2.3979	4.2485	4.7579	7.0939	7.8609	9.765	3.2503
4400	50047009	8.961	2.3979	4.0604	4.7318	7.0355	7.7495	9.6378	3.2509
4401	50029799	9.0029	2.3979	4.2485	4.5811	6.6618	7.0316	8.9841	2.4694
4402	50130262	8.7535	2.3979	3.6109	4.3836	6.1671	6.0727	8.2128	2.1214
4403	50136492	8.8955	2.3979	4.0604	4.4731	6.4095	6.4176	8.4977	2.1226
