No.	NAME	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nSpiro	nBridgeHead	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	nBnz	AP	D/Dtr03	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr07	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12
52	50272628	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	88.3096	487.2561	0	0	163.4577	296.5132	0	0
53	50272629	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	90.8981	513.1702	0	0	168.0222	317.6399	0	0
54	50272630	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	90.8144	512.8692	0	0	167.8794	317.6399	0	0
55	50272631	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	88.2188	486.9321	0	0	163.3025	296.5132	0	0
56	50272632	10	34	28	3	0.8	0.2143	1.2143	3	0.5	0	0	0	0	2	4	0	0	2	1	0	0	2	0.5429	0	0	162.4547	370.4514	0	0	284.6048	140.5691	0	0
57	50272633	10	36	30	3	0.8108	0.2	1.2	3	0.5	0	0	0	0	1	4	1	0	1	1	1	0	2	0.5135	0	0	87.5122	373.7906	110.8624	0	161.9523	136.6012	159.8391	0
58	50272680	10	35	29	3	0.7436	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.4872	0	0	93.3006	506.4921	0	0	172.6721	311.309	0	0
59	50272681	10	35	29	3	0.8529	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5588	0	0	74.8849	414.7101	0	0	139.3086	253.512	0	0
60	50272682	10	35	29	3	0.8286	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5429	0	0	80.3225	441.4685	0	0	148.9752	268.9374	0	0
61	50272610	10	35	29	3	0.7632	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5	0	0	92.0965	505.3811	0	0	169.2159	308.91	0	0
62	50272735	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5278	0	0	85.6743	468.1792	0	0	158.522	284.4827	0	0
63	50272736	10	35	29	3	0.8286	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5429	0	0	82.5632	449.8894	0	0	153.3664	272.4041	0	0
64	8961	6	18	14	2	0.9333	0.2857	1.2857	1	0.3333	0	0	0	0	0	3	0	0	0	2	0	0	1	0.6667	0	0	0	70.902	0	0	0	78.5808	0	0
65	50199522	6	18	12	3	0.7222	0.4615	1.3846	1	0.3333	0	2	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	95.6415	0	40.6748	0	53.9107	0	64.3596
66	50272619	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5278	0	0	85.7651	468.5032	0	0	158.6771	284.4827	0	0
67	50272618	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5278	0	0	88.27	493.2417	0	0	163.0989	304.585	0	0
68	50272627	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5278	0	0	85.6743	468.1792	0	0	158.522	284.4827	0	0
69	50272628	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	88.3096	487.2561	0	0	163.4577	296.5132	0	0
70	50272630	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	90.8144	512.8692	0	0	167.8794	317.6399	0	0
71	50272631	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	88.2188	486.9321	0	0	163.3025	296.5132	0	0
72	50272633	10	36	30	3	0.8108	0.2	1.2	3	0.5	0	0	0	0	1	4	1	0	1	1	1	0	2	0.5135	0	0	87.5122	373.7906	110.8624	0	161.9523	136.6012	159.8391	0
73	50272680	10	35	29	3	0.7436	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.4872	0	0	93.3006	506.4921	0	0	172.6721	311.309	0	0
74	50272681	10	35	29	3	0.8529	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5588	0	0	74.8849	414.7101	0	0	139.3086	253.512	0	0
75	50272685	10	35	29	3	0.8529	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5588	0	0	79.7061	432.3209	0	0	148.6898	260.6156	0	0
76	50151982	7	28	24	2	0.7273	0.1667	1.1667	3	0.6	0	0	0	0	2	3	0	0	2	0	0	0	2	0.5455	0	0	172.5594	309.632	0	0	309.587	0	0	0
77	50272620	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5278	0	0	88.3537	493.5427	0	0	163.2416	304.585	0	0
78	50272629	10	35	29	3	0.7838	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5135	0	0	90.8981	513.1702	0	0	168.0222	317.6399	0	0
79	50272632	10	34	28	3	0.8	0.2143	1.2143	3	0.5	0	0	0	0	2	4	0	0	2	1	0	0	2	0.5429	0	0	162.4547	370.4514	0	0	284.6048	140.5691	0	0
80	50272682	10	35	29	3	0.8286	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5429	0	0	80.3225	441.4685	0	0	148.9752	268.9374	0	0
81	50272618	10	35	29	3	0.8056	0.2069	1.2069	3	0.5	0	0	0	0	1	5	0	0	1	2	0	0	2	0.5278	0	0	88.27	493.2417	0	0	163.0989	304.585	0	0
82	50451933	5	24	22	1	0.6111	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3333	0	0	0	502.2965	0	0	0	191.527	0	0
83	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
84	50451936	5	24	22	1	0.6471	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3529	0	0	0	464.3777	0	0	0	175.4382	0	0
85	50451937	5	24	22	1	0.6471	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3529	0	0	0	458.1441	0	0	0	174.4963	0	0
86	50451938	5	24	22	1	0.6875	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.375	0	0	0	420.8593	0	0	0	158.7901	0	0
87	50451948	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3871	0	0	0	399.117	0	0	0	150.5574	0	0
88	50025480	4	18	16	1	0.6667	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.5	0	0	0	193.2545	0	0	0	102.27	0	0
89	50049402	4	18	16	1	0.7273	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.5455	0	0	0	172.4473	0	0	0	91.5251	0	0
90	50451949	5	24	22	1	0.6667	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3636	0	0	0	436.0372	0	0	0	166.0428	0	0
91	50451950	5	24	22	1	0.6286	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3429	0	0	0	480.2265	0	0	0	182.9912	0	0
92	85573	4	18	16	1	0.8	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.6	0	0	0	151.6402	0	0	0	80.7802	0	0
93	50451961	5	24	22	1	0.6667	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	2	0.3636	0	0	0	442.6103	0	0	0	167.0847	0	0
94	50284329	2	11	11	0	0.4231	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4231	0	0	80.4256	97.0627	0	0	0	0	0	0
95	50284331	2	11	11	0	0.44	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.44	0	0	76.9063	92.9821	0	0	0	0	0	0
96	50284335	2	11	11	0	0.4783	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4783	0	0	68.2002	83.1902	0	0	0	0	0	0
97	50284333	3	17	17	0	0.5862	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0.5862	0	0	88.452	219.4969	0	0	0	0	0	0
98	50284336	2	11	11	0	0.4583	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4583	0	0	72.5327	88.0546	0	0	0	0	0	0
99	50199522	6	18	12	3	0.7222	0.4615	1.3846	1	0.3333	0	2	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	95.6415	0	40.6748	0	53.9107	0	64.3596
100	50284430	2	11	11	0	0.44	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.44	0	0	76.2478	92.3348	0	0	0	0	0	0
101	50284424	2	11	11	0	0.4231	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4231	0	0	80.7938	97.4121	0	0	0	0	0	0
102	50284433	2	11	11	0	0.5	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.5	0	0	64.3907	78.8119	0	0	0	0	0	0
103	50284339	2	11	11	0	0.4583	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4583	0	0	72.1645	87.7051	0	0	0	0	0	0
104	50284334	2	11	11	0	0.44	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.44	0	0	76.1288	92.2199	0	0	0	0	0	0
105	50284332	2	11	11	0	0.44	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.44	0	0	76.2478	92.3348	0	0	0	0	0	0
106	50284431	2	11	11	0	0.44	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.44	0	0	76.2478	92.3348	0	0	0	0	0	0
107	50284434	2	11	11	0	0.4783	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4783	0	0	68.5684	83.5397	0	0	0	0	0	0
108	50284337	2	11	11	0	0.44	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.44	0	0	76.6161	92.6843	0	0	0	0	0	0
109	50284432	2	11	11	0	0.4583	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0.4583	0	0	72.823	88.3524	0	0	0	0	0	0
110	50284338	3	17	17	0	0.6296	0	1	3	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0.4074	0	0	79.679	194.9706	0	0	0	0	0	0
111	50199522	6	18	12	3	0.7222	0.4615	1.3846	1	0.3333	0	2	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	95.6415	0	40.6748	0	53.9107	0	64.3596
112	50169856	5	23	21	1	0.7	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4	0	0	66.4683	285.5502	0	0	126.9486	0	0	0
113	50248848	5	22	20	1	0.7407	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4444	0	0	133.3754	161.0926	0	0	110.6652	0	0	0
114	50248747	5	22	20	1	0.7407	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4444	0	0	144.6749	164.7758	0	0	116.5313	0	0	0
115	50169866	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	67.9913	287.3064	0	0	129.0818	0	0	0
116	50169855	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	63.2718	272.6237	0	0	120.8282	0	0	0
117	50248712	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	59.6931	161.9245	0	0	113.0713	0	0	0
118	50169860	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	59.494	161.3021	0	0	112.7597	0	0	0
119	50169867	4	17	15	1	0.6	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.48	0	0	53.5357	149.8938	0	0	101.7358	0	0	0
120	50248784	4	17	15	1	0.6	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.48	0	0	56.1417	152.705	0	0	106.2865	0	0	0
121	50169850	5	22	20	1	0.7407	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4444	0	0	144.6749	164.7758	0	0	116.5313	0	0	0
122	50169868	5	22	20	1	0.7407	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4444	0	0	133.3754	161.0926	0	0	110.6652	0	0	0
123	50248880	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
124	50248849	5	22	20	1	0.7407	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4444	0	0	144.6749	164.7758	0	0	116.5313	0	0	0
125	50248819	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	63.2446	171.1439	0	0	119.8561	0	0	0
126	50248816	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	59.6931	161.9245	0	0	113.0713	0	0	0
127	50248815	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	56.5122	158.4755	0	0	107.5064	0	0	0
128	50248783	4	17	15	1	0.6	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.48	0	0	53.5357	149.8938	0	0	101.7358	0	0	0
129	50248780	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	60.5802	260.5475	0	0	115.5079	0	0	0
130	50248746	5	22	20	1	0.7407	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4444	0	0	133.3754	161.0926	0	0	110.6652	0	0	0
131	50248657	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	56.5122	158.4755	0	0	107.5064	0	0	0
132	50248637	4	17	15	1	0.6	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.48	0	0	56.1417	152.705	0	0	106.2865	0	0	0
133	50169862	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	63.7767	273.474	0	0	121.6284	0	0	0
134	50169852	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	67.636	286.5898	0	0	128.5272	0	0	0
135	50169851	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	63.2718	272.6237	0	0	120.8282	0	0	0
136	50169849	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	60.5802	260.5475	0	0	115.5079	0	0	0
137	50169865	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	67.636	286.5898	0	0	128.5272	0	0	0
138	50169872	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	60.5802	260.5475	0	0	115.5079	0	0	0
139	50169871	5	22	20	1	0.7143	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4286	0	0	151.6273	173.3729	0	0	123.0046	0	0	0
140	50169859	4	17	15	1	0.5357	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4286	0	0	66.597	179.741	0	0	126.3293	0	0	0
141	50169857	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	63.2446	171.1439	0	0	119.8561	0	0	0
142	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
143	50169851	5	23	21	1	0.7241	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4138	0	0	63.2718	272.6237	0	0	120.8282	0	0	0
144	50169869	4	17	15	1	0.5357	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4286	0	0	62.1803	174.943	0	0	118.5972	0	0	0
145	50169870	4	17	15	1	0.6	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.48	0	0	56.1417	152.705	0	0	106.2865	0	0	0
146	50169861	4	17	15	1	0.5769	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4615	0	0	56.2274	157.7796	0	0	107.056	0	0	0
147	50169849	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	60.5802	260.5475	0	0	115.5079	0	0	0
148	50248879	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	60.5802	260.5475	0	0	115.5079	0	0	0
149	50248818	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	59.4887	167.0572	0	0	113.277	0	0	0
150	50248781	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
151	50248714	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	59.4887	167.0572	0	0	113.277	0	0	0
152	50169854	5	23	21	1	0.7	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4	0	0	71.3436	300.0939	0	0	135.555	0	0	0
153	50169863	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
154	50248636	4	17	15	1	0.6	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.48	0	0	53.5357	149.8938	0	0	101.7358	0	0	0
155	50169853	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	59.4887	167.0572	0	0	113.277	0	0	0
156	50169858	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
157	50248715	4	17	15	1	0.5556	0.1333	1.1333	2	0.6667	0	0	0	0	1	2	0	0	1	0	0	0	2	0.4444	0	0	63.2446	171.1439	0	0	119.8561	0	0	0
158	50169873	5	22	20	1	0.7143	0.1	1.1	3	0.75	0	0	0	0	2	2	0	0	1	0	0	0	2	0.4286	0	0	139.6671	168.9783	0	0	115.9854	0	0	0
159	50169856	5	23	21	1	0.7	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4	0	0	66.4683	285.5502	0	0	126.9486	0	0	0
160	50490884	7	24	20	2	0.7143	0.2	1.2	2	0.5	0	0	0	0	0	4	0	0	0	2	0	0	1	0.3571	0	0	0	293.516	0	0	0	222.3161	0	0
161	50490937	6	30	28	1	0.7	0.0714	1.0714	4	0.8	0	0	0	0	0	5	0	0	0	1	0	0	3	0.4	0	0	0	651.0875	0	0	0	193.1518	0	0
162	50490938	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	540.8338	0	0	0	0	0	0
163	50490939	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	540.8338	0	0	0	0	0	0
164	50490940	3	18	18	0	0.6	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0.2	0	0	0	334.3853	0	0	0	0	0	0
165	50490941	4	24	24	0	0.6316	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3158	0	0	0	562.9004	0	0	0	0	0	0
166	50490943	4	24	24	0	0.6154	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3077	0	0	0	582.0948	0	0	0	0	0	0
167	50490944	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	543.706	0	0	0	0	0	0
168	50490945	4	24	24	0	0.6	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3	0	0	0	591.7595	0	0	0	0	0	0
169	50490946	4	24	24	0	0.6154	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3077	0	0	0	576.5123	0	0	0	0	0	0
170	50490947	4	24	24	0	0.5854	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.2927	0	0	0	621.6318	0	0	0	0	0	0
171	50490948	4	24	24	0	0.6316	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3158	0	0	0	566.9413	0	0	0	0	0	0
172	50490942	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	549.2885	0	0	0	0	0	0
173	50490949	4	24	24	0	0.6316	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3158	0	0	0	556.6313	0	0	0	0	0	0
174	50490950	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	538.8632	0	0	0	0	0	0
175	50490951	4	24	24	0	0.6	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3	0	0	0	601.2893	0	0	0	0	0	0
176	50490952	4	24	24	0	0.6154	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3077	0	0	0	577.33	0	0	0	0	0	0
177	50490953	6	30	28	1	0.6829	0.0714	1.0714	4	0.8	0	0	0	0	0	5	0	0	0	1	0	0	3	0.3902	0	0	0	682.4418	0	0	0	205.1605	0	0
178	50490941	4	24	24	0	0.6316	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3158	0	0	0	562.9004	0	0	0	0	0	0
179	50490954	4	24	24	0	0.6316	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3158	0	0	0	564.7622	0	0	0	0	0	0
180	50490955	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	543.1826	0	0	0	0	0	0
181	50490957	4	24	24	0	0.6667	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3333	0	0	0	524.5116	0	0	0	0	0	0
182	50490958	4	24	24	0	0.6316	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3158	0	0	0	562.9004	0	0	0	0	0	0
183	50490959	6	30	28	1	0.7	0.0714	1.0714	4	0.8	0	0	0	0	0	5	0	0	0	1	0	0	3	0.4	0	0	0	668.6269	0	0	0	201.9263	0	0
184	50490960	4	24	24	0	0.6486	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3243	0	0	0	540.8338	0	0	0	0	0	0
185	50369837	8	30	26	2	0.8667	0.1538	1.1538	3	0.6	0	0	0	0	0	5	0	0	0	2	0	0	2	0.6	0	0	0	423.8654	0	0	0	245.6153	0	0
186	50490961	4	24	24	0	0.5854	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.2927	0	0	0	606.1891	0	0	0	0	0	0
187	50490956	4	24	24	0	0.6667	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3333	0	0	0	525.8222	0	0	0	0	0	0
188	50490943	4	24	24	0	0.6154	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.3077	0	0	0	582.0948	0	0	0	0	0	0
189	50490962	4	24	24	0	0.5854	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0.2927	0	0	0	613.3448	0	0	0	0	0	0
190	50488643	4	18	16	1	0.5926	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.4444	0	0	0	220.1821	0	0	0	116.0087	0	0
191	50488644	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5806	0	0	0	374.0109	0	0	0	139.4754	0	0
192	50488645	4	18	16	1	0.6154	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.4615	0	0	0	209.4065	0	0	0	110.4616	0	0
193	50488646	4	18	16	1	0.7273	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.5455	0	0	0	164.7667	0	0	0	86.3896	0	0
194	50488647	5	24	22	1	0.7586	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.6207	0	0	0	350.4525	0	0	0	132.8084	0	0
195	50488648	4	18	16	1	0.6957	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.5217	0	0	0	181.823	0	0	0	95.876	0	0
196	50488649	4	18	16	1	0.8889	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.6667	0	0	0	127.7816	0	0	0	67.4257	0	0
197	50488650	4	18	16	1	0.8	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.6	0	0	0	150.2402	0	0	0	79.584	0	0
198	50488651	5	24	22	1	0.6667	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5455	0	0	0	404.9218	0	0	0	152.9412	0	0
199	8960	5	23	21	1	0.75	0.0952	1.0952	3	0.75	0	0	0	0	1	3	0	0	1	0	0	0	2	0.4286	0	0	64.2837	273.8023	0	0	122.0539	0	0	0
200	50488652	4	18	16	1	0.8	0.125	1.125	2	0.6667	0	0	0	0	0	3	0	0	0	1	0	0	2	0.6	0	0	0	151.7734	0	0	0	80.8915	0	0
201	50488653	5	24	22	1	0.6667	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5455	0	0	0	422.0592	0	0	0	160.7735	0	0
202	50488654	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5806	0	0	0	394.333	0	0	0	150.0287	0	0
203	50488655	5	24	22	1	0.7097	0.0909	1.0909	3	0.75	0	0	0	0	0	4	0	0	0	1	0	0	3	0.5806	0	0	0	356.0776	0	0	0	130.293	0	0
