No.	NAME	C-001	C-003	C-005	C-006	C-007	C-008	C-009	C-011	C-012	C-014	C-016	C-018	C-019	C-020	C-025	C-026	C-027	C-028	C-029	C-030	C-031	C-032	C-033	C-034	C-035	C-036	C-037	C-038	C-040	C-041	C-042	C-043	C-044	H-046	H-047	H-048	H-049	H-051	H-052	H-053	H-054	O-056	O-057	O-058	O-059	O-060	O-061	O-062	O-063	N-070	N-072	N-073	N-074	N-075	N-077	N-078	N-079	F-081	F-082	F-083	F-084	F-085	Cl-086	Cl-088	Cl-090	Br-091	Br-095	I-096	Cl-102	Br-103	S-106	S-107	P-117	P-120
85	50451937	0	1	1	5	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	0	10	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	50451938	1	1	1	4	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	8	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	50451948	1	1	1	4	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	8	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	50025480	0	0	3	0	0	0	0	0	0	0	1	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	50049402	0	0	2	0	0	0	0	0	0	0	1	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	50451949	0	1	1	5	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	10	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	50451950	0	1	1	5	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	10	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	85573	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	50451961	1	1	1	4	0	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	8	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	50284329	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	5	9	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	50284331	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	10	2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	50284335	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	10	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	50284333	1	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	14	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	50284336	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	10	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	50199522	2	1	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	4	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	50284430	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	3	9	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	50284424	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	9	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	50284433	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	7	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	50284339	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	9	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	50284334	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	7	2	2	3	3	0	0	0	0	1	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	50284332	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	9	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	50284431	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	9	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	50284434	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	7	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	50284337	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	9	2	2	2	6	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	50284432	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	7	2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	50284338	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	15	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	50199522	2	1	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	4	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	50169856	1	0	3	4	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	50248848	0	1	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	1	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	50248747	0	0	2	3	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	50169866	0	0	3	5	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	50169855	1	0	2	2	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	9	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	50248712	1	0	3	2	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	50169860	1	0	4	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	50169867	0	0	4	1	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	50248784	0	1	4	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	50169850	0	0	2	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	6	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	50169868	0	0	2	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	6	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	50248880	0	1	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	1	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	50248849	0	1	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	1	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	50248819	2	1	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	1	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	50248816	1	1	3	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	1	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	50248815	1	1	3	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	1	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	50248783	0	1	4	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	50248780	0	0	2	3	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	50248746	0	0	2	3	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	50248657	1	0	3	2	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	50248637	0	0	4	1	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	50169862	0	0	3	5	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	50169852	1	0	2	4	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	5	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	50169851	1	0	2	4	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	5	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	50169849	0	0	2	5	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	50169865	1	0	2	2	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	9	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	50169872	0	0	2	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	6	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	50169871	1	0	2	2	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	9	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	50169859	3	0	2	2	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	11	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	50169857	2	0	2	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	8960	0	2	2	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	1	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	50169851	1	0	2	4	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	5	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	50169869	3	0	2	2	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	11	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	50169870	0	0	4	1	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	50169861	1	0	4	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	50169849	0	0	2	5	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	50248879	0	1	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	1	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	50248818	2	1	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	1	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	50248781	0	0	2	3	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	50248714	2	0	2	3	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	50169854	1	0	3	4	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	50169863	0	0	2	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	6	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	50248636	0	0	4	1	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	50169853	2	0	2	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	50169858	0	0	2	5	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	50248715	2	0	2	3	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	50169873	1	0	2	2	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	9	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	50169856	1	0	3	4	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	50490884	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	2	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	50490937	2	1	0	5	0	0	0	0	0	0	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	23	0	0	1	10	0	0	0	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	50490938	2	1	0	5	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	20	0	0	1	10	0	0	0	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	50490939	2	1	0	5	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	20	0	0	1	10	0	0	0	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	50490940	2	1	0	5	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	16	0	1	1	10	0	0	0	0	3	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	50490941	3	1	1	3	0	1	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	20	0	0	1	10	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	50490943	4	1	0	4	0	1	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	19	0	0	1	13	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	50490944	2	1	1	4	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	21	0	0	1	7	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	50490945	4	2	0	5	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	7	20	0	0	1	10	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	50490946	4	1	0	5	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	6	19	0	0	1	10	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	50490947	2	1	0	5	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	20	0	0	1	10	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	50490948	3	1	0	5	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	20	0	0	1	10	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	50490942	2	1	0	5	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	21	0	0	1	10	0	0	0	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
