No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_4	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_m_2	P_VSA_m_4	P_VSA_m_5	P_VSA_e_2	P_VSA_e_3	P_VSA_e_5	P_VSA_p_2	P_VSA_p_3	P_VSA_p_4	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_1	P_VSA_s_3	P_VSA_s_4	P_VSA_s_5	P_VSA_s_6	P_VSA_ppp_L	P_VSA_ppp_D	P_VSA_ppp_A	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
1048	241977	8.8252	5.0691	28.4287	120.5518	3.1856	0	0	117.711	85.3667	0	0	15.7534	31.6143	33.326	31.2777	80.6937	31.2777	0	78.6454	33.326	85.3667	118.6927	78.6454	0	31.2777	47.3677	203.0777	33.326	0	41.3915	37.2539	0	118.6927	76.7863	85.3667	118.6927	98.0772	66.7995	0	98.0772	94.1919	85.3667	0	0	0	33.326	40.1029	21.487	94.4085	38.4989	0.9296	0.9296	0	0	0
1049	241978	8.8252	15.2072	28.4287	120.5518	3.1856	0	0	211.8798	85.3667	0	0	25.8915	31.6143	33.326	31.2777	90.8319	31.2777	0	88.7835	33.326	85.3667	118.6927	88.7835	0	31.2777	57.5059	297.2465	33.326	0	51.5296	37.2539	0	118.6927	86.9244	85.3667	118.6927	98.0772	66.7995	0	98.0772	94.1919	85.3667	0	0	0	33.326	50.241	21.487	188.5773	38.4989	0.9296	0.9296	0	0	0
1050	241980	0	6.6502	56.8575	120.5518	38.8578	23.5422	0	94.1688	107.3665	0	0	8.5094	73.7155	33.326	31.2777	115.5509	31.2777	0	113.5026	33.326	107.3665	140.6925	113.5026	0	31.2777	82.2249	201.5353	33.326	0	56.6451	56.8575	0	140.6925	94.5063	85.3667	140.6925	140.1783	108.9007	0	168.8284	85.3667	107.3665	0	0	0	33.326	31.2777	47.3812	12.6618	73.8122	24.4718	11.4164	6.6502	0	0
1051	241981	0	2.5345	56.8575	241.1037	6.3711	0	0	94.1688	170.7334	0	0	6.2528	63.2286	66.652	62.5554	136.1335	62.5554	0	132.0368	66.652	170.7334	237.3854	132.0368	0	62.5554	69.4815	264.9022	66.652	0	75.1794	56.8575	0	237.3854	128.3185	170.7334	237.3854	196.1543	133.599	0	196.1543	170.7334	170.7334	0	0	0	66.652	62.5554	37.905	42.4947	79.5323	1.8591	1.8591	0	0	0
1052	241982	0	5.0691	56.8575	241.1037	6.3711	0	0	117.711	170.7334	0	0	8.7874	63.2286	66.652	62.5554	138.668	62.5554	0	134.5714	66.652	170.7334	237.3854	134.5714	0	62.5554	72.016	288.4444	66.652	0	77.7139	56.8575	0	237.3854	130.8531	170.7334	237.3854	196.1543	133.599	0	196.1543	170.7334	170.7334	0	0	0	66.652	62.5554	37.905	71.106	76.9978	1.8591	1.8591	0	0	0
1053	241983	0	0	94.7625	241.1037	12.7423	0	0	117.711	170.7334	0	0	3.7183	107.5048	66.652	62.5554	177.8751	62.5554	0	173.7784	66.652	170.7334	237.3854	173.7784	0	62.5554	111.2231	288.4444	66.652	0	79.016	94.7625	0	237.3854	170.0602	170.7334	237.3854	240.4305	177.8751	0	240.4305	170.7334	170.7334	0	0	0	66.652	100.4604	37.905	25.3236	124.0822	1.8591	1.8591	0	0	0
1054	241984	0	0	66.3337	119.6223	72.5197	0	7.7595	82.3977	130.247	0	0	27.2006	75.4616	33.326	31.2777	135.9882	31.2777	0	115.9292	51.3368	85.3667	136.7035	115.9292	0	31.2777	84.6515	167.7644	96.2171	0	41.8359	66.3337	18.0108	163.573	103.9826	103.3774	118.6927	141.4957	110.218	44.8803	141.4957	130.247	103.3774	0	0	44.8803	33.326	31.2777	56.8575	12.233	88.7689	0	0.9296	0.5007	0	7.7595
1055	241985	0	4.5924	56.8575	120.5518	26.4301	0	78.2973	94.1688	96.3666	0	0	6.4515	72.2877	111.6233	31.2777	112.0652	109.575	0	110.0169	33.326	96.3666	129.6926	188.3142	0	31.2777	78.7392	268.8327	33.326	0	53.1594	56.8575	0	207.9899	169.618	85.3667	129.6926	138.7506	107.4729	78.2973	138.7506	163.664	96.3666	0	0	0	33.326	109.575	47.3812	12.9769	100.855	9.8358	1.8591	0	0	0
1056	241986	0	0	75.81	140.1484	21.9171	5.4488	45.9541	94.1688	95.1008	0	0	4.6159	90.6851	52.9226	77.2318	148.2236	31.2777	45.9541	126.5786	98.8767	95.1008	148.0234	172.5327	0	31.2777	141.255	189.2696	52.9226	0	50.7687	75.81	45.9541	148.0234	159.4129	85.3667	148.0234	189.2354	148.2236	45.9541	189.2354	131.3208	95.1008	0	0	0	33.326	96.8284	56.8575	25.1932	97.3544	2.7567	7.308	0	0	0
1057	241987	0	0	85.2862	120.5518	15.4922	17.6769	0	120.9	85.3667	0	0	1.8591	103.4952	33.326	62.5554	138.6804	62.5554	0	167.9097	33.326	85.3667	118.6927	167.9097	0	62.5554	105.3543	191.3066	48.2861	0	82.6235	85.2862	0	133.6528	154.2128	85.3667	118.6927	201.2357	138.6804	14.9601	201.2357	100.3268	85.3667	0	14.9601	0	64.6037	50.2302	60.0431	10.8346	110.4839	9.121	1.8591	0	0	0
1058	241988	0	0	85.2862	120.5518	9.4263	2.7168	45.9541	105.9399	85.3667	0	0	1.8591	97.4293	33.326	108.5095	132.6144	62.5554	45.9541	161.8438	79.2801	85.3667	118.6927	207.7979	0	62.5554	145.2425	191.3066	33.326	0	76.5576	85.2862	45.9541	118.6927	200.1668	85.3667	118.6927	195.1698	132.6144	45.9541	195.1698	131.3208	85.3667	0	0	0	64.6037	96.1843	60.0431	13.8898	110.4839	0	1.8591	0	0	0
1059	241989	0	2.5345	66.3337	120.5518	9.8718	0	39.1486	105.9399	85.3667	0	0	4.3937	76.2055	72.4747	31.2777	113.9252	70.4263	0	111.8769	33.326	85.3667	118.6927	151.0255	0	31.2777	80.5992	230.4552	33.326	0	45.5431	66.3337	0	157.8413	145.6657	85.3667	118.6927	142.6683	111.3907	39.1486	142.6683	124.5153	85.3667	0	0	0	33.326	117.8076	12.6618	35.553	89.0839	0.9296	0.9296	0	0	0
1060	241990	0	0	56.8575	119.6223	37.0754	14.9601	39.1486	85.5867	85.3667	0	0	19.4411	75.4214	72.4747	31.2777	128.1885	70.4263	0	108.1294	51.3368	85.3667	136.7035	147.2781	0	31.2777	76.8518	195.1419	66.2969	0	51.272	56.8575	18.0108	172.8015	130.4694	103.3774	118.6927	141.4555	110.1778	54.1088	141.4555	139.4754	103.3774	0	14.9601	0	33.326	70.4263	47.3812	12.233	77.3128	9.121	0.9296	0.5007	0	0
1061	241991	0	0	56.8575	119.6223	31.455	0	78.2973	70.6266	85.3667	0	0	19.4411	69.801	111.6233	31.2777	122.5681	109.575	0	102.509	51.3368	85.3667	136.7035	180.8063	0	31.2777	71.2313	234.2906	51.3368	0	45.6515	56.8575	18.0108	196.99	169.618	103.3774	118.6927	135.835	104.5574	78.2973	135.835	163.664	103.3774	0	0	0	33.326	119.0512	37.905	15.7336	77.3128	0	0.9296	0.5007	0	0
1062	241992	0	0	47.3812	205.9185	9.8718	0	39.1486	58.8555	170.7334	0	0	1.8591	57.253	72.4747	31.2777	92.4382	70.4263	0	90.3898	33.326	170.7334	204.0594	129.5385	0	31.2777	59.1121	268.7375	33.326	0	43.0086	47.3812	0	243.208	124.1787	170.7334	204.0594	123.7158	92.4382	39.1486	123.7158	209.882	170.7334	0	0	0	33.326	70.4263	37.905	12.6618	65.5417	0.9296	0.9296	0	0	0
1063	50022775	41.9819	3.1243	37.905	25.1449	19.0001	6.7625	0	223.6509	36.1448	0	0	3.1243	94.6496	0	0	97.7739	0	0	94.6496	3.1243	36.1448	39.2691	94.6496	0	0	94.6496	259.7958	3.1243	0	14.7627	83.0112	0	36.1448	37.905	0	39.2691	45.9052	45.9052	0	45.9052	67.1268	14.1242	0	25.1449	0	0	9.4762	18.9525	96.8956	178.2135	8.0002	0	0	0	6.7625
1064	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
1065	243024	17.6504	30.645	45.5541	47.5647	14.9477	11.7711	0	235.422	60.4582	0	0	58.2303	56.201	16.7855	31.2777	131.2169	31.2777	0	121.4497	41.0449	25.1449	66.1898	121.4497	0	31.2777	90.172	295.8803	41.0449	0	58.2452	69.4531	18.0108	41.9305	90.0187	18.0108	48.1791	103.2459	71.9682	0	117.9174	42.7953	21.1351	28.2692	16.7855	0	31.2777	27.7777	29.8834	210.3518	88.1897	0	0	4.7046	0	0
1066	243032	17.6504	28.5393	83.4591	47.5647	20.89	11.7711	0	294.2775	25.1449	0	0	53.0003	103.1727	16.7855	31.2777	172.9585	31.2777	0	163.1913	41.0449	25.1449	66.1898	163.1913	0	31.2777	131.9136	319.4225	41.0449	0	62.0818	107.3581	18.0108	41.9305	131.1092	18.0108	48.1791	147.0932	115.8155	0	161.7647	42.7953	21.1351	28.2692	16.7855	0	31.2777	37.905	58.741	142.482	182.3586	0	0	4.7046	0	0
1067	243036	8.8252	28.5393	73.9828	76.1213	23.9951	14.099	0	258.9642	25.1449	0	0	53.2225	90.082	33.5711	31.2777	176.8756	31.2777	0	150.3229	57.8304	25.1449	82.9754	150.3229	0	31.2777	119.0452	284.1092	57.8304	0	58.4674	98.1041	18.0108	58.716	109.6222	18.0108	64.9646	159.8355	128.5578	0	174.507	33.9701	21.1351	28.2692	33.5711	0	31.2777	28.4287	46.7302	113.4593	182.3586	2.3279	0	4.7046	0	0
1068	243037	8.8252	30.645	92.9353	47.5647	18.1333	11.7711	0	294.2775	25.1449	0	0	49.4051	106.7678	16.7855	31.2777	172.9585	31.2777	0	163.1913	41.0449	25.1449	66.1898	163.1913	0	31.2777	131.9136	319.4225	41.0449	0	61.4308	108.0091	18.0108	41.9305	131.7603	18.0108	48.1791	153.8127	122.535	0	168.4842	33.9701	18.0108	31.3936	16.7855	0	31.2777	66.3337	30.9633	177.1442	147.0452	0	0	4.7046	0	0
1069	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
1070	258435	26.4756	19.9605	66.3337	62.1858	44.7109	0	78.2973	270.7353	131.9164	0	0	64.4469	93.93	78.2973	0	158.3769	78.2973	0	137.2418	21.1351	61.2897	82.4248	215.5391	0	0	137.2418	480.949	21.1351	0	44.4325	95.9337	18.0108	139.587	184.4303	18.0108	64.4141	82.034	82.034	78.2973	92.3331	155.0628	32.135	25.1449	25.1449	0	0	142.6779	39.2179	228.5134	134.5959	0	0	4.7046	0	7.1913
1071	258430	52.9512	29.7779	37.905	62.1858	17.371	0	0	353.1331	84.8319	0	0	82.7291	56.1721	0	0	138.9012	0	0	120.8905	18.0108	61.2897	79.3005	120.8905	0	0	120.8905	437.965	18.0108	0	30.0343	90.8562	18.0108	61.2897	102.2964	18.0108	61.2897	44.2761	44.2761	0	44.2761	103.2411	29.0106	25.1449	25.1449	0	0	82.031	20.2654	282.5064	98.7612	2.1057	0	4.7046	0	7.1913
1072	258431	46.1839	29.7779	66.3337	92.0354	41.587	4.9009	39.1486	329.5909	120.9768	0	0	66.9778	116.4065	39.1486	0	183.3843	39.1486	0	163.4744	19.9098	97.4346	117.3444	202.6231	0	0	163.4744	489.7163	19.9098	0	50.9568	114.4167	18.0108	136.5832	154.7964	18.0108	99.3336	90.8219	115.9543	39.1486	90.8219	160.7673	40.0105	52.1889	25.1449	0	0	65.6243	80.879	200.3535	184.9495	7.3491	0	4.7046	4.7046	7.1913
1073	258424	52.9512	30.2067	85.2862	62.1858	20.5566	0	0	400.2175	108.3741	0	0	83.158	106.7389	0	0	189.8969	0	0	171.8861	18.0108	61.2897	79.3005	171.8861	0	0	171.8861	508.5916	18.0108	0	33.6487	138.2375	18.0108	61.2897	155.3978	18.0108	61.2897	94.843	94.843	0	94.843	103.2411	29.0106	25.1449	25.1449	0	0	129.4122	23.451	308.5832	145.8456	0	0	4.7046	0	7.1913
1074	258423	46.1839	27.6722	104.2387	62.1858	38.7603	0	0	353.1331	119.374	0	0	62.973	143.7783	0	0	206.7513	0	0	188.7405	18.0108	72.2896	90.3004	188.7405	0	0	188.7405	472.5071	18.0108	0	38.3179	150.4226	18.0108	72.2896	156.1257	18.0108	72.2896	120.9992	115.8533	0	120.9992	96.4737	40.0105	25.1449	25.1449	0	0	111.7618	41.8293	202.6433	215.5842	5.2434	0	4.7046	0	7.1913
1075	258425	46.1839	30.2067	113.715	92.0354	44.7726	4.9009	39.1486	376.6753	144.519	0	0	67.4066	166.9733	39.1486	0	234.3799	39.1486	0	214.4701	19.9098	97.4346	117.3444	253.6187	0	0	214.4701	560.3429	19.9098	0	54.5712	161.7979	18.0108	136.5832	207.8977	18.0108	99.3336	141.3887	166.5211	39.1486	141.3887	160.7673	40.0105	52.1889	25.1449	0	0	113.0055	84.0646	226.4303	232.0339	5.2434	0	4.7046	4.7046	7.1913
1076	258426	26.4756	30.2067	113.715	62.1858	47.8965	0	78.2973	306.0487	108.3741	0	0	74.6931	144.4968	78.2973	0	219.1899	78.2973	0	183.1684	36.0215	61.2897	97.3112	261.4657	0	0	183.1684	492.7201	36.0215	0	42.9778	140.1906	36.0215	139.587	232.4626	36.0215	61.2897	132.6008	132.6008	78.2973	132.6008	155.0628	47.0214	25.1449	25.1449	0	0	190.0591	37.3344	181.8578	193.4514	0	0	4.7046	0	7.1913
1077	258428	70.6016	27.6722	37.905	62.1858	17.371	0	0	411.9886	96.603	0	0	98.2738	56.1721	0	0	154.446	0	0	136.4352	18.0108	61.2897	79.3005	136.4352	0	0	136.4352	508.5916	18.0108	0	27.9286	108.5066	18.0108	61.2897	119.9468	18.0108	61.2897	44.2761	44.2761	0	44.2761	120.8915	29.0106	25.1449	25.1449	0	0	99.6814	20.2654	364.9042	86.9901	0	0	4.7046	0	7.1913
1078	258429	63.8343	25.1377	56.8575	62.1858	35.5747	0	0	364.9042	107.6029	0	0	78.0889	93.2115	0	0	171.3003	0	0	153.2896	18.0108	72.2896	90.3004	153.2896	0	0	153.2896	472.5071	18.0108	0	32.5978	120.6918	18.0108	72.2896	120.6747	18.0108	72.2896	70.4324	65.2865	0	70.4324	114.1241	40.0105	25.1449	25.1449	0	0	82.031	38.6437	258.9642	156.7287	5.2434	0	4.7046	0	7.1913
1079	258422	63.8343	27.6722	66.3337	92.0354	41.587	4.9009	39.1486	388.4464	132.7479	0	0	82.5225	116.4065	39.1486	0	198.929	39.1486	0	179.0191	19.9098	97.4346	117.3444	218.1678	0	0	179.0191	560.3429	19.9098	0	48.8511	132.0671	18.0108	136.5832	172.4468	18.0108	99.3336	90.8219	115.9543	39.1486	90.8219	178.4177	40.0105	52.1889	25.1449	0	0	83.2747	80.879	282.7512	173.1784	5.2434	0	4.7046	4.7046	7.1913
1080	258427	44.126	27.6722	66.3337	62.1858	44.7109	0	78.2973	317.8198	96.603	0	0	89.809	93.93	78.2973	0	183.739	78.2973	0	147.7175	36.0215	61.2897	97.3112	226.0148	0	0	147.7175	492.7201	36.0215	0	37.2577	110.4598	36.0215	139.587	197.0117	36.0215	61.2897	82.034	82.034	78.2973	82.034	172.7132	47.0214	25.1449	25.1449	0	0	160.3283	34.1488	238.1788	134.5959	0	0	4.7046	0	7.1913
1081	50280334	25.618	36.0215	47.3812	98.4466	43.4661	18.5336	0	200.1087	73.0608	0	0	62.9415	90.0125	19.9098	0	172.8639	0	0	116.9325	55.9313	61.2897	117.2211	116.9325	0	0	116.9325	273.1696	55.9313	0	25.8385	96.1174	18.0108	94.1869	62.5776	50.9079	66.3131	81.7465	111.5961	0	99.7572	108.805	65.0321	25.1449	25.1449	1.8991	0	8.8252	41.0906	146.7368	58.8555	43.7423	18.0948	0	4.7046	6.7625
1082	50004000	34.0143	22.651	28.4287	25.1449	28.4343	18.5336	0	211.8798	59.687	0	0	34.6005	74.6904	0	0	109.2909	0	0	85.0316	24.2594	36.1448	60.4042	85.0316	0	0	85.0316	271.5669	24.2594	0	22.5885	68.6917	18.0108	36.1448	42.9741	18.0108	42.3934	39.6145	39.6145	0	50.5034	59.1593	32.135	3.1243	25.1449	0	0	8.8252	42.5452	209.9928	47.0844	5.2434	0	0	0	6.7625
1083	50342601	17.6504	55.977	37.905	32.6063	9.5567	0	0	129.4821	72.2293	0	0	73.6274	14.2614	40.6617	0	128.5505	0	0	77.6426	50.9079	25.1449	76.0529	77.6426	0	0	77.6426	201.7115	50.9079	0	22.0872	55.5554	18.0108	58.0421	70.1812	50.9079	25.1449	0	54.7444	0	68.5267	75.6925	50.9079	25.1449	0	0	0	22.1381	38.5669	141.7151	47.0844	0	0	4.7046	0	0
1084	50004000	34.0143	22.651	28.4287	25.1449	28.4343	18.5336	0	211.8798	59.687	0	0	34.6005	74.6904	0	0	109.2909	0	0	85.0316	24.2594	36.1448	60.4042	85.0316	0	0	85.0316	271.5669	24.2594	0	22.5885	68.6917	18.0108	36.1448	42.9741	18.0108	42.3934	39.6145	39.6145	0	50.5034	59.1593	32.135	3.1243	25.1449	0	0	8.8252	42.5452	209.9928	47.0844	5.2434	0	0	0	6.7625
1085	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
1086	50069245	16.7928	65.3092	55.9157	29.8496	9.0666	0	0	482.6152	142.8559	0	0	83.3199	68.469	0	0	151.789	0	0	112.6432	39.1458	25.1449	64.2907	112.6432	0	0	112.6432	625.4711	39.1458	0	57.9454	57.8221	36.0215	25.1449	84.1776	36.0215	28.2692	43.8473	43.8473	0	59.0545	41.9377	39.1458	25.1449	0	0	0	39.2287	44.52	574.897	49.6189	0	0	4.7046	0	0
1087	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
1088	50069245	16.7928	65.3092	55.9157	29.8496	9.0666	0	0	482.6152	142.8559	0	0	83.3199	68.469	0	0	151.789	0	0	112.6432	39.1458	25.1449	64.2907	112.6432	0	0	112.6432	625.4711	39.1458	0	57.9454	57.8221	36.0215	25.1449	84.1776	36.0215	28.2692	43.8473	43.8473	0	59.0545	41.9377	39.1458	25.1449	0	0	0	39.2287	44.52	574.897	49.6189	0	0	4.7046	0	0
1089	50069243	16.7928	60.2401	55.9157	29.8496	9.0666	0	0	435.5308	142.8559	0	0	78.2509	68.469	0	0	146.7199	0	0	107.5741	39.1458	25.1449	64.2907	107.5741	0	0	107.5741	578.3867	39.1458	0	52.8764	57.8221	36.0215	25.1449	79.1085	36.0215	28.2692	43.8473	43.8473	0	59.0545	41.9377	39.1458	25.1449	0	0	0	34.1597	44.52	527.8126	49.6189	0	0	4.7046	0	0
1090	50004000	34.0143	22.651	28.4287	25.1449	28.4343	18.5336	0	211.8798	59.687	0	0	34.6005	74.6904	0	0	109.2909	0	0	85.0316	24.2594	36.1448	60.4042	85.0316	0	0	85.0316	271.5669	24.2594	0	22.5885	68.6917	18.0108	36.1448	42.9741	18.0108	42.3934	39.6145	39.6145	0	50.5034	59.1593	32.135	3.1243	25.1449	0	0	8.8252	42.5452	209.9928	47.0844	5.2434	0	0	0	6.7625
1091	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
1092	50069244	16.7928	55.1711	55.9157	29.8496	9.0666	0	0	388.4464	142.8559	0	0	73.1818	68.469	0	0	141.6509	0	0	102.505	39.1458	25.1449	64.2907	102.505	0	0	102.505	531.3023	39.1458	0	47.8073	57.8221	36.0215	25.1449	74.0395	36.0215	28.2692	43.8473	43.8473	0	59.0545	41.9377	39.1458	25.1449	0	0	0	29.0906	44.52	480.7282	49.6189	0	0	4.7046	0	0
1093	50069245	16.7928	65.3092	55.9157	29.8496	9.0666	0	0	482.6152	142.8559	0	0	83.3199	68.469	0	0	151.789	0	0	112.6432	39.1458	25.1449	64.2907	112.6432	0	0	112.6432	625.4711	39.1458	0	57.9454	57.8221	36.0215	25.1449	84.1776	36.0215	28.2692	43.8473	43.8473	0	59.0545	41.9377	39.1458	25.1449	0	0	0	39.2287	44.52	574.897	49.6189	0	0	4.7046	0	0
1094	50003997	19.7083	19.1507	85.2862	29.8496	25.31	0	0	282.5064	106.7714	0	0	31.1002	112.0597	0	0	143.1599	0	0	136.9113	6.2486	36.1448	42.3934	136.9113	0	0	136.9113	389.2779	6.2486	0	31.9168	111.2431	0	36.1448	104.9006	0	42.3934	96.472	96.472	0	108.8768	44.8532	14.1242	28.2692	0	0	0	47.3812	52.9056	227.6732	152.1363	5.2434	0	4.7046	0	0
1095	8961	0	10.1381	70.8022	16.7855	13.4162	0	0	141.2532	0	0	0	15.039	79.3175	16.7855	0	111.142	0	0	61.4593	49.6827	0	49.6827	61.4593	0	0	61.4593	141.2532	49.6827	0	23.5543	37.905	0	49.6827	53.8017	32.8972	16.7855	68.1067	63.3896	0	78.2448	32.8972	32.8972	16.7855	0	0	0	28.4287	22.7999	102.2553	49.2285	0	0	0	0	0
1096	50004002	8.8252	19.1507	85.2862	29.8496	18.1877	14.9601	0	262.1533	95.7715	0	0	31.1002	105.0542	0	0	136.1545	0	0	129.9058	6.2486	25.1449	31.3936	129.9058	0	0	129.9058	342.9647	21.2087	0	35.7944	100.3601	0	40.105	104.9006	0	31.3936	100.3496	100.3496	14.9601	112.7544	48.9302	3.1243	28.2692	14.9601	0	0	47.3812	52.9056	227.6732	105.9399	9.121	0	4.7046	0	0
1097	50004003	0	23.791	85.2862	29.8496	12.681	0	0	235.422	119.3137	0	0	26.9153	99.5476	0	0	126.4629	0	0	120.2143	6.2486	25.1449	31.3936	120.2143	0	0	120.2143	354.7358	6.2486	0	34.928	91.5349	0	25.1449	104.9811	0	31.3936	94.843	124.6925	0	119.7169	25.1449	3.1243	28.2692	0	0	0	75.81	30.1969	233.1536	105.9399	0	0	0	4.7046	0
1098	9405	8.3964	19.1507	94.7625	29.8496	9.4955	0	0	258.9642	95.7715	0	0	22.275	114.2347	0	0	136.5097	0	0	130.2611	6.2486	25.1449	31.3936	130.2611	0	0	130.2611	354.7358	6.2486	0	27.1022	109.4075	0	25.1449	108.7372	0	31.3936	101.1336	130.9832	0	113.5384	33.5413	3.1243	28.2692	0	0	0	75.81	33.9531	227.6732	117.711	0	0	0	4.7046	0
1099	50004005	8.8252	21.6853	94.7625	29.8496	9.0666	0	0	282.5064	95.7715	0	0	33.6348	105.4094	0	0	139.0442	0	0	132.7956	6.2486	25.1449	31.3936	132.7956	0	0	132.7956	378.278	6.2486	0	29.2079	109.8363	0	25.1449	116.9114	0	31.3936	100.7048	100.7048	0	113.1096	33.9701	3.1243	28.2692	0	0	0	84.6352	33.9531	244.9247	117.711	0	0	4.7046	0	0
1100	50004009	5.6701	19.1507	75.81	59.6992	15.4378	0	50.7469	200.1087	120.9165	50.7469	0	22.275	97.5328	5.6701	0	125.4778	0	0	113.5592	11.9187	101.0368	112.9554	113.5592	0	0	113.5592	371.7721	11.9187	0	37.7492	87.7287	0	101.0368	92.9703	0	112.9554	88.1235	147.8226	0	113.0619	101.0368	0	56.5385	0	0	50.7469	56.8575	33.9531	180.7779	106.21	2.7567	0	0	9.4093	0
1101	50004006	10.8831	19.1507	132.6675	29.8496	28.4955	0	0	306.0487	106.7714	0	0	22.275	162.6265	0	0	184.9015	0	0	178.6529	6.2486	36.1448	42.3934	178.6529	0	0	178.6529	412.8201	6.2486	0	35.1024	149.7991	0	36.1448	146.6422	0	42.3934	147.0388	176.8884	0	159.4436	36.028	14.1242	28.2692	0	0	0	75.81	71.8581	186.7203	210.9918	5.2434	0	0	4.7046	0
1102	50004008	0	20.8276	85.2862	47.8603	12.2522	23.5422	0	235.422	95.7715	0	0	23.9519	99.1188	18.0108	0	141.0814	0	0	116.8221	24.2594	25.1449	49.4043	116.8221	0	0	116.8221	331.1936	24.2594	0	31.5358	91.5349	18.0108	25.1449	99.261	18.0108	31.3936	94.4141	124.2637	0	134.3355	25.1449	21.1351	28.2692	0	0	0	66.3337	33.9531	183.5347	134.3446	0	0	0	4.7046	0
1103	50004010	5.6701	16.6162	75.81	59.6992	15.4378	0	50.7469	188.3376	109.1454	50.7469	0	19.7405	97.5328	5.6701	0	122.9433	0	0	111.0246	11.9187	101.0368	112.9554	111.0246	0	0	111.0246	348.2299	11.9187	0	35.2147	87.7287	0	101.0368	90.4358	0	112.9554	88.1235	147.8226	0	113.0619	101.0368	0	56.5385	0	0	50.7469	47.3812	40.8948	157.2357	106.21	2.7567	0	0	9.4093	0
1104	50004013	0	19.1507	66.3337	88.2558	21.2996	0	0	200.1087	120.9165	0	0	34.0792	82.1142	16.7855	0	132.9789	0	0	109.9448	23.0342	50.2899	73.324	109.9448	0	0	109.9448	321.0252	23.0342	0	34.5636	81.6298	0	67.0754	80.3085	0	73.324	101.2946	160.9937	0	126.233	50.2899	0	56.5385	16.7855	0	0	47.3812	33.9531	189.8254	97.3544	2.7567	0	0	9.4093	0
1105	50004011	10.8831	19.1507	75.81	59.6992	28.9244	0	0	235.422	131.9164	0	0	22.275	110.9025	0	0	133.1775	0	0	126.9289	6.2486	61.2897	67.5384	126.9289	0	0	126.9289	367.3384	6.2486	0	40.2359	92.9417	0	61.2897	92.9703	0	67.5384	90.6101	150.3093	0	115.5485	61.1729	10.9999	56.5385	0	0	0	47.3812	43.4293	180.7779	146.7363	5.2434	0	0	9.4093	0
