No.	NAME	Eta_alpha_A	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_F	Eta_F_A	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_4	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiD	Eta_D_psiA	Eta_D_psiB	Eta_D_beta	Eta_D_beta_A
3306	50310602	0.4901	0.6694	0.625	1.2917	0.8321	23.7262	0.9886	0.2616	0.6992	0.0291	0.2632	0.4251	0	0	0.0099	0.8849	0.5808	0.8849	0.0887	0	0.1602	0	1	0.0417
3307	50310605	0.5072	0.6246	0.6087	1.3043	0.8117	21.2884	0.9256	0.2566	0.6268	0.0273	0.2571	0.3857	0	0.0072	0	0.8362	0.5467	0.8362	0.0779	0	0.1074	0	2	0.087
3308	50310606	0.4681	0.635	0.6146	1.4063	0.6926	25.5442	1.0643	0.284	0.5888	0.0245	0.184	0.4006	0	0	0.0319	0.8444	0.5562	0.8444	0.0788	0	0.1597	0	4.25	0.1771
3309	50317185	0.4879	0.5349	0.6515	1.3182	0.848	28.7991	0.8727	0.2468	0.5815	0.0176	0	0.2981	0	0	0.0121	0.7485	0.4783	0.7229	0.0566	0.0256	0.0622	0	0.5	0.0152
3310	50317182	0.4895	0.5154	0.6316	1.2105	0.9833	29.7741	0.7835	0.2143	0.5815	0.0153	0	0.2581	0	0	0.0105	0.7421	0.4714	0.72	0.044	0.0221	0.0544	0	-2	-0.0526
3311	50317183	0.4892	0.5187	0.6351	1.2297	0.958	29.5926	0.7998	0.2201	0.5815	0.0157	0	0.2652	0	0	0.0108	0.7432	0.4726	0.7205	0.046	0.0227	0.0558	0	-1.5	-0.0405
3312	50317181	0.4882	0.5303	0.6471	1.2941	0.877	29.0082	0.8532	0.2396	0.5815	0.0171	0	0.2892	0	0	0.0118	0.7471	0.4767	0.7222	0.0536	0.0248	0.0605	0	0	0
3313	50317188	0.4886	0.5261	0.6429	1.2714	0.9049	29.2099	0.8346	0.2327	0.5815	0.0166	0	0.2807	0	0	0.0114	0.7457	0.4753	0.7216	0.0508	0.0241	0.0588	0	-0.5	-0.0143
3314	50317195	0.4882	0.5621	0.6618	1.4853	0.7158	36.4073	1.0708	0.2959	0.718	0.0211	0	0.3494	0	0	0.0118	0.7471	0.481	0.7222	0.0811	0.0248	0.0605	0	5.5	0.1618
3315	50317180	0.4875	0.54	0.6563	1.3438	0.818	28.5825	0.8932	0.2545	0.5815	0.0182	0	0.3077	0	0	0.0125	0.75	0.48	0.7235	0.06	0.0265	0.064	0	1	0.0313
3316	50317194	0.4867	0.5519	0.6667	1.4	0.7545	28.1266	0.9376	0.2715	0.5815	0.0194	0	0.3288	0	0	0.0133	0.7533	0.4838	0.725	0.0681	0.0283	0.068	0	2	0.0667
3317	50317192	0.4879	0.5349	0.6667	1.3333	0.8833	32.1596	0.9745	0.2561	0.7265	0.022	0.0621	0.3478	0	0	0.0121	0.7485	0.4783	0.7485	0.0566	0	0.0622	0	0	0
3318	50317196	0.4857	0.5667	0.6786	1.4643	0.6864	27.64	0.9871	0.2907	0.5815	0.0208	0	0.3529	0	0	0.0143	0.7571	0.4882	0.7267	0.0784	0.0305	0.0725	0	3	0.1071
3319	50317197	0.488	0.524	0.64	1.28	0.7733	19.4881	0.7795	0.244	0.359	0.0144	0	0.2295	0	0	0.012	0.748	0.475	0.7308	0.049	0.0172	0.0616	0	0	0
3320	50317186	0.4871	0.5456	0.6613	1.371	0.7868	28.3583	0.9148	0.2627	0.5815	0.0188	0	0.3179	0	0	0.0129	0.7516	0.4818	0.7242	0.0638	0.0274	0.0659	0	1.5	0.0484
3321	10404	0.4714	0.5643	0.6667	1.0476	0.9878	15.0206	0.7153	0.1976	0.621	0.0296	0.1347	0.3434	0.0505	0	0.0286	0.8286	0.522	0.8045	0.0423	0.024	0.145	0	-6	-0.2857
3322	50317198	0.4875	0.5323	0.6406	1.3281	0.6438	11.7459	0.7341	0.2545	0.2907	0.0182	0.0641	0.3077	0	0	0.0125	0.75	0.4756	0.7235	0.0566	0.0265	0.064	0	0.75	0.0469
3323	50317199	0.4875	0.5323	0.6563	1.3438	0.656	12.6099	0.7881	0.2654	0.3631	0.0227	0.1282	0.359	0	0	0.0125	0.75	0.4756	0.75	0.0566	0	0.064	0	0.5	0.0313
3324	50317191	0.4757	0.571	0.6757	1.2703	0.8295	34.3463	0.9283	0.2608	0.5815	0.0157	0	0.2727	0	0	0.0243	0.8054	0.5101	0.7795	0.0609	0.0259	0.1234	0	-3	-0.0811
3325	50317190	0.4778	0.5768	0.6667	1.3636	0.8056	32.3092	0.9791	0.2614	0.7938	0.0241	0.0423	0.3679	0	0	0.0222	0.7949	0.5068	0.7414	0.0701	0.0535	0.113	0	1	0.0303
3326	50317189	0.4862	0.5588	0.6724	1.431	0.721	27.8877	0.9616	0.2809	0.5815	0.0201	0	0.3404	0	0	0.0138	0.7552	0.4859	0.7258	0.0729	0.0294	0.0702	0	2.5	0.0862
3327	50004000	0.4683	0.5618	0.6875	1.1125	0.9062	15.515	0.7758	0.2156	0.7026	0.0351	0.2491	0.3523	0.0534	0	0.0317	0.8367	0.5284	0.8111	0.0334	0.0256	0.1542	0	-5.25	-0.2625
3328	10960	0.4774	0.5444	0.6518	1.1875	0.9782	24.7385	0.8835	0.218	0.9665	0.0345	0.212	0.3591	0.0374	0	0.0226	0.7976	0.5019	0.7805	0.0425	0.0172	0.1155	0	-3.25	-0.1161
3329	50312818	0.479	0.5284	0.6571	1.0857	1.1481	28.7515	0.8215	0.1898	0.9968	0.0285	0.1392	0.3101	0.0298	0	0.021	0.7895	0.4969	0.7759	0.0315	0.0136	0.1072	0	-8	-0.2286
3330	50312815	0.479	0.5483	0.65	1.25	1.004	33.7961	0.9656	0.2324	0.9968	0.0285	0.1392	0.3161	0.0298	0	0.021	0.7895	0.5016	0.7759	0.0467	0.0136	0.1072	0	-1.75	-0.05
3331	50312817	0.479	0.5483	0.65	1.25	1.0053	33.7511	0.9643	0.2323	0.9968	0.0285	0.1392	0.3161	0.0298	0	0.021	0.7895	0.5016	0.7759	0.0467	0.0136	0.1072	0	-1.75	-0.05
3332	50312887	0.4765	0.5631	0.6544	1.2868	0.9302	34.074	1.0022	0.2522	0.8695	0.0256	0.1132	0.2963	0.0309	0	0.0235	0.8029	0.506	0.7886	0.0571	0.0144	0.1206	0	-0.75	-0.0221
3333	50312890	0.4731	0.5705	0.6597	1.2708	0.9632	37.2927	1.0359	0.2521	0.9208	0.0256	0.137	0.3112	0.0294	0	0.0269	0.8185	0.5146	0.8045	0.056	0.014	0.1359	0	-1.75	-0.0486
3334	50312891	0.4724	0.5854	0.6786	1.3071	0.9255	35.2784	1.008	0.253	0.921	0.0263	0.0806	0.3206	0.0302	0	0.0276	0.8219	0.5228	0.8074	0.0627	0.0145	0.1393	0	-1.75	-0.05
3335	50004000	0.4683	0.5618	0.6875	1.1125	0.9062	15.515	0.7758	0.2156	0.7026	0.0351	0.2491	0.3523	0.0534	0	0.0317	0.8367	0.5284	0.8111	0.0334	0.0256	0.1542	0	-5.25	-0.2625
3336	50014113	0.4765	0.5506	0.6574	1.1944	0.945	23.4047	0.8668	0.2317	0.733	0.0271	0.1425	0.2953	0.0389	0	0.0235	0.8012	0.5051	0.7833	0.0456	0.0179	0.1192	0	-3.25	-0.1204
3337	50312892	0.4802	0.5251	0.6328	1.0859	1.0901	25.2849	0.7902	0.1936	0.733	0.0229	0.1193	0.2473	0.0325	0	0.0198	0.7854	0.4918	0.7707	0.0334	0.0147	0.1026	0	-5.75	-0.1797
3338	50312893	0.4802	0.5546	0.6484	1.3047	0.9071	31.2269	0.9758	0.2529	0.8013	0.025	0.0868	0.2798	0.0325	0	0.0198	0.7854	0.4966	0.7707	0.058	0.0147	0.1026	0	0.25	0.0078
3339	50312894	0.4824	0.5347	0.6319	1.2153	1.0677	34.3201	0.9533	0.2231	1.1962	0.0332	0.1631	0.2764	0.0576	0	0.0176	0.7759	0.4883	0.7631	0.0464	0.0129	0.0923	0	-1.75	-0.0486
3340	50312895	0.4824	0.5347	0.6319	1.2153	1.0215	33.6297	0.9342	0.2243	0.8695	0.0242	0.1056	0.2764	0.0288	0	0.0176	0.7759	0.4883	0.7631	0.0464	0.0129	0.0923	0	-1.75	-0.0486
3341	50312898	0.4824	0.5557	0.6458	1.3403	0.9164	37.3785	1.0383	0.2583	0.921	0.0256	0.0768	0.3052	0.0288	0	0.0176	0.7759	0.4925	0.7631	0.0632	0.0129	0.0923	0	1.75	0.0486
3342	50312902	0.4808	0.549	0.6439	1.2652	0.9354	31.5523	0.9561	0.2471	0.8013	0.0243	0.084	0.271	0.0315	0	0.0192	0.7828	0.4943	0.7686	0.0546	0.0142	0.0998	0	-0.75	-0.0227
3343	50312903	0.4814	0.5438	0.6397	1.2426	0.962	31.8861	0.9378	0.2405	0.8013	0.0236	0.0815	0.2627	0.0305	0	0.0186	0.7804	0.4922	0.7667	0.0516	0.0137	0.0972	0	-1.25	-0.0368
3344	50312904	0.4802	0.5318	0.6484	1.1016	1.093	25.2772	0.7899	0.1926	0.8013	0.025	0.0868	0.2798	0.0325	0	0.0198	0.7854	0.4966	0.7707	0.0352	0.0147	0.1026	0	-6.25	-0.1953
3345	50312905	0.4808	0.5276	0.6439	1.0833	1.1148	25.6306	0.7767	0.1875	0.8013	0.0243	0.084	0.271	0.0315	0	0.0192	0.7828	0.4943	0.7686	0.0333	0.0142	0.0998	0	-6.75	-0.2045
3346	50311994	0.4702	0.5326	0.6053	0.8816	1.2848	26.9492	0.7092	0.1546	0.928	0.0244	0.1679	0.1903	0.028	0	0.0298	0.8325	0.5176	0.8058	0.015	0.0266	0.1492	0	-12.5	-0.3289
3347	50311995	0.4724	0.5436	0.6098	1.0122	1.1325	34.159	0.8331	0.1919	0.6428	0.0157	0.0775	0.2014	0	0	0.0276	0.8228	0.5143	0.7984	0.0292	0.0243	0.1399	0	-8.5	-0.2073
3348	50311996	0.4905	0.5535	0.608	1.0284	1.2271	35.8033	0.8137	0.184	0.8686	0.0197	0.1026	0.2502	0	0	0.0095	0.8186	0.5194	0.7961	0.0341	0.0225	0.1148	0	-8.25	-0.1875
3349	50311997	0.4752	0.5365	0.6026	1.0256	1.1163	32.2952	0.8281	0.1908	0.626	0.0161	0.0809	0.2104	0	0	0.0248	0.8094	0.5069	0.7846	0.0296	0.0248	0.1269	0	-7	-0.1795
3350	50311998	0.4833	0.5436	0.6053	0.9868	1.1631	28.7532	0.7567	0.1766	0.626	0.0165	0.0817	0.2123	0	0	0.0167	0.8193	0.5168	0.7933	0.0268	0.026	0.1241	0	-8.5	-0.2237
3351	50311999	0.5051	0.5494	0.6026	0.9744	1.2556	27.4293	0.7033	0.167	0.7321	0.0188	0.1438	0.2234	0	0.0051	0	0.8179	0.522	0.7927	0.0274	0.0253	0.0964	0	-9	-0.2308
3352	50312000	0.4849	0.5452	0.6071	1.0476	1.1692	34.8874	0.8307	0.1888	0.7456	0.0178	0.0736	0.2406	0	0	0.0151	0.8079	0.5112	0.7848	0.034	0.0231	0.1138	0	-7	-0.1667
3353	50312001	0.4825	0.5527	0.619	1.0595	1.1602	35.2668	0.8397	0.1909	0.7456	0.0178	0.074	0.2418	0	0	0.0175	0.8175	0.5218	0.7939	0.0309	0.0235	0.1237	0	-7.5	-0.1786
3354	50312002	0.4927	0.5524	0.6098	1.0122	1.2129	31.2406	0.762	0.1756	0.7456	0.0182	0.0743	0.2426	0	0	0.0073	0.8171	0.5208	0.793	0.0315	0.024	0.111	0	-8.5	-0.2073
3355	8961	0.4867	0.5345	0.6167	1.3167	0.6828	10.4166	0.6944	0.2351	0.3118	0.0208	0.0548	0.3425	0	0	0.0133	0.7533	0.4838	0.7	0.0507	0.0533	0.068	0	1.25	0.0833
3356	50310277	0.4667	0.6263	0.6824	1.3716	0.8482	39.4291	1.0657	0.2734	0.7357	0.0199	0.029	0.3649	0	0	0.0333	0.8468	0.5467	0.8468	0.0796	0	0.1629	0	0.25	0.0068
3357	50310279	0.4684	0.6093	0.6731	1.3269	0.9027	39.9198	1.0236	0.2593	0.7357	0.0189	0.0274	0.3449	0	0	0.0316	0.8393	0.539	0.8393	0.0703	0	0.156	0	-0.75	-0.0192
3358	50310280	0.476	0.5873	0.6686	1.3547	0.9314	46.0666	1.0713	0.2622	0.8385	0.0195	0.0244	0.3616	0	0	0.024	0.8078	0.5141	0.7962	0.0732	0.0115	0.1247	0	0.75	0.0174
3359	50310281	0.4748	0.6005	0.6768	1.3963	0.8815	45.6801	1.1141	0.275	0.8385	0.0205	0.0257	0.3801	0	0	0.0252	0.813	0.5191	0.8008	0.0814	0.0122	0.13	0	1.75	0.0427
3360	50310283	0.4748	0.5758	0.6554	1.2905	0.9209	35.7367	0.9659	0.249	0.6328	0.0171	0.0285	0.3074	0	0	0.0252	0.8144	0.5139	0.8144	0.062	0	0.131	0	-0.75	-0.0203
3361	50310284	0.4754	0.5936	0.6726	1.375	0.9068	45.8711	1.0922	0.2685	0.8385	0.02	0.025	0.3706	0	0	0.0246	0.8103	0.5165	0.7984	0.0771	0.0119	0.1273	0	1.25	0.0298
3362	10404	0.4714	0.5643	0.6667	1.0476	0.9878	15.0206	0.7153	0.1976	0.621	0.0296	0.1347	0.3434	0.0505	0	0.0286	0.8286	0.522	0.8045	0.0423	0.024	0.145	0	-6	-0.2857
3363	50310285	0.4765	0.5814	0.6648	1.3352	0.9552	46.2645	1.0515	0.2563	0.8385	0.0191	0.0238	0.3529	0	0	0.0235	0.8053	0.5117	0.7941	0.0697	0.0112	0.1223	0	0.25	0.0057
3364	50310287	0.4742	0.608	0.6813	1.4188	0.8555	45.4938	1.1373	0.2818	0.8385	0.021	0.0264	0.3902	0	0	0.0258	0.8158	0.5219	0.8033	0.0861	0.0126	0.1328	0	2.25	0.0563
3365	50310278	0.4733	0.5894	0.6643	1.3357	0.8648	35.1933	1.0055	0.2633	0.6328	0.0181	0.0302	0.326	0	0	0.0267	0.821	0.5197	0.821	0.0697	0	0.1374	0	0.25	0.0071
3366	50310289	0.4725	0.5972	0.6691	1.3603	0.8352	34.8995	1.0265	0.271	0.6328	0.0186	0.0311	0.3361	0	0	0.0275	0.8245	0.5229	0.8245	0.0743	0	0.1409	0	0.75	0.0221
3367	50310286	0.4692	0.6019	0.6688	1.3063	0.9286	40.156	1.0039	0.2529	0.7357	0.0184	0.0266	0.3357	0	0	0.0308	0.8358	0.5355	0.8358	0.0663	0	0.1527	0	-1.25	-0.0313
3368	50310282	0.4717	0.6058	0.6742	1.3864	0.8046	34.5843	1.048	0.279	0.6328	0.0192	0.0321	0.3469	0	0	0.0283	0.8283	0.5264	0.8283	0.0794	0	0.1445	0	1.25	0.0379
3369	50310291	0.4675	0.6174	0.6776	1.3487	0.8759	39.6776	1.0441	0.2662	0.7357	0.0194	0.0281	0.3546	0	0	0.0325	0.843	0.5427	0.843	0.0747	0	0.1594	0	-0.25	-0.0066
3370	50310290	0.4657	0.6362	0.6875	1.3958	0.8196	39.1715	1.0881	0.2808	0.7357	0.0204	0.0298	0.3757	0	0	0.0343	0.8509	0.5511	0.8509	0.0851	0	0.1667	0	0.75	0.0208
3371	50203126	0.4693	0.6132	0.69	1.37	0.7602	24.1147	0.9646	0.2755	0.5645	0.0226	0.0852	0.4176	0	0	0.0307	0.8387	0.5363	0.8387	0.0769	0	0.1544	0	-0.25	-0.01
3372	50310288	0.4741	0.5823	0.6597	1.3125	0.8934	35.4716	0.9853	0.2559	0.6328	0.0176	0.0293	0.3164	0	0	0.0259	0.8176	0.5167	0.8176	0.0657	0	0.1342	0	-0.25	-0.0069
3373	50004000	0.4683	0.5618	0.6875	1.1125	0.9062	15.515	0.7758	0.2156	0.7026	0.0351	0.2491	0.3523	0.0534	0	0.0317	0.8367	0.5284	0.8111	0.0334	0.0256	0.1542	0	-5.25	-0.2625
3374	50313192	0.4924	0.6105	0.6759	1.2315	0.9515	24.4598	0.9059	0.2331	0.9833	0.0364	0.2453	0.361	0.0376	0	0.0076	0.852	0.5484	0.8323	0.0621	0.0197	0.1361	0	-3.25	-0.1204
3375	50313193	0.4796	0.5293	0.6371	1.121	1.1536	27.1007	0.8742	0.1965	1.1282	0.0364	0.2578	0.3901	0.0336	0	0.0204	0.7882	0.494	0.7729	0.0353	0.0153	0.1055	0	-4.75	-0.1532
3376	50310439	0.4822	0.4886	0.575	0.8417	1.2269	16.9823	0.5661	0.1343	0.5484	0.0183	0.1959	0.1935	0	0	0.0178	0.7778	0.4748	0.7778	0.0138	0	0.094	0	-9.25	-0.3083
3377	50310440	0.4833	0.4892	0.5859	0.8359	1.2728	16.7476	0.5234	0.1235	0.4726	0.0148	0.1185	0.181	0	0	0.0167	0.7729	0.476	0.7729	0.0132	0	0.0887	0	-10.75	-0.3359
3378	50310441	0.4833	0.4846	0.5703	0.8203	1.3186	17.1286	0.5353	0.1249	0.4724	0.0148	0.1832	0.181	0	0	0.0167	0.7729	0.472	0.7729	0.0126	0	0.0887	0	-10.25	-0.3203
3379	50316973	0.4974	0.5336	0.6094	1.0938	1.0195	28.0126	0.8754	0.1918	1.0553	0.033	0.2304	0.2513	0.0785	0	0.0026	0.7964	0.4985	0.7964	0.035	0	0.0894	0	-4	-0.125
3380	50316974	0.474	0.5446	0.5781	1.0625	1.0613	26.6752	0.8336	0.1945	1.0553	0.033	0.2418	0.2637	0.033	0	0.026	0.8198	0.5079	0.8198	0.0367	0	0.1359	0	-3	-0.0938
3381	50316975	0.4926	0.5644	0.6324	1.2206	0.9113	34.4341	1.0128	0.2308	1.0308	0.0303	0.1891	0.2687	0.0746	0	0.0074	0.8132	0.5128	0.8132	0.0516	0	0.1082	0	-1.5	-0.0441
3382	50316976	0.4706	0.5758	0.6029	1.1912	0.9503	33.1077	0.9738	0.2334	1.0308	0.0303	0.1979	0.2813	0.0313	0	0.0294	0.8353	0.522	0.8353	0.0538	0	0.1506	0	-0.5	-0.0147
3383	50316977	0.4928	0.5961	0.6488	1.256	0.9956	48.7104	1.1598	0.2435	1.3123	0.0312	0.2036	0.3092	0.0604	0	0.0072	0.8358	0.5344	0.8358	0.0617	0	0.1244	0	-1.75	-0.0417
3384	50316978	0.4749	0.606	0.625	1.2321	1.0293	47.2946	1.1261	0.2456	1.3123	0.0312	0.2113	0.3208	0.0251	0	0.0251	0.8536	0.5422	0.8536	0.0637	0	0.1576	0	-0.75	-0.0179
3385	50316979	0.5068	0.5962	0.6389	1.25	0.933	37.3042	1.0362	0.2386	1.0688	0.0297	0.1971	0.2466	0.0685	0.0068	0	0.8349	0.532	0.8204	0.0642	0.0145	0.1069	0	-1	-0.0278
3386	50316980	0.486	0.6078	0.6111	1.2222	0.9704	35.9557	0.9988	0.2411	1.0688	0.0297	0.2055	0.2572	0.0286	0	0.014	0.8557	0.541	0.8407	0.0667	0.015	0.1461	0	0	0
3387	50316982	0.5198	0.4801	0.5833	0.9405	1.0732	12.8938	0.614	0.1372	0.8126	0.0387	0.3053	0.229	0.1145	0.0198	0	0.7373	0.4611	0.7373	0.019	0	0.0089	0	-4.75	-0.2262
3388	50316983	0.4841	0.4948	0.5357	0.8929	1.1341	11.6161	0.5531	0.1414	0.8126	0.0387	0.3279	0.2459	0.0492	0	0.0159	0.773	0.4743	0.773	0.0205	0	0.0877	0	-3.75	-0.1786
3389	50316984	0.5109	0.5194	0.6196	1.1413	0.913	18.7496	0.8152	0.1996	0.7882	0.0343	0.2411	0.2553	0.1064	0.0109	0	0.7674	0.4822	0.7674	0.0372	0	0.0483	0	-2.25	-0.0978
3390	50316985	0.4783	0.5347	0.5761	1.0978	0.9679	17.4884	0.7604	0.2034	0.7882	0.0343	0.2576	0.2727	0.0455	0	0.0217	0.8	0.4949	0.8	0.0398	0	0.1162	0	-1.25	-0.0543
3391	50316986	0.5064	0.5678	0.6452	1.2097	1.0004	31.3786	1.0122	0.2248	1.0696	0.0345	0.2472	0.3121	0.0796	0.0064	0	0.8098	0.5165	0.8098	0.0514	0	0.0887	0	-2.5	-0.0806
3392	50316987	0.4822	0.5805	0.6129	1.1774	1.0457	29.9723	0.9668	0.2277	1.0696	0.0345	0.2596	0.3278	0.0335	0	0.0178	0.8339	0.5267	0.8339	0.0538	0	0.1358	0	-1.5	-0.0484
3393	50316989	0.479	0.5873	0.6452	1.2097	0.9559	32.7556	1.0566	0.2527	1.0696	0.0345	0.2614	0.33	0.0269	0	0.021	0.8469	0.5322	0.8469	0.0551	0	0.1484	0	-2.5	-0.0806
3394	50316990	0.5298	0.5616	0.63	1.19	0.9353	21.2706	0.8508	0.2134	0.8262	0.033	0.2463	0.2265	0.0944	0.0298	0	0.8022	0.5092	0.7829	0.0523	0.0193	0.0535	0	-1.75	-0.07
3395	50316991	0.4998	0.5772	0.59	1.15	0.9869	19.9813	0.7993	0.217	0.8262	0.033	0.2611	0.2401	0.04	0	0.0002	0.8322	0.5217	0.8117	0.0554	0.0205	0.1134	0	-0.75	-0.03
3396	50316370	0.4731	0.5747	0.6613	1.2903	0.8443	31.0793	1.0026	0.2552	0.674	0.0217	0.1136	0.3273	0	0	0.0269	0.814	0.5213	0.7828	0.0534	0.0312	0.1328	0	-1	-0.0323
3397	50316371	0.4731	0.5845	0.6774	1.3065	0.8119	30.536	0.985	0.2538	0.6742	0.0217	0.0455	0.3273	0	0	0.0269	0.814	0.5276	0.7828	0.0569	0.0312	0.1328	0	-1.5	-0.0484
3398	50316372	0.474	0.5768	0.6719	1.2813	0.8481	31.0921	0.9716	0.2458	0.6742	0.0211	0.044	0.3165	0	0	0.026	0.8104	0.5237	0.7804	0.0531	0.03	0.1292	0	-2	-0.0625
3399	50317074	0.4698	0.5783	0.6429	1.2143	0.8549	17.2109	0.8196	0.2209	0.5586	0.0266	0.1757	0.4054	0	0	0.0302	0.8302	0.542	0.7841	0.0363	0.0461	0.148	0	-1.5	-0.0714
3400	50317075	0.4667	0.6039	0.6447	1.2763	0.7807	15.9794	0.841	0.2346	0.5966	0.0314	0.1767	0.4511	0	0	0.0333	0.8439	0.5583	0.7697	0.0456	0.0742	0.161	0	-0.25	-0.0132
3401	50317076	0.4667	0.6131	0.6447	1.2763	0.7807	15.9794	0.841	0.2346	0.5966	0.0314	0.1767	0.4511	0	0	0.0333	0.8439	0.565	0.7921	0.0482	0.0518	0.161	0	-0.25	-0.0132
3402	50241350	0.4765	0.5707	0.6296	1.2963	0.9075	26.7299	0.99	0.2424	0.6446	0.0239	0.1347	0.3886	0	0	0.0235	0.8012	0.5183	0.7667	0.0524	0.0346	0.1192	0	1	0.037
3403	50319398	0.4841	0.4889	0.6087	0.8913	1.0225	11.4948	0.4998	0.1553	0.2728	0.0119	0.0898	0.1617	0	0	0.0159	0.7681	0.4709	0.7681	0.018	0	0.0838	0	-7.5	-0.3261
3404	50319399	0.4847	0.4861	0.6042	0.875	1.0607	11.7272	0.4886	0.1489	0.2728	0.0114	0.086	0.1547	0	0	0.0153	0.7653	0.4692	0.7653	0.0169	0	0.0806	0	-8	-0.3333
3405	50319400	0.4813	0.493	0.63	0.89	1.0459	13.6582	0.5463	0.1673	0.379	0.0152	0.1247	0.1828	0	0	0.0187	0.7787	0.476	0.7787	0.017	0	0.0958	0	-9.25	-0.37
3406	50319401	0.4821	0.4903	0.625	0.875	1.0857	13.6842	0.5263	0.1603	0.341	0.0131	0.1197	0.1755	0	0	0.0179	0.7756	0.4742	0.7756	0.0161	0	0.0925	0	-9.75	-0.375
3407	50319402	0.4841	0.4825	0.587	0.8696	1.0652	11.7299	0.51	0.1573	0.2726	0.0119	0.1796	0.1617	0	0	0.0159	0.7681	0.4656	0.7681	0.0168	0	0.0838	0	-7	-0.3043
3408	50319403	0.4853	0.4779	0.58	0.84	1.1331	12.1469	0.4859	0.1429	0.2726	0.0109	0.1648	0.1484	0	0	0.0147	0.7627	0.4629	0.7627	0.015	0	0.0776	0	-8	-0.32
3409	50319404	0.4864	0.4742	0.5741	0.8148	1.1955	12.5201	0.4637	0.1323	0.2726	0.0101	0.1523	0.1371	0	0	0.0136	0.758	0.4606	0.758	0.0136	0	0.0723	0	-9	-0.3333
3410	50319405	0.4847	0.4861	0.6042	0.875	1.0533	11.6345	0.4848	0.1489	0.2728	0.0114	0.086	0.1547	0	0	0.0153	0.7653	0.4692	0.7653	0.0169	0	0.0806	0	-8	-0.3333
3411	50319406	0.4853	0.4836	0.6	0.86	1.0899	11.8546	0.4742	0.1429	0.2728	0.0109	0.0824	0.1484	0	0	0.0147	0.7627	0.4676	0.7627	0.016	0	0.0776	0	-8.5	-0.34
3412	50319407	0.4821	0.4903	0.625	0.875	1.0751	13.794	0.5305	0.1609	0.379	0.0146	0.1197	0.1755	0	0	0.0179	0.7756	0.4742	0.7756	0.0161	0	0.0925	0	-9.75	-0.375
3413	50319408	0.4827	0.4877	0.6204	0.8611	1.1135	13.8075	0.5114	0.1543	0.341	0.0126	0.1151	0.1688	0	0	0.0173	0.7728	0.4725	0.7728	0.0152	0	0.0894	0	-10.25	-0.3796
3414	50319409	0.4847	0.4801	0.5833	0.8542	1.0953	11.8574	0.4941	0.1507	0.2726	0.0114	0.1719	0.1547	0	0	0.0153	0.7653	0.4642	0.7653	0.0159	0	0.0806	0	-7.5	-0.3125
3415	50319410	0.4859	0.476	0.5769	0.8269	1.1605	12.252	0.4712	0.1374	0.2726	0.0105	0.1583	0.1425	0	0	0.0141	0.7603	0.4617	0.7603	0.0143	0	0.0749	0	-8.5	-0.3269
3416	50319411	0.4869	0.4725	0.5714	0.8036	1.2207	12.6061	0.4502	0.1276	0.2726	0.0097	0.1467	0.132	0	0	0.0131	0.756	0.4596	0.756	0.0129	0	0.0699	0	-9.5	-0.3393
3417	50319412	0.4859	0.4813	0.5962	0.8462	1.1109	11.8869	0.4572	0.1374	0.2728	0.0105	0.0792	0.1425	0	0	0.0141	0.7603	0.4662	0.7603	0.0151	0	0.0749	0	-9	-0.3462
3418	50319968	0.4789	0.5486	0.6711	1.3553	0.6459	14.696	0.7735	0.2613	0.2562	0.0135	0	0.2088	0	0	0.0211	0.7842	0.5044	0.76	0.0442	0.0242	0.1033	0	0.25	0.0132
3419	50319969	0.4717	0.5728	0.6875	1.3375	0.6426	16.2719	0.8136	0.2731	0.2562	0.0128	0	0.2014	0	0	0.0283	0.8183	0.5254	0.7937	0.0474	0.0247	0.1376	0	-0.75	-0.0375
3420	50319970	0.4967	0.5596	0.6625	1.3125	0.7284	14.5562	0.7278	0.2337	0.2562	0.0128	0	0.1913	0	0	0.0033	0.7933	0.5145	0.7698	0.0452	0.0235	0.0879	0	-0.25	-0.0125
3421	50319971	0.4762	0.5476	0.6905	1.3095	0.6928	17.1529	0.8168	0.2655	0.3623	0.0173	0.05	0.23	0	0	0.0238	0.7952	0.508	0.7727	0.0396	0.0225	0.1152	0	-1.5	-0.0714
3422	50319972	0.481	0.5326	0.6548	1.2738	0.7646	15.6454	0.745	0.2364	0.3623	0.0173	0.0495	0.2376	0	0	0.019	0.7762	0.4961	0.7545	0.0365	0.0216	0.0944	0	-0.75	-0.0357
3423	50319973	0.48	0.54	0.6625	1.3125	0.6888	14.9882	0.7494	0.2494	0.2562	0.0128	0	0.1979	0	0	0.02	0.78	0.5	0.7571	0.04	0.0229	0.0986	0	-0.25	-0.0125
3424	50319974	0.473	0.5626	0.6786	1.2976	0.6845	16.5774	0.7894	0.2613	0.2562	0.0122	0	0.1913	0	0	0.027	0.8127	0.5197	0.7894	0.0429	0.0233	0.132	0	-1.25	-0.0595
